date,bucket,underlying,symbols,cum_pnl_usd
2026-04-14,bucket_1,DKNG,DKNG,5.73328128781327
2026-04-14,bucket_1,DNN,"DNN, DNNG",19.74406984294352
2026-04-14,bucket_1,DUOL,"DUOG, DUOL",9.916437596068192
2026-04-14,bucket_1,ENPH,"ENPH, ENPX",425.9682145669543
2026-04-14,bucket_1,EOSE,"EOSE, EOSU",95.10929356433144
2026-04-14,bucket_1,ETHA,"ETHA, ETHT, ETHU, ETU",-172.63896623307346
2026-04-14,bucket_1,ETOR,"ETOR, ETRL",24.057249143480668
2026-04-14,bucket_1,EWJ,EWJ,388.275936
2026-04-14,bucket_1,EWW,"EWW, MEXX",10.94150013325828
2026-04-14,bucket_1,EWY,"EWY, KORU",-18.710676622240047
2026-04-14,bucket_1,F,"F, FRDU",-92.57326738999996
2026-04-14,bucket_1,FCX,"FCX, FCXG",26.645806563077883
2026-04-14,bucket_1,FIG,"FIG, FIGG",-23.74812071768565
2026-04-14,bucket_1,FIGR,"FGRU, FIGR",156.4983542565144
2026-04-14,bucket_1,FLY,"FLY, FLYT",-3.987216839707145
2026-04-14,bucket_1,FUTU,"FUTG, FUTU",-0.3090544310064445
2026-04-14,bucket_1,FXI,"FXI, YINN",61.832572441406285
2026-04-14,bucket_1,GDX,"GDX, GDXU, NUGT",2981.246121329066
2026-04-14,bucket_1,GDXJ,"GDXJ, JNUG",-112.38768701775868
2026-04-14,bucket_1,GEV,"GEV, GEVX",27.44407613873864
2026-04-14,bucket_1,GLW,"GLW, GLWG",-3.052701023117905
2026-04-14,bucket_1,GLXY,"GLXU, GLXY",25.232108367328223
2026-04-14,bucket_1,GME,"GME, GMEU",-0.8225212958902772
2026-04-14,bucket_1,GOOGL,"GGLL, GOOGL, GOOX",-86.32929360626633
2026-04-14,bucket_1,GRAB,"GRAB, GRAG",-31.14978792549164
2026-04-14,bucket_1,GSOL,"GSOL, SOLX",154.04454270885253
2026-04-14,bucket_1,HIMS,HIMS,-58.202140955667794
2026-04-14,bucket_1,HL,"HL, HLXX",-1.3772402939787725
2026-04-14,bucket_1,HUT,"HUT, HUTG",2.9895325370819137
2026-04-14,bucket_1,IBIT,"BITU, BITX, BTCL, IBIT",1104.7131752863925
2026-04-14,bucket_1,INTC,"INTC, INTW",99.35610471062046
2026-04-14,bucket_1,IONQ,"IONL, IONQ",3.5793387496455225
2026-04-14,bucket_1,IREN,"IREG, IREN",335.49761546312175
2026-04-14,bucket_1,ISRG,"ISRG, ISUL",65.88966664861732
2026-04-14,bucket_1,JOBY,"JOBX, JOBY",-2.937253763035251
2026-04-14,bucket_1,KLAC,"KLAC, KLAG",121.46149028416494
2026-04-14,bucket_1,KTOS,"KTOS, KTUP",11.775873170439468
2026-04-14,bucket_1,KWEB,"CWEB, KWEB",27.03440803181365
2026-04-14,bucket_1,LAC,"LAC, LACG",-36.45444604148474
2026-04-14,bucket_1,LEU,"LEU, LEUX",158.1998659528374
2026-04-14,bucket_1,LITE,"LITE, LITX",204.36879682689857
2026-04-14,bucket_1,LLY,"ELIL, LLY",101.09637739393436
2026-04-14,bucket_1,LMT,"LMT, LMTL",-12.970560700000078
2026-04-14,bucket_1,LRCX,"LRCU, LRCX",52.97612235312431
2026-04-14,bucket_1,LUNR,"LUNL, LUNR",42.58523561383859
2026-04-14,bucket_1,MDB,"MDB, MDBX",203.63974128688915
2026-04-14,bucket_1,META,"FBL, META, METU",438.5532788637957
2026-04-14,bucket_1,MP,"MP, MPG",-34.31331166778428
2026-04-14,bucket_1,MRNA,"MRNA, MRNX",290.8388426621707
2026-04-14,bucket_1,MRVL,"MRVL, MRVU",144.25143589820073
2026-04-14,bucket_1,MSFT,"MSFL, MSFT, MSFU, MSFX",-1201.931641336707
2026-04-14,bucket_1,MSTR,"MSTR, MSTU",76.46618333137513
2026-04-14,bucket_1,MU,"MU, MUU",283.3781484426978
2026-04-14,bucket_1,NBIS,"NBIS, NEBX",-177.59806484302862
2026-04-14,bucket_1,NEM,"NEM, NEMG",-44.15445190857962
2026-04-14,bucket_1,NET,"NET, NETG",31.484517077935138
2026-04-14,bucket_1,NFLX,"NFLU, NFLX, NFXL",283.71013425174533
2026-04-14,bucket_1,NIO,"NIO, NIOG",-9.11896293292626
2026-04-14,bucket_1,NNE,"NNE, NNEX",-48.35424248190634
2026-04-14,bucket_1,NOK,"LNOK, NOK",-22.8481238608353
2026-04-14,bucket_1,NOW,"NOW, NOWL",-4.716655275993389
2026-04-14,bucket_1,NU,"NU, NUG",100.70705632658996
2026-04-14,bucket_1,NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU",541.6665396764292
2026-04-14,bucket_1,NVTS,"NVTS, NVTX",-49.17364510136608
2026-04-14,bucket_1,OKLO,"OKLL, OKLO",99.27174705249512
2026-04-14,bucket_1,OKTA,"OKTA, OKTG",38.879534628322745
2026-04-14,bucket_1,ONDS,"ONDG, ONDS",27.147190787943885
2026-04-14,bucket_1,OPEN,"OPEG, OPEN",-68.35696086933308
2026-04-14,bucket_1,ORCL,"ORCL, ORCU",5.474103943707558
2026-04-14,bucket_1,ORLY,"ORLG, ORLY",9.093874066805071
2026-04-14,bucket_1,OSCR,"OSCG, OSCR",-71.50075854640068
2026-04-14,bucket_1,PAAS,"PAAS, PAAU",-19.255315174856463
2026-04-14,bucket_1,PANW,"PALU, PANG, PANW",-6.986201421532087
2026-04-14,bucket_1,PBR,"PBR, PBRG",-68.59692988
2026-04-14,bucket_1,PLTR,"PLTA, PLTR, PLTU, PTIR",-578.4115464335232
2026-04-14,bucket_1,PLUG,"PLUG, PLUL",137.5004630341709
2026-04-14,bucket_1,PONY,"PONX, PONY",-15.275977269135469
2026-04-14,bucket_1,PYPL,"PYPG, PYPL",-1287.039929142658
2026-04-14,bucket_1,QBTS,"QBTS, QBTX",84.8503925414384
2026-04-14,bucket_1,QCOM,"QCMU, QCOM",51.30590179917613
2026-04-14,bucket_1,QUBT,"QUBT, QUBX",48.55278852951449
2026-04-14,bucket_1,RBLX,"RBLU, RBLX",-727.0944594802197
2026-04-14,bucket_1,RCAT,"RCAT, RCAX",607.3698702691615
2026-04-14,bucket_1,RDDT,"RDDT, RDTL",-779.3275050740152
2026-04-14,bucket_1,RDW,"RDW, RDWU",70.80577167510756
2026-04-14,bucket_1,RKT,"RKT, RKTL",205.7861921394449
2026-04-14,bucket_1,RTX,"RTX, RTXG",-2.0633086548470487
2026-04-14,bucket_1,SATS,"SATG, SATS",62.08101528999623
2026-04-14,bucket_1,SBET,"SBET, SBTU",-35.26442858493817
2026-04-14,bucket_1,SBUX,"SBU, SBUX",-13.995502333969268
2026-04-14,bucket_1,SHOP,"SHOP, SHPU",-2.9768671426013498
2026-04-14,bucket_1,SLV,SLV,950.289985
2026-04-14,bucket_1,SMCI,"SMCI, SMCL",9.09770828050705
2026-04-14,bucket_1,SNAP,"SNAG, SNAP",-56.336934615667815
2026-04-14,bucket_1,SNDK,"SNDK, SNDU",-400.258162216051
2026-04-14,bucket_1,SNDX,SNDX,-36.196079
2026-04-14,bucket_1,SNOW,"SNOU, SNOW",-423.05291481234735
2026-04-14,bucket_1,SNPS,"SNPS, SNPX",12.115812493175724
2026-04-14,bucket_1,SOEZ,"SOEZ, SOLT",191.4974880824805
2026-04-14,bucket_1,SOFI,"SOFA, SOFI",19.315694416626457
2026-04-14,bucket_1,SOXX,"SOXL, SOXX",623.4162826906269
2026-04-14,bucket_1,SPOT,"SPOG, SPOT",72.28536961568994
2026-04-14,bucket_1,SRPT,"SRPT, SRPU",319.5963869582481
2026-04-14,bucket_1,TEM,"TEM, TEMT",-83.85939177086493
2026-04-14,bucket_1,TER,"TER, TERG",149.7659570408714
2026-04-14,bucket_1,TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT",120.95212129568426
2026-04-14,bucket_1,TSM,"TSM, TSMG, TSMU",605.4985831104907
2026-04-14,bucket_1,TTD,"TTD, TTDU",6.056797030583965
2026-04-14,bucket_1,U,"U, UNX",-2.936057126075383
2026-04-14,bucket_1,UBER,"UBER, UBRL",45.769607523208606
2026-04-14,bucket_1,UEC,"UEC, UECG",188.6281630251599
2026-04-14,bucket_1,UNH,"UNH, UNHG",21.501579793090485
2026-04-14,bucket_1,UPS,"UPS, UPSG",-28.371297775838343
2026-04-14,bucket_1,UPST,"UPST, UPSX",-44.70355348996759
2026-04-14,bucket_1,URA,"URA, URAA",217.4435702834926
2026-04-14,bucket_1,USAR,"USAR, USGG",18.79925990127253
2026-04-14,bucket_1,UUUU,"UUUG, UUUU",-8.094072175517681
2026-04-14,bucket_1,VALE,"VALE, VALG",-3.4137619774280097
2026-04-14,bucket_1,VRT,"VRT, VRTL",330.82569631933256
2026-04-14,bucket_1,WDC,"WDC, WDCX",52.21226950973789
2026-04-14,bucket_1,WULF,"WULF, WULX",220.1720574562978
2026-04-14,bucket_1,XBI,"LABU, XBI",87.21576924507534
2026-04-14,bucket_1,XLE,"ERX, XLE",-133.58269224999998
2026-04-14,bucket_1,XLF,XLF,-19.135827
2026-04-14,bucket_1,XLK,XLK,-138.632917
2026-04-14,bucket_1,XOM,"XOM, XOMX",508.5564745743704
2026-04-14,bucket_1,XOP,"GUSH, XOP",-55.37373842942338
2026-04-14,bucket_1,XPEV,"XPEG, XPEV",143.2410724131344
2026-04-14,bucket_1,XRPZ,"GXRP, UXRP, XXRP",551.5379077541925
2026-04-14,bucket_1,XYZ,"XYZ, XYZG",-1039.9813713037058
2026-04-14,bucket_1,ZETA,"ZETA, ZETX",7.148818886247398
2026-04-14,bucket_2,AAPL,APLY,-103.76495595
2026-04-14,bucket_2,ABNB,ABNY,420.66797475
2026-04-14,bucket_2,AI,"AI, AIYY",-79.61064127999987
2026-04-14,bucket_2,AMD,"AMD, AMDY",1013.516917853034
2026-04-14,bucket_2,AMZN,"AMZW, AMZY",1411.58432284
2026-04-14,bucket_2,ARM,ARMW,-394.01817473
2026-04-14,bucket_2,BABA,BABO,143.84432341000002
2026-04-14,bucket_2,COIN,"COIN, COIW, CONY",-270.12265323009046
2026-04-14,bucket_2,CVNA,"CVNA, CVNY",-141.33139911
2026-04-14,bucket_2,DKNG,"DKNG, DRAY",-230.621167694116
2026-04-14,bucket_2,GOOGL,GOOY,138.45614422000003
2026-04-14,bucket_2,HIMS,"HIMS, HMYY",-8.633329968141727
2026-04-14,bucket_2,HOOD,"HOOD, HOOW, HOOY",104.79899362000016
2026-04-14,bucket_2,IBIT,"IBIT, XBTY",-1376.7301545662972
2026-04-14,bucket_2,MARA,"MAAY, MARA, MARO",2234.2899998845014
2026-04-14,bucket_2,META,"FBY, FBYY, META, METW",696.820225951392
2026-04-14,bucket_2,MSFT,"MSFO, MSFW",1390.44038577
2026-04-14,bucket_2,MSTR,"MSOO, MSTR, MSTW, MSTY, MTYY",1909.9383440396448
2026-04-14,bucket_2,NFLX,"NFLW, NFLY",-483.08011771
2026-04-14,bucket_2,NVDA,"NVDO, NVDY",-38.23832456
2026-04-14,bucket_2,PLTR,PLTW,772.4335369099999
2026-04-14,bucket_2,PYPL,PYPY,1191.33550389
2026-04-14,bucket_2,QQQ,"JEPQ, QQQ, QQQX, QYLD, QYLG",-477.77648325000007
2026-04-14,bucket_2,RBLX,RBLY,575.5320815400001
2026-04-14,bucket_2,RDDT,RDYY,690.08119775
2026-04-14,bucket_2,SNDX,SNXX,-98.37757425
2026-04-14,bucket_2,SNOW,SNOY,606.9012534699999
2026-04-14,bucket_2,SPY,"JEPI, SPY, SPYI, XYLD, XYLG",-87.19084020000001
2026-04-14,bucket_2,TSLA,"TSLW, TSLY",581.88873331
2026-04-14,bucket_2,TSM,TSMY,-394.89204713
2026-04-14,bucket_2,XOM,XOMO,-441.54719707
2026-04-14,bucket_2,XYZ,XYZY,957.77321044
2026-04-14,bucket_3,AMZO,AMZO,2781.628277005365
2026-04-14,bucket_3,AZYY,AZYY,99.42178575
2026-04-14,bucket_3,DUST,DUST,-1122.5781150904147
2026-04-14,bucket_3,EWV,EWV,-357.53365687410394
2026-04-14,bucket_3,FAZ,FAZ,60.57110317561381
2026-04-14,bucket_3,LABD,LABD,541.9723210188661
2026-04-14,bucket_3,NVDQ,NVDQ,424.18492702534064
2026-04-14,bucket_3,NVYY,NVYY,-47.51508781690234
2026-04-14,bucket_3,SDS,SDS,48.30126372020958
2026-04-14,bucket_3,SOXS,SOXS,1126.4403038402286
2026-04-14,bucket_3,SQQQ,SQQQ,255.93306220857204
2026-04-14,bucket_3,TQQY,TQQY,45.42945069090886
2026-04-14,bucket_3,TSLQ,TSLQ,-1157.752868628835
2026-04-14,bucket_3,TSYY,TSYY,3.633850607516833
2026-04-14,bucket_3,ZSL,ZSL,-1745.1331369221443
2026-04-14,bucket_4,BKNG,BKNU,-42.80836925
2026-04-14,bucket_4,CLSK,CLSZ,341.43757941
2026-04-14,bucket_4,DIA,"DIA, DXD, SDOW",-54.43064591
2026-04-14,bucket_4,QQQ,QID,71.65317078
2026-04-14,bucket_4,XLK,"TTXD, WEBS, XLK",555.4547612900001
2026-04-15,bucket_1,AAL,"AAL, AALG",-20.737238334814272
2026-04-15,bucket_1,AAOI,"AAOI, AAOX",-877.6138259108593
2026-04-15,bucket_1,AAPL,"AAPB, AAPL, AAPU, AAPX",175.5204093610604
2026-04-15,bucket_1,ABNB,"ABNB, ABNG",-324.32647214302204
2026-04-15,bucket_1,ACHR,"ACHR, ARCX",-68.03259202132273
2026-04-15,bucket_1,ADBE,"ADBE, ADBG",-6.180308648676999
2026-04-15,bucket_1,AFRM,"AFRM, AFRU",23.81063834981191
2026-04-15,bucket_1,ALAB,"ALAB, LABX",-209.18385125308168
2026-04-15,bucket_1,ALB,"ALB, ALBG",-45.19769
2026-04-15,bucket_1,AMD,"AMD, AMDG, AMDL, AMUU",-746.7005279644172
2026-04-15,bucket_1,AMZN,"AMZN, AMZU, AMZZ",-2054.6175496694173
2026-04-15,bucket_1,APH,"APH, APHU",-18.7999667097277
2026-04-15,bucket_1,APP,"APP, APPX",182.10572584607485
2026-04-15,bucket_1,ARKK,"ARKK, TARK",-10.122724330466284
2026-04-15,bucket_1,ARM,"ARM, ARMG",394.9011068249288
2026-04-15,bucket_1,ASHR,"ASHR, CHAU",4.564922640336846
2026-04-15,bucket_1,ASML,"ASMG, ASML, ASMU",-244.1318368369565
2026-04-15,bucket_1,ASTS,"ASTS, ASTX",239.5989307950529
2026-04-15,bucket_1,AVGO,"AVGG, AVGO, AVL",202.2388407665549
2026-04-15,bucket_1,AXON,AXON,-118.69568700000002
2026-04-15,bucket_1,BA,"BA, BOEG, BOEU",30.567875609792736
2026-04-15,bucket_1,BABA,"BABA, BABU, BABX",-238.59157807112524
2026-04-15,bucket_1,BBAI,"BAIG, BBAI",-7.178288646182949
2026-04-15,bucket_1,BE,"BE, BEX",-240.48665669059665
2026-04-15,bucket_1,BIDU,"BIDG, BIDU",-1.7223848448317192
2026-04-15,bucket_1,BKNG,BKNU,-0.64
2026-04-15,bucket_1,BLSH,"BLSG, BLSH",1729.8007661604977
2026-04-15,bucket_1,BMNR,"BMNG, BMNR",153.2269005802034
2026-04-15,bucket_1,BULL,"BULG, BULL",43.1936460459479
2026-04-15,bucket_1,CEG,"CEG, CEGX",117.73951530696232
2026-04-15,bucket_1,CELH,CELH,17.107270300000092
2026-04-15,bucket_1,CIFR,"CIFG, CIFR",-29.571388786009948
2026-04-15,bucket_1,CLS,"CLS, CSEX",13.514861608945694
2026-04-15,bucket_1,CLSK,"CLSK, CLSX",-666.6859507953634
2026-04-15,bucket_1,CMG,"CMG, CMGG",117.25863468279796
2026-04-15,bucket_1,CNC,"CNC, CNCG",59.2129762877936
2026-04-15,bucket_1,COHR,"COHR, COHX",-3.3764746292175545
2026-04-15,bucket_1,COIN,"COIA, COIG, COIN, CONX",138.6918252657763
2026-04-15,bucket_1,COPX,"COPX, COPZ",-64.26167008810467
2026-04-15,bucket_1,CORZ,"CORZ, COZX",229.41364373897727
2026-04-15,bucket_1,COST,"COST, COTG",62.48328001030613
2026-04-15,bucket_1,CRCL,"CRCG, CRCL",33.470324129898785
2026-04-15,bucket_1,CRDO,"CRDO, CRDU",-317.69670290682734
2026-04-15,bucket_1,CRM,"CRM, CRMG",82.85033663404647
2026-04-15,bucket_1,CRML,"CRML, CRMU",371.3021332573376
2026-04-15,bucket_1,CRWD,"CRWD, CRWL",89.81918773336724
2026-04-15,bucket_1,CRWV,"CRWG, CRWV, CWVX",518.5467455831886
2026-04-15,bucket_1,CSCO,"CSCL, CSCO",70.84139201547686
2026-04-15,bucket_1,DASH,DASH,-319.85229642
2026-04-15,bucket_1,DDOG,"DDOG, DOGD",8.38308404567681
2026-04-15,bucket_1,DELL,"DELL, DLLL",-8.803864311865368
2026-04-15,bucket_1,DIA,DIA,64.971929
2026-04-15,bucket_1,DJT,"DJT, DJTU",-1.9201471179370309
2026-04-15,bucket_1,DKNG,DKNG,5.73328128781327
2026-04-15,bucket_1,DNN,"DNN, DNNG",16.66052177498556
2026-04-15,bucket_1,DUOL,"DUOG, DUOL",12.972198150141368
2026-04-15,bucket_1,ENPH,"ENPH, ENPX",435.5453347896646
2026-04-15,bucket_1,EOSE,"EOSE, EOSU",-48.745512761034206
2026-04-15,bucket_1,ETHA,"ETHA, ETHT, ETHU, ETU",-131.70718347016646
2026-04-15,bucket_1,ETOR,"ETOR, ETRL",17.38572108700575
2026-04-15,bucket_1,EWJ,EWJ,388.275936
2026-04-15,bucket_1,EWW,"EWW, MEXX",10.289258866234508
2026-04-15,bucket_1,EWY,"EWY, KORU",-30.844587911572944
2026-04-15,bucket_1,F,"F, FRDU",187.13837498999987
2026-04-15,bucket_1,FCX,"FCX, FCXG",29.53638700537812
2026-04-15,bucket_1,FIG,"FIG, FIGG",-62.54215941452367
2026-04-15,bucket_1,FIGR,"FGRU, FIGR",131.49299030072768
2026-04-15,bucket_1,FLY,"FLY, FLYT",-32.9444548943967
2026-04-15,bucket_1,FUTU,"FUTG, FUTU",-3.306105250706473
2026-04-15,bucket_1,FXI,"FXI, YINN",61.26122433439035
2026-04-15,bucket_1,GDX,"GDX, GDXU, NUGT",3005.793129290895
2026-04-15,bucket_1,GDXJ,"GDXJ, JNUG",-113.84288498172816
2026-04-15,bucket_1,GEV,"GEV, GEVX",36.55837105090177
2026-04-15,bucket_1,GLW,"GLW, GLWG",-1.933577274614045
2026-04-15,bucket_1,GLXY,"GLXU, GLXY",-51.34441276956261
2026-04-15,bucket_1,GME,"GME, GMEU",0.4262246161488932
2026-04-15,bucket_1,GOOGL,"GGLL, GOOGL, GOOX",-97.20485168827828
2026-04-15,bucket_1,GRAB,"GRAB, GRAG",-32.56984505652716
2026-04-15,bucket_1,GSOL,"GSOL, SOLX",176.97628193642026
2026-04-15,bucket_1,HIMS,HIMS,-58.401997404180335
2026-04-15,bucket_1,HL,"HL, HLXX",13.458479583495937
2026-04-15,bucket_1,HUT,"HUT, HUTG",-40.3604413590956
2026-04-15,bucket_1,IBIT,"BITU, BITX, BTCL, IBIT",765.1966015788516
2026-04-15,bucket_1,INTC,"INTC, INTW",134.43205304106277
2026-04-15,bucket_1,IONQ,"IONL, IONQ",-12.2688957509597
2026-04-15,bucket_1,IREN,"IREG, IREN",195.3654130647712
2026-04-15,bucket_1,ISRG,"ISRG, ISUL",63.576045589988325
2026-04-15,bucket_1,JOBY,"JOBX, JOBY",-1.865988440483068
2026-04-15,bucket_1,KLAC,"KLAC, KLAG",104.84622152569771
2026-04-15,bucket_1,KTOS,"KTOS, KTUP",12.416355333639274
2026-04-15,bucket_1,KWEB,"CWEB, KWEB",27.406709450427115
2026-04-15,bucket_1,LAC,"LAC, LACG",-67.11968069163083
2026-04-15,bucket_1,LEU,"LEU, LEUX",135.28892891342548
2026-04-15,bucket_1,LITE,"LITE, LITX",216.3828694327925
2026-04-15,bucket_1,LLY,"ELIL, LLY",100.34912380769435
2026-04-15,bucket_1,LMT,"LMT, LMTL",-12.970560700000078
2026-04-15,bucket_1,LRCX,"LRCU, LRCX",46.30047115866171
2026-04-15,bucket_1,LUNR,"LUNL, LUNR",45.724544467376745
2026-04-15,bucket_1,MDB,"MDB, MDBX",176.21921093207993
2026-04-15,bucket_1,META,"FBL, META, METU",100.2868067473244
2026-04-15,bucket_1,MP,"MP, MPG",-28.856738904714906
2026-04-15,bucket_1,MRNA,"MRNA, MRNX",315.9322449121603
2026-04-15,bucket_1,MRVL,"MRVL, MRVU",82.02960827102015
2026-04-15,bucket_1,MSFT,"MSFL, MSFT, MSFU, MSFX",-1192.2768633386772
2026-04-15,bucket_1,MSTR,"MSTR, MSTU",76.46618333137513
2026-04-15,bucket_1,MU,"MU, MUU",217.7183766081505
2026-04-15,bucket_1,NBIS,"NBIS, NEBX",-352.6823127404141
2026-04-15,bucket_1,NEM,"NEM, NEMG",-34.51854805220454
2026-04-15,bucket_1,NET,"NET, NETG",32.54821865149955
2026-04-15,bucket_1,NFLX,"NFLU, NFLX, NFXL",340.17806933637894
2026-04-15,bucket_1,NIO,"NIO, NIOG",13.27472389972194
2026-04-15,bucket_1,NNE,"NNE, NNEX",781.0511921442558
2026-04-15,bucket_1,NOK,"LNOK, NOK",-2.341744507215651
2026-04-15,bucket_1,NOW,"NOW, NOWL",-10.63399203366646
2026-04-15,bucket_1,NU,"NU, NUG",119.18145063373775
2026-04-15,bucket_1,NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU",485.0858883013522
2026-04-15,bucket_1,NVTS,"NVTS, NVTX",-59.15844648305102
2026-04-15,bucket_1,OKLO,"OKLL, OKLO",94.40391048728202
2026-04-15,bucket_1,OKTA,"OKTA, OKTG",32.49767624131897
2026-04-15,bucket_1,ONDS,"ONDG, ONDS",2.1026565157760047
2026-04-15,bucket_1,OPEN,"OPEG, OPEN",-53.23069531164879
2026-04-15,bucket_1,ORCL,"ORCL, ORCU",-1.864591955127537
2026-04-15,bucket_1,ORLY,"ORLG, ORLY",7.458911908267709
2026-04-15,bucket_1,OSCR,"OSCG, OSCR",-77.43836457805045
2026-04-15,bucket_1,PAAS,"PAAS, PAAU",-359.13894585639434
2026-04-15,bucket_1,PANW,"PALU, PANG, PANW",-17.508771391076834
2026-04-15,bucket_1,PBR,"PBR, PBRG",-68.59692988
2026-04-15,bucket_1,PLTR,"PLTA, PLTR, PLTU, PTIR",-504.7905378658506
2026-04-15,bucket_1,PLUG,"PLUG, PLUL",23.8169699713626
2026-04-15,bucket_1,PONY,"PONX, PONY",-20.12492849498807
2026-04-15,bucket_1,PYPL,"PYPG, PYPL",-1285.5552198547882
2026-04-15,bucket_1,QBTS,"QBTS, QBTX",73.21865144381161
2026-04-15,bucket_1,QCOM,"QCMU, QCOM",58.4061768075826
2026-04-15,bucket_1,QUBT,"QUBT, QUBX",-86.50641740882747
2026-04-15,bucket_1,RBLX,"RBLU, RBLX",-711.1271692154949
2026-04-15,bucket_1,RCAT,"RCAT, RCAX",604.8158646964562
2026-04-15,bucket_1,RDDT,"RDDT, RDTL",-783.4320113713591
2026-04-15,bucket_1,RDW,"RDW, RDWU",79.55934986146593
2026-04-15,bucket_1,RKT,"RKT, RKTL",185.6785117283482
2026-04-15,bucket_1,RTX,"RTX, RTXG",-1.3552944653993677
2026-04-15,bucket_1,SATS,"SATG, SATS",68.52850149073367
2026-04-15,bucket_1,SBET,"SBET, SBTU",-53.71839982806876
2026-04-15,bucket_1,SBUX,"SBU, SBUX",-15.597384153462606
2026-04-15,bucket_1,SHOP,"SHOP, SHPU",-1.5664000026843323
2026-04-15,bucket_1,SLV,SLV,950.289985
2026-04-15,bucket_1,SMCI,"SMCI, SMCL",-20.78841183063298
2026-04-15,bucket_1,SNAP,"SNAG, SNAP",-85.37845826234054
2026-04-15,bucket_1,SNDK,"SNDK, SNDU",-345.75751895816893
2026-04-15,bucket_1,SNDX,SNDX,-36.196079
2026-04-15,bucket_1,SNOW,"SNOU, SNOW",-424.91363626426255
2026-04-15,bucket_1,SNPS,"SNPS, SNPX",10.047635114669191
2026-04-15,bucket_1,SOEZ,"SOEZ, SOLT",201.50257620657453
2026-04-15,bucket_1,SOFI,"SOFA, SOFI",-11.504637860988623
2026-04-15,bucket_1,SOXX,"SOXL, SOXX",593.0749260252583
2026-04-15,bucket_1,SPOT,"SPOG, SPOT",68.8784937599007
2026-04-15,bucket_1,SRPT,"SRPT, SRPU",327.5945560783898
2026-04-15,bucket_1,TEM,"TEM, TEMT",-72.64501832215569
2026-04-15,bucket_1,TER,"TER, TERG",126.7971987998444
2026-04-15,bucket_1,TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT",128.92186620211942
2026-04-15,bucket_1,TSM,"TSM, TSMG, TSMU",593.4383189114942
2026-04-15,bucket_1,TTD,"TTD, TTDU",4.7614572613037325
2026-04-15,bucket_1,U,"U, UNX",9.127354963831124
2026-04-15,bucket_1,UBER,"UBER, UBRL",45.84104058426056
2026-04-15,bucket_1,UEC,"UEC, UECG",213.3561004966615
2026-04-15,bucket_1,UNH,"UNH, UNHG",15.739384596052387
2026-04-15,bucket_1,UPS,"UPS, UPSG",-31.369529294432
2026-04-15,bucket_1,UPST,"UPST, UPSX",-42.42375356898117
2026-04-15,bucket_1,URA,"URA, URAA",187.7514089366034
2026-04-15,bucket_1,USAR,"USAR, USGG",26.199309792240623
2026-04-15,bucket_1,UUUU,"UUUG, UUUU",-15.516345903172748
2026-04-15,bucket_1,VALE,"VALE, VALG",-10.981751223430251
2026-04-15,bucket_1,VRT,"VRT, VRTL",316.3251604788243
2026-04-15,bucket_1,WDC,"WDC, WDCX",49.95696111580742
2026-04-15,bucket_1,WULF,"WULF, WULX",55.176464976786974
2026-04-15,bucket_1,XBI,"LABU, XBI",88.69184206414698
2026-04-15,bucket_1,XLE,"ERX, XLE",-133.58269224999998
2026-04-15,bucket_1,XLF,XLF,-19.135827
2026-04-15,bucket_1,XLK,XLK,-138.632917
2026-04-15,bucket_1,XOM,"XOM, XOMX",523.3114731352292
2026-04-15,bucket_1,XOP,"GUSH, XOP",-64.86928212603561
2026-04-15,bucket_1,XPEV,"XPEG, XPEV",142.73237733348512
2026-04-15,bucket_1,XRPZ,"GXRP, UXRP, XXRP",578.8703881565684
2026-04-15,bucket_1,XYZ,"XYZ, XYZG",-1047.7629331121614
2026-04-15,bucket_1,ZETA,"ZETA, ZETX",4.258681989778609
2026-04-15,bucket_2,AAPL,APLY,-103.76495595
2026-04-15,bucket_2,ABNB,ABNY,420.66797475
2026-04-15,bucket_2,AI,"AI, AIYY",-79.61064127999987
2026-04-15,bucket_2,AMD,"AMD, AMDY",873.5335842141286
2026-04-15,bucket_2,AMZN,"AMZW, AMZY",1411.58432284
2026-04-15,bucket_2,ARM,ARMW,-394.01817473
2026-04-15,bucket_2,BABA,BABO,143.84432341000002
2026-04-15,bucket_2,COIN,"COIN, COIW, CONY",-3.362653230090473
2026-04-15,bucket_2,CVNA,"CVNA, CVNY",-141.33139911
2026-04-15,bucket_2,DKNG,"DKNG, DRAY",-224.68014629091564
2026-04-15,bucket_2,GOOGL,GOOY,138.45614422000003
2026-04-15,bucket_2,HIMS,"HIMS, HMYY",-16.78658448966359
2026-04-15,bucket_2,HOOD,"HOOD, HOOW, HOOY",104.79899362000016
2026-04-15,bucket_2,IBIT,"IBIT, XBTY",-1269.206787449596
2026-04-15,bucket_2,MARA,"MAAY, MARA, MARO",1743.9544742070373
2026-04-15,bucket_2,META,"FBY, FBYY, META, METW",1071.203150732836
2026-04-15,bucket_2,MSFT,"MSFO, MSFW",1390.44038577
2026-04-15,bucket_2,MSTR,"MSOO, MSTR, MSTW, MSTY, MTYY",1391.8788489571157
2026-04-15,bucket_2,NFLX,"NFLW, NFLY",-483.08011771
2026-04-15,bucket_2,NVDA,"NVDO, NVDY",-38.23832456
