ETF,Underlying,is_yieldboost,scenario_style,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_current,shares_available,borrow_missing_from_ftp,borrow_spiking,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,vol_etf_annual_legacy,gross_decay_annual,gross_decay_annual_legacy_weekly,vol_underlying_annual,vol_underlying_annual_legacy,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_annual_legacy,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,decay_score,expected_gross_decay_p10_annual,expected_gross_decay_p50_annual,expected_gross_decay_p90_annual,expected_gross_decay_mean_annual,expected_gross_decay_dist_model,expected_logIV_mu_annual,expected_logIV_sigma_annual,expected_gross_decay_dist_n_obs,expected_gross_decay_dist_horizon_days,asof_date,product_class,expected_decay_available,gross_edge_definition,primary_edge_annual,gross_for_primary_annual,borrow_for_net_annual,borrow_avg_annual,borrow_median_60d,net_edge_p05_annual,net_edge_p25_annual,net_edge_p50_annual,net_edge_p75_annual,net_edge_p95_annual,net_edge_hist_json,mechanical_decay_annual,realized_tracking_component_annual,slippage_proxy_annual,income_distributions_annual,block_len,B_reps,annualization_key,hac_lag,sigma_b_annual,stress_borrow_rho,copula_note,copula_type,borrow_dispersion_type,regime_autocorr_und_21d_proxy,regime_warning,high_intraday_risk,decomposition_note,borrow_weight_halflife_days,borrow_history_points_used,borrow_resample_mode,gross_anchor_shift_annual,gross_anchor_target_annual,gross_anchor_source,schema_v,edge_sign_convention,expected_gross_decay_simple_ito_annual,expected_gross_decay_adjusted_annual,expected_decay_adjustment_annual,expected_decay_model,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,strategy_blacklisted
NFXL,NFLX,False,,1.995536,392,ols,,,0,True,False,26.979999542236328,,1.0,False,,False,False,False,False,False,False,True,False,0.665876,0.661694,0.234782,0.231825,0.329938,0.33006,,missing,0.0,0.045,0.15293,0.15301,True,0.234782,0.234782,0.234782,0.15293,0.15293,0.15293,0.15293,simple_ito_fallback,-1.871066,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.234782,0.193856,0.0,0.09237611111111112,0.051799,-0.2734037207692418,0.05549112308354219,0.08807633507690257,0.12024054476839835,0.16578801857231504,"{""e"":[-0.301037,-0.276433,-0.251828,-0.227224,-0.20262,-0.178016,-0.153412,-0.128807,-0.104203,-0.079599,-0.054995,-0.030391,-0.005786,0.018818,0.043422,0.068026,0.09263,0.117234,0.141839,0.166443,0.191047],""c"":[16,8,8,3,2,0,2,2,5,4,3,3,5,15,46,85,78,61,31,15]}",0.15293,0.08185199999999998,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0821;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.17005143874288461,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,45.0,weighted_empirical,-0.08209198152115868,0.15293,simple_ito_fallback,2,short_favorable_positive,0.15293,,,simple_ito,0.498884,1.0,0.5,1.0,bucket_1,,False,False
NVDU,NVDA,False,,1.986399,500,ols,,,0,True,False,137.02999877929688,,1.0,False,,False,False,False,False,False,False,True,False,0.666963,0.668049,0.345087,0.340759,0.335986,0.33527,,missing,0.0,0.045,0.154982,0.154511,True,0.345087,0.345087,0.345087,0.154982,0.154982,0.154982,0.154982,simple_ito_fallback,-1.843928,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.345087,0.2500345,0.0,0.06384241999999998,0.060184,0.02947530762071918,0.0673784717158191,0.09332491265229981,0.1163494163610664,0.15962892168247797,"{""e"":[0.009555,0.019071,0.028587,0.038103,0.047619,0.057135,0.066651,0.076167,0.085683,0.095199,0.104715,0.114231,0.123747,0.133263,0.142778,0.152294,0.16181,0.171326,0.180842,0.190358,0.199874],""c"":[5,10,14,18,18,29,35,32,42,44,41,29,27,18,4,12,6,5,1,2]}",0.154982,0.19010499999999997,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1877;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.07987865123288036,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,50.0,weighted_empirical,-0.1877347087823214,0.154982,simple_ito_fallback,2,short_favorable_positive,0.154982,,,simple_ito,0.49659975,1.0,0.5,1.0,bucket_1,,False,False
ORCU,ORCL,False,,2.00544,109,ols,,,0,True,False,11.4399995803833,,1.0,False,,False,False,False,False,False,False,True,False,1.13179,1.132931,0.440171,0.402107,0.584505,0.616229,,missing,0.0,0.045,0.389684,0.428087,True,0.411522,0.440171,0.411522,0.389684,0.389684,0.389684,0.389684,simple_ito_fallback,-0.950561,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.440171,0.4149275,0.0,0.17529902325581395,0.147675,0.04438309850815229,0.14525299500899574,0.2167058066966919,0.29877513334939465,0.4000375686603142,"{""e"":[-0.010329,0.011932,0.034192,0.056452,0.078712,0.100972,0.123232,0.145492,0.167752,0.190012,0.212272,0.234532,0.256792,0.279052,0.301312,0.323572,0.345832,0.368092,0.390352,0.412612,0.434872],""c"":[5,6,10,13,14,23,25,30,30,34,26,30,17,37,18,21,20,13,8,12]}",0.389684,0.050487000000000004,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0496;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.1152749286534676,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,43.0,weighted_empirical,-0.04956285609108818,0.389684,simple_ito_fallback,2,short_favorable_positive,0.389684,,,simple_ito,0.50136,1.0,0.50136,1.0,bucket_1,,False,False
PALU,PANW,False,,2.004968,273,ols,,,0,True,False,15.710000038146973,,1.0,False,,False,False,False,False,False,False,True,False,0.707334,0.692685,0.257166,0.251608,0.348335,0.345492,,missing,0.0,0.045,0.167467,0.165479,True,0.257166,0.257166,0.257166,0.167467,0.167467,0.167467,0.167467,simple_ito_fallback,-1.794406,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.257166,0.21231650000000002,0.0,0.06292096000000001,0.062428,0.03425548628034953,0.07189926891742367,0.10123807979500925,0.13039104515128264,0.171871409313219,"{""e"":[0.003944,0.013785,0.023625,0.033466,0.043306,0.053147,0.062987,0.072828,0.082668,0.092509,0.102349,0.11219,0.12203,0.131871,0.141711,0.151552,0.161392,0.171233,0.181073,0.190914,0.200754],""c"":[6,5,5,9,21,11,42,32,28,39,33,45,20,18,31,18,12,9,2,6]}",0.167467,0.089699,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0883;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.026848795073420445,none,False,ok,90.0,50.0,weighted_empirical,-0.08827777570886605,0.167467,simple_ito_fallback,2,short_favorable_positive,0.167467,,,simple_ito,0.501242,1.0,0.501242,1.0,bucket_1,,False,False
PLTU,PLTR,False,,1.991685,344,ols,,,0,True,False,38.29999923706055,,1.0,False,,False,False,False,False,False,False,True,False,1.070672,1.048349,0.506948,0.496649,0.528991,0.525221,,missing,0.0,0.045,0.320977,0.317052,True,0.506948,0.506948,0.506948,0.320977,0.320977,0.320977,0.320977,simple_ito_fallback,-1.12387,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.506948,0.4139625,0.0,0.06936914,0.06064,0.1460871394897968,0.20935376250983287,0.24946170400734538,0.28960201022184573,0.35572084529166764,"{""e"":[0.098761,0.113543,0.128326,0.143108,0.15789,0.172672,0.187454,0.202236,0.217018,0.2318,0.246582,0.261365,0.276147,0.290929,0.305711,0.320493,0.335275,0.350057,0.364839,0.379621,0.394404],""c"":[6,4,5,6,14,19,28,33,30,42,43,42,24,23,28,16,9,9,8,3]}",0.320977,0.18597099999999994,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1843;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.008536432557438934,none,False,ok,90.0,50.0,weighted_empirical,-0.18433657204644432,0.320977,simple_ito_fallback,2,short_favorable_positive,0.320977,,,simple_ito,0.49792125,1.0,0.5,1.0,bucket_1,,False,False
QCMU,QCOM,False,,1.986105,212,ols,,,0,True,False,19.8799991607666,,1.0,False,,False,False,False,False,False,False,True,False,0.669276,0.673997,0.28623,0.285256,0.338736,0.339773,,missing,0.0,0.045,0.156736,0.157425,True,0.265675,0.28623,0.265675,0.156736,0.156736,0.156736,0.156736,simple_ito_fallback,-1.832228,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.28623,0.22148299999999999,0.0,0.031056195652173917,0.021088,0.004798220602070734,0.06491645471500926,0.1203179327909743,0.177185603208053,0.25404330517770807,"{""e"":[-0.020197,-0.004143,0.01191,0.027964,0.044017,0.06007,0.076124,0.092177,0.108231,0.124284,0.140338,0.156391,0.172444,0.188498,0.204551,0.220605,0.236658,0.252712,0.268765,0.284818,0.300872],""c"":[10,13,16,22,25,29,30,25,34,31,33,20,32,21,15,12,7,6,5,6]}",0.156736,0.129494,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1358;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.10743857237032782,mean_reversion,False,incomplete_regime,90.0,46.0,weighted_empirical,-0.13576015496537297,0.156736,simple_ito_fallback,2,short_favorable_positive,0.156736,,,simple_ito,0.49652625,1.0,0.5,1.0,bucket_1,,False,False
SHPU,SHOP,False,,2.009423,183,ols,,,0,True,False,13.989999771118164,,1.0,False,,False,False,False,False,False,False,True,False,1.040481,1.026173,0.360428,0.354433,0.539597,0.548691,,missing,0.0,0.045,0.340717,0.350755,True,0.355031,0.360428,0.355031,0.340717,0.340717,0.340717,0.340717,simple_ito_fallback,-1.090782,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.360428,0.3505725,0.0,0.1719712745098039,0.142582,-0.003414433561557064,0.06913425617618063,0.2006316889016424,0.2734387572660741,0.33588895855019624,"{""e"":[-0.030948,-0.010343,0.010262,0.030867,0.051473,0.072078,0.092683,0.113288,0.133894,0.154499,0.175104,0.19571,0.216315,0.23692,0.257525,0.278131,0.298736,0.319341,0.339946,0.360552,0.381157],""c"":[14,18,24,17,26,23,14,16,6,15,16,19,28,34,34,32,22,19,12,3]}",0.340717,0.019711000000000034,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0209;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.06759135331015376,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,51.0,weighted_empirical,-0.020896823058790592,0.340717,simple_ito_fallback,2,short_favorable_positive,0.340717,,,simple_ito,0.50235575,1.0,0.50235575,1.0,bucket_1,,False,False
SOFA,SOFI,False,,1.988617,53,ols,,,0,True,False,12.100000381469727,,1.0,False,,False,False,False,False,False,False,True,False,1.187901,1.092473,0.503188,0.448383,0.557491,0.552974,,missing,0.0,0.045,0.349997,0.345067,True,0.382216,0.503188,0.382216,0.349997,0.349997,0.349997,0.349997,simple_ito_fallback,-1.032675,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.503188,0.4265925,0.0,0.05431174358974358,0.054018,-0.005153683058576279,0.16014536473635793,0.2814304625650803,0.4135317265385656,0.6394381553570487,"{""e"":[-0.082216,-0.037405,0.007405,0.052216,0.097026,0.141837,0.186647,0.231458,0.276268,0.321079,0.365889,0.4107,0.45551,0.500321,0.545131,0.589942,0.634752,0.679563,0.724373,0.769184,0.813994],""c"":[6,17,14,21,31,33,40,29,36,34,31,15,29,22,8,9,5,5,6,1]}",0.349997,0.15319099999999997,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1630;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.1301399097632548,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,39.0,weighted_empirical,-0.16295712451059052,0.349997,simple_ito_fallback,2,short_favorable_positive,0.349997,,,simple_ito,0.49715425,1.0,0.5,1.0,bucket_1,,False,False
TSLL,TSLA,False,,1.99366,500,ols,,,0,True,False,11.930000305175781,,1.0,False,,False,False,False,False,False,False,True,False,0.952017,0.940737,0.486356,0.480546,0.473621,0.47216,,missing,0.0,0.045,0.266903,0.265534,True,0.486356,0.486356,0.486356,0.266903,0.266903,0.266903,0.266903,simple_ito_fallback,-1.311335,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.486356,0.3766295,0.0,0.07508410416666667,0.072176,0.12469146367529735,0.1570703081178318,0.18879948624457832,0.22136956915140837,0.2705665548741901,"{""e"":[0.103466,0.11385,0.124235,0.134619,0.145004,0.155388,0.165773,0.176157,0.186542,0.196926,0.207311,0.217695,0.228079,0.238464,0.248848,0.259233,0.269617,0.280002,0.290386,0.300771,0.311155],""c"":[6,10,21,25,30,27,34,37,37,32,26,24,19,27,13,5,10,3,2,4]}",0.266903,0.219453,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.2181;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.07668289126840507,none,False,ok,90.0,48.0,weighted_empirical,-0.21808775669124097,0.266903,simple_ito_fallback,2,short_favorable_positive,0.266903,,,simple_ito,0.498415,1.0,0.5,1.0,bucket_1,,False,False
TSMX,TSM,False,,1.997969,392,ols,,,0,True,False,75.86000061035156,,1.0,False,,False,False,False,False,False,False,True,False,0.708218,0.708951,0.283918,0.279668,0.35417,0.352054,,missing,0.0,0.045,0.169963,0.168473,True,0.283918,0.283918,0.283918,0.169963,0.169963,0.169963,0.169963,simple_ito_fallback,-1.769125,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.283918,0.2269405,0.0,0.3797586666666667,0.388734,-0.5207195337353665,-0.2867314029605046,-0.09392052441492245,-0.039920831833945,0.01286022172499261,"{""e"":[-0.564554,-0.532912,-0.50127,-0.469628,-0.437986,-0.406344,-0.374703,-0.343061,-0.311419,-0.279777,-0.248135,-0.216493,-0.184851,-0.153209,-0.121567,-0.089925,-0.058283,-0.026641,0.005001,0.036643,0.068285],""c"":[9,13,9,5,10,12,15,8,21,40,18,19,8,2,8,54,67,46,22,6]}",0.169963,0.113955,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1158;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.10656339701549038,mean_reversion,False,incomplete_regime,90.0,51.0,weighted_empirical,-0.1158348144128322,0.169963,simple_ito_fallback,2,short_favorable_positive,0.169963,,,simple_ito,0.49949225,1.0,0.5,1.0,bucket_1,,False,False
XOMX,XOM,False,,1.98392,255,ols,,,0,True,False,45.599998474121094,,1.0,False,,False,False,False,False,False,False,True,False,0.465384,0.462421,0.150855,0.147557,0.232867,0.23164,,missing,0.0,0.045,0.097202,0.096646,True,0.150855,0.150855,0.150855,0.097202,0.097202,0.097202,0.097202,simple_ito_fallback,-2.306681,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.150855,0.12402849999999999,0.0,0.060947699999999994,0.054379,-0.04260210508119159,0.007104924306205894,0.03875932331110108,0.07035169774071193,0.11835630959854516,"{""e"":[-0.071429,-0.058681,-0.045934,-0.033186,-0.020439,-0.007691,0.005056,0.017804,0.030552,0.043299,0.056047,0.068794,0.081542,0.09429,0.107037,0.119785,0.132532,0.14528,0.158028,0.170775,0.183523],""c"":[8,7,6,15,23,32,30,54,35,49,32,25,29,19,15,2,6,3,1,1]}",0.097202,0.05365299999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0546;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.01898893430657184,none,False,ok,90.0,50.0,weighted_empirical,-0.054572455829577635,0.097202,simple_ito_fallback,2,short_favorable_positive,0.097202,,,simple_ito,0.49598,1.0,0.5,1.0,bucket_1,,False,False
YINN,FXI,False,,2.975834,500,ols,,,0,True,False,33.630001068115234,,1.0,False,,False,False,False,False,False,False,True,False,0.58311,0.583166,0.371904,0.363593,0.198051,0.198399,,missing,0.0,0.045,0.204227,0.204632,True,0.371904,0.371904,0.371904,0.204227,0.204227,0.204227,0.204227,simple_ito_fallback,-2.666891,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.371904,0.2880655,0.0,0.008440999999999999,0.011582,0.0961609009700113,0.15511759940744368,0.1910398418110406,0.23641314118364168,0.298856376026984,"{""e"":[0.066525,0.080429,0.094333,0.108237,0.122141,0.136044,0.149948,0.163852,0.177756,0.19166,0.205564,0.219468,0.233372,0.247276,0.26118,0.275084,0.288988,0.302892,0.316796,0.3307,0.344604],""c"":[5,10,8,19,19,23,42,34,39,33,27,27,29,23,16,13,12,7,2,4]}",0.204227,0.16767700000000002,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1694;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.03368540385085528,none,False,ok,90.0,42.0,weighted_empirical,-0.16938017464805705,0.204227,simple_ito_fallback,2,short_favorable_positive,0.204227,,,simple_ito,0.7439585,1.0,0.7439585,1.0,bucket_1,,False,False
MEXX,EWW,False,,2.954657,500,ols,,,0,True,False,28.780000686645508,,1.0,False,,False,False,False,False,False,False,True,False,0.631823,0.630181,0.299397,0.297089,0.212566,0.212216,,missing,0.0,0.045,0.218437,0.218008,True,0.299397,0.299397,0.299397,0.218437,0.218437,0.218437,0.218437,simple_ito_fallback,-2.581708,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.299397,0.258917,0.0,0.09192555263157898,0.061878,0.006556033842539085,0.10968853580751692,0.14761569006489106,0.1836155559724919,0.23348152815478684,"{""e"":[-0.195562,-0.173089,-0.150616,-0.128143,-0.10567,-0.083197,-0.060724,-0.038251,-0.015778,0.006696,0.029169,0.051642,0.074115,0.096588,0.119061,0.141534,0.164007,0.18648,0.208953,0.231426,0.253899],""c"":[4,4,1,0,0,0,0,2,6,6,7,17,24,44,61,72,51,46,27,20]}",0.218437,0.08096000000000003,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0864;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.09780390128508824,mean_reversion,False,incomplete_regime,90.0,38.0,weighted_empirical,-0.08640001414634285,0.218437,simple_ito_fallback,2,short_favorable_positive,0.218437,,,simple_ito,0.73866425,1.0,0.73866425,1.0,bucket_1,,False,False
KORU,EWY,False,,2.931874,500,ols,,,0,True,False,521.6099853515625,,1.0,False,,False,False,False,False,False,False,True,False,1.108694,1.089315,0.396806,0.392667,0.375636,0.37075,,missing,0.0,0.045,0.486537,0.476209,True,0.396806,0.396806,0.396806,0.486537,0.486537,0.486537,0.486537,simple_ito_fallback,-1.761427,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.396806,0.4416715,0.0,0.11559681395348838,0.118086,0.2579964767052021,0.3118749777339276,0.3753426786721223,0.43991885206804393,0.5117429226633864,"{""e"":[0.222624,0.238837,0.255051,0.271265,0.287478,0.303692,0.319905,0.336119,0.352333,0.368546,0.38476,0.400974,0.417187,0.433401,0.449614,0.465828,0.482042,0.498255,0.514469,0.530683,0.546896],""c"":[6,9,21,20,25,26,38,17,24,22,18,26,32,26,24,18,15,12,7,6]}",0.486537,-0.089731,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=+0.0871;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.22478658331228638,mean_reversion,False,incomplete_regime,90.0,43.0,weighted_empirical,0.08714362159264127,0.486537,simple_ito_fallback,2,short_favorable_positive,0.486537,,,simple_ito,0.7329685,1.0,0.7329685,1.0,bucket_1,,False,False
HIBL,SPHB,False,,3.006114,500,ols,,,0,True,False,86.0,,1.0,False,,False,False,False,False,False,False,True,False,0.671014,0.668956,0.325945,0.321516,0.22509,0.223507,,missing,0.0,0.045,0.243047,0.240906,True,0.325945,0.325945,0.325945,0.243047,0.243047,0.243047,0.243047,simple_ito_fallback,-2.518201,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.325945,0.28449599999999997,0.0,0.8362610243902439,0.625922,-1.247150427582864,-0.7997186707468651,-0.3941714838181009,-0.33245552202595763,-0.2668708127235225,"{""e"":[-1.306728,-1.253425,-1.200122,-1.146819,-1.093516,-1.040213,-0.98691,-0.933607,-0.880304,-0.827001,-0.773698,-0.720395,-0.667092,-0.613789,-0.560486,-0.507183,-0.453879,-0.400576,-0.347273,-0.29397,-0.240667],""c"":[15,24,4,1,2,4,6,9,14,28,20,6,6,6,11,3,33,73,86,41]}",0.243047,0.08289799999999997,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0797;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.09998161359767303,mean_reversion,False,incomplete_regime,90.0,41.0,weighted_empirical,-0.07968512941792422,0.243047,simple_ito_fallback,2,short_favorable_positive,0.243047,,,simple_ito,0.7515285,1.0,0.7515285,1.0,bucket_1,,False,False
