date,nav,cash,u_notional,s_notional,borrow_cost,rebalance_friction
2025-05-08,1093295.5424919953,1233634.0820842772,-55011.72475538306,-85326.8148368987,15.46818452422055,12.220265646408892
2025-05-09,1093797.2585052114,1233616.1818249535,-54103.379303563066,-85715.54401617894,17.900259323740478,0.0
2025-05-12,1096534.9134639362,1233598.3086583929,-40009.815863201824,-97053.57933125482,17.87316656075188,0.0
2025-05-13,1096868.65869417,1284260.6394562738,-84246.72846624405,-103145.25229585993,17.84469143074972,30.42636111025315
2025-05-14,1094747.6234915198,1284236.7604552323,-88534.09368747057,-100955.04327624208,23.879001041308587,0.0
2025-05-15,1095999.5038422092,1284212.9790194056,-85410.4381451483,-102803.03703204796,23.781435826723317,0.0
2025-05-16,1096262.2370573303,1284189.2178933716,-84644.83721278643,-103282.14362325493,23.761126034008257,0.0
2025-05-19,1095249.2247022763,1284165.379511017,-87002.89182274681,-101913.26298599377,23.838382354682512,0.0
2025-05-20,1095865.0390085438,1284141.5978103322,-85747.30442453043,-102529.25437725798,23.781700684712366,0.0
2025-05-21,1091392.9034902805,1261190.5185808497,-72509.83163381468,-97287.78345675471,24.111830025205315,15.588219263447595
2025-05-22,1091452.9396494864,1261168.9388002853,-71593.7251242007,-98122.27402659797,21.579780564485116,0.0
2025-05-23,1088600.0235859647,1261147.2016329425,-80892.20759465027,-91654.97045232741,21.737167342792972,0.0
2025-05-27,1095593.301084322,1261126.0289750528,-64837.43961579754,-100695.28827493337,21.172657889796977,0.0
2025-05-28,1095012.0165471698,1261104.8192754067,-66440.62600762202,-99652.17672061469,21.209699646118235,0.0
2025-05-29,1095515.9799314165,1306148.7631883002,-102273.12056719558,-108359.66268968812,21.14225646163932,27.055284872536607
2025-05-30,1094607.280320982,1306122.231952605,-103761.49625888348,-107753.45537273958,26.531235695183945,0.0
2025-06-02,1096175.4076044501,1306095.8529465364,-101068.24191733806,-108852.20342474832,26.379006068615745,0.0
2025-06-03,1097690.8859620865,1306069.5861247492,-97063.7786094906,-111314.9215531719,26.266821787319834,0.0
2025-06-04,1098641.1540024248,1306043.4369212268,-96390.46502410425,-111011.81789469763,26.149203522343527,0.0
2025-06-05,1096697.7972859885,1306017.111453726,-99898.79228667014,-109420.52188106743,26.325467500851076,0.0
2025-06-06,1100442.1479487563,1305991.106707277,-91960.75615351123,-113588.20260500952,26.004746449022022,0.0
2025-06-09,1101289.717177071,1305965.1681989545,-89799.05606171805,-114876.39496016546,25.93850832250212,0.0
2025-06-10,1101295.4335168516,1305939.218104206,-89161.18231024023,-115482.60227711398,25.950094748518563,0.0
2025-06-11,1101207.290653935,1305913.2780489258,-89905.37015608417,-114800.61723890658,25.9400552802494,0.0
2025-06-12,1100496.96645321,1320598.8664595564,-110050.95000317311,-110050.95000317311,25.974091274201527,12.533578521142278
2025-06-13,1091198.1508395697,1320570.4827364301,-128019.31571379647,-101353.01618306393,28.383723126286263,0.0
2025-06-16,1102337.1907463057,1320543.1842204784,-109924.11964146052,-108281.87383271208,27.298515951637256,0.0
2025-06-17,1096241.4404674254,1320515.3492825278,-121888.93211840733,-102384.97669669488,27.83493795054794,0.0
2025-06-18,1099932.4619202572,1320487.8762868522,-115885.39178710735,-104670.02257948757,27.472995675643126,0.0
2025-06-20,1098378.4039056196,1320460.260748018,-118591.21369011415,-103490.64315228413,27.61553883406151,0.0
2025-06-23,1100174.4511603632,1320432.8138584725,-115293.49526182096,-104964.86743628843,27.446889545535413,0.0
2025-06-24,1108828.3736833783,1320406.184931274,-100200.06290394672,-111377.74834394905,26.628927198440948,0.0
2025-06-25,1109949.968192954,1320379.641170532,-97282.84846316789,-113146.8245144101,26.543760742079357,0.0
2025-06-26,1110485.060036177,1320353.1514853667,-96352.71613602027,-113515.37531316925,26.48968516519821,0.0
2025-06-27,1110448.8173470676,1320326.6551733275,-96141.32359824824,-113736.51422801182,26.496312039294686,0.0
2025-06-30,1111101.048290342,1320300.2206035715,-94872.968371616,-114326.20394161352,26.434569756063034,0.0
2025-07-01,1110980.2960411827,1320273.7698778864,-94746.13800990341,-114547.3358268002,26.450725685203267,0.0
2025-07-02,1111261.7716744223,1320247.3446381951,-94069.67930855756,-114915.89365521524,26.425239691265887,0.0
2025-07-03,1111762.9289581762,1334118.2050482645,-111177.63804504425,-111177.63804504425,26.377170852310883,13.451492266503251
2025-07-07,1110778.5148640566,1334090.285348173,-113199.04964586324,-110112.72083825326,27.919700091388506,0.0
2025-07-08,1113855.026682544,1334062.6515852273,-107539.09870578474,-112668.52619689873,27.63376294554235,0.0
2025-07-09,1117605.6071691862,1334035.3548395538,-100211.48165281591,-116218.26601755181,27.29674567360722,0.0
2025-07-10,1118267.15450809,1334008.10998436,-98493.2771654758,-117247.67831079416,27.244855193984407,0.0
2025-07-11,1117690.6090361204,1333980.814765923,-99503.98296588528,-116786.22276391748,27.295218437059837,0.0
2025-07-14,1116284.4290339379,1333953.406759165,-102586.63874156357,-115082.33898366353,27.408006757910833,0.0
2025-07-15,1117195.5897149153,1333926.0938674463,-101222.18745322542,-115508.3166993055,27.312891718799612,0.0
2025-07-16,1116463.1747704602,1333898.7192675327,-102637.17711601336,-114798.36738105919,27.37459991356164,0.0
2025-07-17,1116829.279977261,1333871.3836830503,-102030.74746690902,-115011.35623888017,27.335584482338724,0.0
2025-07-18,1117786.131500255,1333844.1128613623,-99200.77585240643,-116857.20550870085,27.27082168793755,0.0
2025-07-21,1118950.1342926396,1333816.9656309483,-97583.6481139659,-117283.1832243428,27.14723041397352,0.0
2025-07-22,1119133.5365920432,1333789.8297038467,-96876.14942703527,-117780.14368476813,27.135927101544667,0.0
2025-07-23,1122040.9434464497,1333762.9020057064,-89043.17947386169,-122678.77908539506,26.92769814016222,0.0
2025-07-24,1122203.6535355563,1346648.5650487933,-112222.45575661852,-112222.45575661851,26.91639569675909,20.904030628689608
2025-07-25,1123196.1229479136,1346620.5572698568,-110296.4411033455,-113127.99321859777,28.007778936588707,0.0
2025-07-28,1126163.6689721218,1346592.8126714998,-104325.79371895568,-116103.34998042237,27.744598356900784,0.0
2025-07-29,1124197.6292332693,1346564.9167546453,-108948.22692756754,-113419.06059380862,27.895916854555864,0.0
2025-07-30,1123628.0667542343,1346536.973542836,-110039.6332718455,-112869.27351675625,27.94321180933275,0.0
2025-07-31,1123538.3328634019,1346509.031452565,-110424.84012098693,-112545.85846817605,27.942090270959277,0.0
2025-08-01,1114075.222924489,1346480.2525134562,-128914.58275165143,-103490.44683731548,28.778939108737095,0.0
2025-08-04,1125107.0812878544,1346452.5614983349,-111516.24646526489,-109829.23374521562,27.691015121319463,0.0
2025-08-05,1124251.4458443872,1346424.7998215908,-113249.65769396721,-108923.69628323635,27.761676744194325,0.0
2025-08-06,1127601.0994649683,1346397.3330378183,-106444.41179679944,-112351.82177605058,27.466783772452615,0.0
2025-08-07,1127065.7688653285,1346369.8284274575,-107728.42156564812,-111575.63799648076,27.504610360882097,0.0
2025-08-08,1130413.7609984942,1346342.612026611,-100666.36783698035,-115262.48319113649,27.2164008464392,0.0
2025-08-11,1130069.855293731,1346315.3744911335,-101565.17075668758,-114680.34844071478,27.237535477709248,0.0
2025-08-12,1134247.016936325,1346288.4991682244,-92898.10481695896,-119143.37741494035,26.87532290912724,0.0
2025-08-13,1134580.448039237,1361499.9807572681,-113459.76635901562,-113459.76635901563,26.858651247494915,17.215550919529726
2025-08-14,1134403.5878443501,1361471.566275461,-114096.73589823626,-112971.24253287466,28.414481807145478,0.0
2025-08-15,1134523.6235921234,1361443.1563101546,-113459.76635901562,-113459.76635901563,28.409965306563038,0.0
2025-08-18,1137743.0898083542,1361415.0482224922,-107647.43905605041,-116024.51935808748,28.108087662370902,0.0
2025-08-19,1135111.887028366,1361386.6971766269,-112265.45302892072,-114009.35711934009,28.35104586532718,0.0
2025-08-20,1135696.6085716984,1361358.4106357796,-111469.24414219079,-114192.55792189049,28.28654084733261,0.0
2025-08-21,1134126.7291648095,1361329.9854883887,-114415.21459325486,-112788.04173032426,28.42514739083607,0.0
2025-08-22,1143650.2297755429,1361302.407736607,-95704.3057551014,-121947.87220596273,27.577751781713438,0.0
2025-08-25,1143798.120164029,1361274.8680750113,-96261.65562056738,-121215.09229041464,27.53966159564088,0.0
2025-08-26,1144324.920205653,1361247.3649296404,-94669.23784710752,-122253.20687688008,27.503145370974572,0.0
2025-08-27,1143971.1562334085,1361219.8387575562,-95545.06640759211,-121703.61611655563,27.52617208420673,0.0
2025-08-28,1145081.6759107516,1361192.399612318,-92758.33530403733,-123352.38839752898,27.439145238209985,0.0
2025-08-29,1144261.7472133194,1361164.9429089357,-96420.89496807668,-120482.3007275398,27.456703382297654,0.0
2025-09-02,1141467.2591836846,1361137.2644621949,-102790.57213650788,-116879.43314200251,27.678446740890124,0.0
2025-09-03,1143529.971181186,1372238.6266352301,-114354.32772702223,-114354.32772702223,27.516187014479804,13.306089036663382
2025-09-04,1147136.0533875984,1372210.3207073365,-107457.6582220222,-117616.609097716,28.30592789363562,0.0
2025-09-05,1147270.9180912883,1372182.0419038895,-107644.05200468333,-117267.07180791796,28.278803447094287,0.0
2025-09-08,1149118.202910478,1372153.9234823338,-103729.72568506347,-119305.99488679235,28.118421555664675,0.0
2025-09-09,1149392.9063545964,1372125.8187973762,-102611.34165769564,-120121.57078508424,28.104684957622936,0.0
2025-09-10,1150168.6734757994,1372097.7945038753,-101399.76784946426,-120529.35317861174,28.02429350088338,0.0
2025-09-11,1152027.7944100103,1372069.9158792489,-96833.04906959641,-123209.07239964211,27.87862462636555,0.0
2025-09-12,1152139.6955275228,1372042.0471808375,-96460.25439380713,-123442.09725950747,27.868698411464415,0.0
2025-09-15,1151447.8561618696,1372014.1313304463,-98231.02377095594,-122335.25139762077,27.915850391240433,0.0
2025-09-16,1150313.3640349251,1371986.1446645337,-101492.96474079484,-120179.8158888137,27.986665912620673,0.0
2025-09-17,1153232.574110485,1371958.3867146804,-94409.89434266665,-124315.91826152882,27.75794985320152,0.0
2025-09-18,1153764.0160523613,1371930.6801290135,-93384.70720662938,-124781.95687002267,27.70658566689707,0.0
2025-09-19,1153596.5297245556,1371902.9636171316,-93757.50188241866,-124548.9320101573,27.716511881798205,0.0
2025-09-22,1152473.8479020344,1371875.173229117,-96833.04906959641,-122568.27625748613,27.790388014727405,0.0
2025-09-23,1151594.7216590836,1381916.2061879958,-115160.7422644562,-115160.7422644562,27.83829129609474,12.700985478773385
2025-09-24,1152754.37610071,1381887.4611601448,-112249.37033193493,-116883.7147274999,28.745027851076188,0.0
2025-09-25,1151592.7291831153,1381858.632929257,-115160.7422644562,-115105.16148168541,28.82823088779778,0.0
2025-09-26,1156172.1921554767,1381830.2100615697,-105995.32764575534,-119662.69026033771,28.42286768719512,0.0
2025-09-29,1155383.3131140044,1381801.741792068,-108367.54931522784,-118050.8793628356,28.468269501757405,0.0
2025-09-30,1155870.7113645312,1381773.312202801,-107073.61171854369,-118828.98911972607,28.429589266909268,0.0
2025-10-01,1155773.3603352602,1381744.8623430706,-106642.29644409743,-119329.20556371291,28.449859730449226,0.0
2025-10-02,1155151.209007804,1381716.3900402226,-109014.51811356992,-117550.66291884877,28.472302848053324,0.0
2025-10-03,1155370.664317172,1381687.9276138204,-108044.0608027295,-118273.20249391881,28.46242640212897,0.0
2025-10-06,1155645.7203139712,1381659.4827177825,-107073.61171854369,-118940.15068526767,28.444896038037417,0.0
2025-10-07,1153860.657491898,1381630.9037851081,-111386.74800969702,-116383.49828351308,28.578932674259125,0.0
2025-10-08,1155991.1461673726,1381602.5250793144,-107504.91876633534,-118106.46014560641,28.378705793716136,0.0
2025-10-09,1155966.097192457,1381574.1495274596,-107612.75375493785,-117995.2985800648,28.37555185463684,0.0
2025-10-10,1143227.9017003914,1381544.714101282,-135216.82437298834,-103099.98802790215,29.435426177623306,0.0
2025-10-13,1155720.4768765934,1350281.8496550124,-86721.85497018836,-107839.51780823055,28.22093833242402,18.72954837573681
2025-10-14,1153299.3486075695,1350257.0782844136,-93975.84585828059,-102981.88381856366,24.77137059872749,0.0
2025-10-15,1152100.4078897336,1350232.1961887446,-96013.48339884717,-102118.30490016389,24.882095668900583,0.0
2025-10-16,1142882.3575065269,1350206.5149373098,-114678.2382957359,-92645.9191350471,25.681251434861245,0.0
2025-10-17,1154371.0363267502,1350181.9524220594,-96013.48339884717,-99797.43269646223,24.562515250374997,0.0
2025-10-20,1161650.1445922693,1350158.0307852835,-81423.99736471528,-107083.88882829894,23.921636775793203,0.0
2025-10-21,1162673.7459015353,1377644.3880674809,-101582.11929556864,-113388.52287037691,23.817924938060678,16.516014733121118
2025-10-22,1160997.778127727,1377617.1747769425,-104594.2615936951,-112025.1350555204,27.213290538442457,0.0
2025-10-23,1162560.9575945,1377590.089579529,-100958.90978960229,-114070.22219542676,27.085197413515928,0.0
2025-10-24,1164569.0444847522,1377563.1911159332,-97219.69237599443,-115774.4542551866,26.898463595766735,0.0
2025-10-27,1166789.7242261267,1377536.4592999492,-91506.9966838486,-119239.7383899739,26.73181598394204,0.0
2025-10-28,1164495.900824948,1377509.5529571965,-97011.96115696436,-116001.69097528429,26.906342752778382,0.0
2025-10-29,1163284.3622201202,1377482.5614045907,-100127.9769890439,-114070.22219542676,26.991552605833952,0.0
2025-10-30,1162325.8568971755,1377455.4961244068,-102309.18648661199,-112820.45274061909,27.0652801838066,0.0
2025-10-31,1162389.028360264,1394868.9281453951,-116239.94989256549,-116239.94989256549,27.039731485145914,10.47056539071853
2025-11-03,1163474.2356292792,1394839.9181886963,-113949.2217011044,-117416.46085831273,29.009956698788955,0.0
2025-11-04,1159868.5010240695,1394810.6125313046,-121819.93755318658,-113122.17395404844,29.30565739173008,0.0
2025-11-05,1164003.7136963161,1394781.6746923358,-113596.7978427976,-117181.16315322212,28.937838968858173,0.0
2025-11-06,1159693.6724714425,1394752.370602344,-122524.78526980017,-112533.91286110127,29.304089991835472,0.0
2025-11-07,1161190.78981434,1394723.2238133699,-120410.26004498145,-113122.17395404844,29.14678897413871,0.0
2025-11-10,1167614.1583882102,1394694.654141521,-107958.07884746605,-119122.41690584483,28.569671848812902,0.0
2025-11-11,1168289.5981266198,1394666.1490966047,-106665.87297119285,-119710.677998792,28.50504491642841,0.0
2025-11-12,1167851.0745374209,1394637.6169648715,-107840.60721553414,-118945.93521191654,28.53213173323283,0.0
2025-11-13,1161079.2884820807,1394608.5234795255,-122524.78526980017,-111004.44972764458,29.093485346077742,0.0
2025-11-14,1164160.975637878,1394579.7378908996,-117708.36769799209,-112710.39455502956,28.78558862572421,0.0
2025-11-17,1157267.8296224985,1394550.318482769,-130160.5578580185,-107121.93100225207,29.419408130737587,0.0
2025-11-18,1150900.2907663775,1394520.2848516277,-140498.21383071516,-103121.78025453493,30.03363114136775,0.0
2025-11-19,1156094.6977706074,1394490.7796505904,-132862.44124249683,-105533.64063748594,29.505201037332032,0.0
2025-11-20,1144343.6839321423,1224454.877747402,-26703.73127175322,-53407.46254350643,30.626338470553826,101.94200013874753
2025-11-21,1144231.8101495574,1224444.4289942186,-23855.88438850676,-56356.7344561544,10.448753183579958,0.0
2025-11-24,1143489.569803975,1298943.937488886,-62362.50701712114,-93091.86066778973,10.627945377067789,44.73292161699692
2025-11-25,1145064.2823970886,1298924.2222704818,-58842.04376226382,-95017.89611112932,19.715218404382856,0.0
2025-11-26,1145498.5707608634,1298904.4878452807,-55573.043196236,-97832.87388818132,19.734425201162676,0.0
2025-11-28,1145681.2475666634,1298884.7231453566,-53247.01931987802,-99956.45625881519,19.764699924069138,0.0
2025-12-01,1145517.2096280723,1374629.748788501,-114556.26958021431,-114556.26958021431,19.778300873230073,45.48617407085297
2025-12-02,1147658.1189258855,1374601.264928627,-110634.04414271345,-116309.10186002807,28.48385987379379,0.0
2025-12-03,1148360.218954332,1374572.8478474403,-109281.54976599917,-116931.07912710913,28.417081186766126,0.0
2025-12-04,1149116.6570356644,1374544.4881131279,-107252.80820092776,-118175.02287653575,28.359734312389442,0.0
2025-12-05,1150165.8463231933,1374516.2158812063,-104818.31419535677,-119532.05536265628,28.272231921556767,0.0
2025-12-08,1149330.5606214928,1374487.8866323857,-106982.30313435697,-118175.02287653575,28.329248820760036,0.0
2025-12-09,1149270.1291919535,1374459.5664868874,-107523.30294878533,-117666.1343461486,28.320145498241505,0.0
2025-12-10,1152777.0624187875,1374431.53022692,-99408.33668849965,-122246.13111963288,28.03625996747877,0.0
2025-12-11,1154264.4652096592,1374403.6180925139,-96027.10074671394,-124112.05213614054,27.912134406074415,0.0
2025-12-12,1153921.7009086716,1374375.6761325665,-96568.10056114229,-123885.8746627527,27.941959947356985,0.0
2025-12-15,1154186.4528080462,1374347.7643281356,-96162.34812064272,-123998.96339944663,27.911804430900997,0.0
2025-12-16,1154079.8305419388,1374319.84506761,-96297.59549457152,-123942.41903109966,27.91926052549599,0.0
2025-12-17,1153382.452094166,1374291.9012517172,-99002.58424800007,-121906.86490955109,27.943815892875495,0.0
2025-12-18,1155684.602686036,1374264.1125844072,-92375.37005707066,-126204.13984130055,27.788667309975935,0.0
2025-12-19,1158331.0447260763,1390002.709339549,-115835.83230673634,-115835.83230673634,27.595905953122802,27.278341287054726
2025-12-22,1162031.4834624864,1389974.0294455981,-108297.31269235275,-119645.233290759,28.679893951000615,0.0
2025-12-23,1161534.543979905,1389945.3080620582,-109216.64469478716,-119194.11938736595,28.72138353997442,0.0
2025-12-24,1161622.9491477772,1389916.5936123484,-108848.91049102409,-119444.73397354713,28.714449709631623,0.0
2025-12-26,1161778.126028848,1389887.8998845646,-108665.03988216928,-119444.73397354713,28.6937277838718,0.0
2025-12-29,1163037.3145561744,1389859.3099353428,-105723.18027995777,-121098.81509921046,28.589949221799223,0.0
2025-12-30,1164129.3555939752,1389830.8099295336,-103149.04786756278,-122552.40646799556,28.50000580904059,0.0
2025-12-31,1163364.8633365552,1389802.2545529844,-104987.71187243161,-121449.67934399757,28.555376549261005,0.0
2026-01-02,1165543.8463037894,1389773.8928045637,-100574.92246911435,-123655.12403165989,28.36174842072002,0.0
2026-01-05,1164336.4075468676,1389745.4307677601,-103057.11607010865,-122351.90715078369,28.46203680366381,0.0
2026-01-06,1165253.006471109,1389717.0413960947,-100758.78606402261,-123705.24886096285,28.389371665451,0.0
2026-01-07,1163869.7400243336,1389688.5482141462,-104068.3798699972,-121750.42831981539,28.493181948434582,0.0
2026-01-08,1165262.661203145,1389660.1863874765,-101494.25447154876,-122903.27071278267,28.361826669545806,0.0
2026-01-09,1166639.3081829979,1389631.9352731993,-98184.66066557418,-124807.96642462719,28.251114277130437,0.0
2026-01-12,1166144.0776936968,1399376.0098074323,-116615.9660568678,-116615.9660568678,28.29947425462504,15.582874981065444
2026-01-13,1163855.7073697727,1399346.6287775435,-121827.84776352269,-113663.07364424806,29.38102988864862,0.0
2026-01-14,1160199.9514606355,1399316.905891156,-128125.54747864365,-110991.40695187675,29.72288638739525,0.0
2026-01-15,1164384.0797126526,1399287.584031598,-120959.20495444893,-113944.29936449649,29.32185955815229,0.0
2026-01-16,1163690.72689716,1399258.197890126,-122045.01467884422,-113522.4563141216,29.386141472139666,0.0
2026-01-20,1148965.3359732833,1399227.4615199515,-148973.0908734048,-101289.0346732633,30.736370174471958,0.0
2026-01-21,1168190.22351831,1399198.6922877103,-121610.68913227195,-109397.77963712817,28.76923224113044,0.0
2026-01-22,1170203.4412376177,1399170.0793442335,-116615.9660568678,-112350.67204974791,28.612943476751184,0.0
2026-01-23,1168809.3456554052,1399141.3652545875,-120090.55386130439,-110241.46573787794,28.714089645894482,0.0
2026-01-26,1169414.9867225518,1399112.7167895332,-119221.91105223063,-110475.8190147509,28.648465054346055,0.0
2026-01-27,1167258.3377821695,1399083.8730519137,-123130.8244032395,-108694.71086650484,28.8437376195227,0.0
2026-01-28,1167757.626334195,1399055.091170616,-122696.49885666723,-108600.96597975388,28.781881297725434,0.0
2026-01-29,1166294.5513888767,1399026.176956287,-125302.44385203008,-107429.1817153802,28.914214329052964,0.0
2026-01-30,1164690.7074176173,1398997.1110461433,-127908.38884739291,-106398.01478113295,29.065910143536794,0.0
2026-02-02,1171616.4678135726,1405940.5985064742,-117162.06534645087,-117162.06534645087,28.411782162580295,4.185650936057599
2026-02-03,1166907.7090840624,1405910.8535069292,-126614.1628851667,-112388.9815377002,29.744999544829092,0.0
2026-02-04,1164521.898043825,1405880.8885239295,-130790.6751951068,-110568.31528499773,29.964982999724025,0.0
2026-02-05,1155943.7842528953,1405850.1312619594,-146177.81345335467,-103728.53355570942,30.757261970072975,0.0
2026-02-06,1167177.9544821603,1405820.4908716336,-128812.32549348784,-109830.21089598569,29.640390325816497,0.0
2026-02-09,1172641.376303968,1405791.3759879877,-119580.04924679903,-113569.95043722077,29.114883645954976,0.0
2026-02-10,1169770.5467819762,1405761.9962355269,-124635.82156887263,-111355.62788467812,29.379752460929815,0.0
2026-02-11,1170692.7272387114,1405732.7200201068,-123536.74026471208,-111503.25251668313,29.276215420026695,0.0
2026-02-12,1162089.082734894,1405702.642421057,-138704.05723093287,-104909.50245523,30.077599049821327,0.0
2026-02-13,1159066.403790373,1405672.268189851,-143320.1953542773,-103285.66904520089,30.374231206071215,0.0
2026-02-17,1165339.4999024994,1405642.5255473081,-133868.10620088634,-106434.91944392244,29.742642542893968,0.0
2026-02-18,1165309.7572599566,1405612.7829047653,-133868.10620088634,-106434.91944392244,29.742642542893968,0.0
2026-02-19,1161024.0595184434,1405582.6246387097,-140682.40693255185,-103876.15818771443,30.158266055548268,0.0
2026-02-20,1165056.246538828,1405552.8663292057,-134307.73201429064,-106188.88777608726,29.758309504111438,0.0
2026-02-23,1159426.9880352975,1304701.5366405658,-56424.386752084356,-88850.16185318398,30.27915735771376,60.4563565048663
2026-02-24,1160283.7913223922,1304682.977567392,-52978.62267562119,-91420.56356937856,18.559073173988402,0.0
2026-02-25,1160758.7113166496,1304664.3830774731,-48843.706441092734,-95061.96531973072,18.594489918736862,0.0
2026-02-26,1160949.562094411,1373976.4961181884,-100152.66507484207,-112874.26894893516,18.531929964805123,41.62336099900752
2026-02-27,1156659.5550505605,1373949.2866960496,-108441.16017740798,-108848.57146808105,27.209422138812695,0.0
2026-03-02,1155606.3956661155,1373922.0093993375,-111376.67064357437,-106938.94308964764,27.2772967122551,0.0
2026-03-03,1151260.5039065026,1373894.3706000745,-120701.23175090172,-101932.63494267022,27.638799262842326,0.0
2026-03-04,1155408.7469861312,1373867.1081827967,-112758.0919832563,-105700.26921340905,27.262417277895924,0.0
2026-03-05,1147621.0805611543,1373839.131256328,-126917.60143104986,-99300.44926412386,27.97692646867823,0.0
2026-03-06,1126059.774305753,1373809.0658481224,-161971.03947692868,-85778.25206544054,30.065408205617306,0.0
2026-03-09,1149253.1310106283,1373781.4122555885,-130543.8159799521,-93984.46526500811,27.653592533835003,0.0
2026-03-10,1140343.4019918009,1248262.200007644,-38397.99866994571,-69520.79934589741,28.533753881905994,75.2492575419123
2026-03-11,1140936.0376154257,1248248.2898862686,-34664.21701094514,-72648.03525989778,13.910121375513075,0.0
2026-03-12,1140698.285823624,1220548.3279522096,-26616.68070952849,-53233.36141905698,13.81421186325673,16.601727596759243
2026-03-13,1140858.0476137283,1220538.0416777679,-27421.37058430689,-52258.623479732756,10.286274441829534,0.0
2026-03-16,1140835.2519843064,1290628.0435786652,-59241.96618108619,-90550.8254132727,10.38354848381795,42.08548255916412
2026-03-17,1141530.6706606643,1290608.953628548,-57515.712607493384,-91562.57036039012,19.089950117295036,0.0
2026-03-18,1139498.85462528,1290589.8278175963,-67167.04920138956,-83923.9239909268,19.12581095160565,0.0
2026-03-19,1140886.2784379711,1292370.863536079,-60182.261803265814,-91302.32329484203,19.02364916504462,5.039314387489159
2026-03-20,1139048.0777430765,1292351.4593157403,-68216.47861072561,-85086.90296193819,19.404220338586757,0.0
2026-03-23,1141895.8885209744,1292332.2750575002,-61223.73592893024,-89212.65060759545,19.184258239941194,0.0
2026-03-24,1141096.7077497316,1220976.4716323186,-26626.587960862307,-53253.175921724614,19.215096752057974,42.776287224722914
2026-03-25,1140958.7480814783,1220966.0941260399,-25575.131035191265,-54432.21500937033,10.377506278668978,0.0
2026-03-26,1141255.3992048893,1221143.4979424137,-26629.366245841447,-53258.73249168288,10.24512972736593,3.154188315474129
2026-03-27,1141210.8830912446,1221133.2594465553,-30667.540191678552,-49254.83616363218,10.238495858419475,0.0
2026-03-30,1141262.2189620899,1221150.874505357,-26629.55184775571,-53259.103695511425,10.241427749568182,4.288798869391172
2026-03-31,1141423.1807482117,1221140.4368826346,-21572.676487042852,-58144.57964738018,10.437622722206783,0.0
2026-04-01,1141091.448725051,1236880.8716896775,-33113.8171204204,-62675.605844205915,10.504218320394969,9.456237157512387
2026-04-02,1141000.0335962835,1236868.499599307,-33153.809041462926,-62714.65696156064,12.372090370411513,0.0
2026-04-06,1141097.8132260651,1250919.5194174717,-39248.070747377926,-70573.63544402871,12.398748380452439,8.443117010133017
2026-04-07,1140965.357437195,1250905.428208503,-41894.570731792024,-68045.50003951575,14.091208968865438,0.0
2026-04-08,1142504.897261063,1311985.221567078,-70692.98766608414,-98787.33663993073,14.07695700173047,36.67832918685824
2026-04-09,1143977.1168706992,1311963.7264893304,-65456.47006118902,-102530.13955744219,21.4950777475437,0.0
2026-04-10,1143575.5403713945,1311942.218350655,-67027.42534265756,-101339.25263660292,21.508138675482524,0.0
2026-04-13,1144982.4182986117,1311920.7733586193,-61686.178983722886,-105252.17607628478,21.444992035654014,0.0
2026-04-14,1145012.8487282956,1371734.6529864483,-112496.3570109422,-114225.44724721048,21.474790462094788,35.922766310761006
2026-04-15,1144277.0013920206,1371706.183115613,-113870.65957261896,-113558.5221509733,28.46987083532203,0.0
2026-04-16,1144384.2404202218,1371677.7270216374,-113674.33384495646,-113619.152756459,28.456093975578934,0.0
2026-04-17,1145906.3858162402,1371649.4108004943,-110729.40299394046,-115013.62199031352,28.316221143221384,0.0
2026-04-20,1144448.746013551,1371620.971403995,-113674.33384495646,-113497.8915454876,28.439396499306284,0.0
2026-04-21,1143008.2983963764,1371592.4259386987,-117208.2493683064,-111375.87817401574,28.545465296421618,0.0
2026-04-22,1144380.2070412582,1371564.0094891475,-114655.9774619618,-112527.82498592745,28.41644955131507,0.0
2026-04-23,1144487.506980934,1371535.6068173,-114459.64424495287,-112588.45559141315,28.402671847534513,0.0
2026-04-24,1143148.162700008,1371507.0776388047,-116619.26469597248,-111739.65024282441,28.529178495204864,0.0
2026-04-27,1146535.5738174187,1371478.8470011244,-109747.75937693512,-115195.51380677064,28.23063768015833,0.0
2026-04-28,1149325.562685458,1371450.8915007452,-105232.19274723342,-116893.13606805369,27.95550037929719,0.0
2026-04-29,1146860.5367655733,1371422.7280620527,-110336.74404926904,-114225.44724721048,28.16343869237081,0.0
2026-04-30,1149855.610426076,1371394.8189121357,-103857.89767490311,-117681.31081115671,27.90914991712058,0.0
2026-05-01,1149477.2393608254,1379374.0574434984,-114948.40904133646,-114948.40904133646,27.92210542675189,6.851052539326469
2026-05-04,1148129.494771879,1379345.15746082,-117521.88259497618,-113693.7800939648,28.899982678404374,0.0
2026-05-05,1148016.3126233527,1379316.240513639,-117307.42987419241,-113992.49801609378,28.916947180894915,0.0
2026-05-06,1150888.8442790236,1379287.5997411413,-112374.94366854364,-116023.81179357406,28.640772497712934,0.0
2026-05-07,1151310.5549155648,1379258.988808687,-111088.20280130033,-116860.23109182183,28.610932454139473,0.0
2026-05-08,1150842.2872984419,1379230.3387872688,-111946.0300461292,-116442.02144269794,28.65002141814162,0.0
2026-05-11,1149150.0070072617,1379201.5401280678,-115162.86994296713,-114888.66317783901,28.798659200997143,0.0
