date,bucket,incumbent_cohort,n_pairs,gross_notional_usd
2025-04-14,bucket_3_inverse,post_start,4,13598.390831947327
2025-04-14,bucket_core_screener,incumbent,27,3245611.2535762787
2025-04-14,bucket_core_screener,post_start,72,7298313.978411198
2025-04-14,bucket_whitelist,post_start,1,0.0
2025-04-15,bucket_3_inverse,incumbent,9,91581.17258834839
2025-04-15,bucket_3_inverse,post_start,4,13751.356413841248
2025-04-15,bucket_core_screener,incumbent,27,3247331.0385665894
2025-04-15,bucket_core_screener,post_start,72,7356851.217900753
2025-04-15,bucket_whitelist,post_start,1,0.0
2025-04-16,bucket_3_inverse,incumbent,9,95865.76782226562
2025-04-16,bucket_3_inverse,post_start,4,14421.857465744019
2025-04-16,bucket_core_screener,incumbent,27,3182665.7193698883
2025-04-16,bucket_core_screener,post_start,72,7052858.811350822
2025-04-16,bucket_whitelist,post_start,1,0.0
2025-04-17,bucket_3_inverse,incumbent,9,95212.98609924316
2025-04-17,bucket_3_inverse,post_start,4,14828.855881690979
2025-04-17,bucket_core_screener,incumbent,27,3183841.163233757
2025-04-17,bucket_core_screener,post_start,72,7079463.264383316
2025-04-17,bucket_whitelist,post_start,1,0.0
2025-04-21,bucket_3_inverse,incumbent,9,99617.61628723145
2025-04-21,bucket_3_inverse,post_start,4,16111.725082397461
2025-04-21,bucket_core_screener,incumbent,27,3147666.922592163
2025-04-21,bucket_core_screener,post_start,72,7050760.064829588
2025-04-21,bucket_whitelist,post_start,1,0.0
2025-04-22,bucket_3_inverse,incumbent,9,94182.91566085815
2025-04-22,bucket_3_inverse,post_start,4,14607.861213684082
2025-04-22,bucket_core_screener,incumbent,27,3221375.598499298
2025-04-22,bucket_core_screener,post_start,72,7399143.555595636
2025-04-22,bucket_whitelist,post_start,1,0.0
2025-04-23,bucket_3_inverse,incumbent,9,89567.11986160278
2025-04-23,bucket_3_inverse,post_start,4,13571.060523986816
2025-04-23,bucket_core_screener,incumbent,27,3280481.0923490524
2025-04-23,bucket_core_screener,post_start,72,7796606.121676445
2025-04-23,bucket_whitelist,post_start,1,0.0
2025-04-24,bucket_3_inverse,incumbent,9,84393.61921691895
2025-04-24,bucket_3_inverse,post_start,4,13369.483583450317
2025-04-24,bucket_core_screener,incumbent,27,3380465.4253730774
2025-04-24,bucket_core_screener,post_start,72,8246103.548219204
2025-04-24,bucket_whitelist,post_start,1,0.0
2025-04-25,bucket_3_inverse,incumbent,9,83524.51266860962
2025-04-25,bucket_3_inverse,post_start,4,12655.34637260437
2025-04-25,bucket_core_screener,incumbent,27,3403695.8696899414
2025-04-25,bucket_core_screener,post_start,81,8643108.043590546
2025-04-25,bucket_whitelist,post_start,1,0.0
2025-04-28,bucket_3_inverse,incumbent,9,82767.25673294067
2025-04-28,bucket_3_inverse,post_start,4,13178.56587600708
2025-04-28,bucket_core_screener,incumbent,27,2983894.128185272
2025-04-28,bucket_core_screener,post_start,81,7414044.54427433
2025-04-28,bucket_whitelist,post_start,1,0.0
2025-04-29,bucket_3_inverse,incumbent,9,82369.03974914551
2025-04-29,bucket_3_inverse,post_start,4,13047.137244224548
2025-04-29,bucket_core_screener,incumbent,27,2970847.525979042
2025-04-29,bucket_core_screener,post_start,81,7491960.544229031
2025-04-29,bucket_whitelist,post_start,1,0.0
2025-04-30,bucket_3_inverse,incumbent,9,82071.2811088562
2025-04-30,bucket_3_inverse,post_start,4,13261.627927064896
2025-04-30,bucket_core_screener,incumbent,27,2971282.9043474197
2025-04-30,bucket_core_screener,post_start,81,7415458.989916801
2025-04-30,bucket_whitelist,post_start,1,0.0
2025-05-01,bucket_3_inverse,incumbent,9,82618.55704498291
2025-05-01,bucket_3_inverse,post_start,4,12654.202692270279
2025-05-01,bucket_core_screener,incumbent,27,2961997.595430374
2025-05-01,bucket_core_screener,post_start,81,7529038.58412075
2025-05-01,bucket_whitelist,post_start,1,0.0
2025-05-02,bucket_3_inverse,incumbent,9,79864.10720062256
2025-05-02,bucket_3_inverse,post_start,4,12519.203674793243
2025-05-02,bucket_core_screener,incumbent,27,3045072.4376096725
2025-05-02,bucket_core_screener,post_start,81,7809060.313949108
2025-05-02,bucket_whitelist,post_start,1,0.0
2025-05-05,bucket_3_inverse,incumbent,9,81336.47838973999
2025-05-05,bucket_3_inverse,post_start,4,12957.871544122696
2025-05-05,bucket_core_screener,incumbent,27,3039985.552792549
2025-05-05,bucket_core_screener,post_start,81,7405824.96234417
2025-05-05,bucket_whitelist,post_start,1,0.0
2025-05-06,bucket_3_inverse,incumbent,9,84046.48850250244
2025-05-06,bucket_3_inverse,post_start,4,13193.818359136581
2025-05-06,bucket_core_screener,incumbent,27,3073819.8941192627
2025-05-06,bucket_core_screener,post_start,81,7326102.435789108
2025-05-06,bucket_whitelist,post_start,1,0.0
2025-05-07,bucket_3_inverse,incumbent,9,83916.80882644653
2025-05-07,bucket_3_inverse,post_start,4,12813.328078985214
2025-05-07,bucket_core_screener,incumbent,27,3037912.556206703
2025-05-07,bucket_core_screener,post_start,81,7378203.152846336
2025-05-07,bucket_whitelist,post_start,1,0.0
2025-05-08,bucket_3_inverse,incumbent,9,82765.96700668335
2025-05-08,bucket_3_inverse,post_start,4,10803.86318063736
2025-05-08,bucket_core_screener,incumbent,27,3062008.770658493
2025-05-08,bucket_core_screener,post_start,81,7655361.015085697
2025-05-08,bucket_whitelist,post_start,1,0.0
2025-05-09,bucket_3_inverse,incumbent,9,82597.7804069519
2025-05-09,bucket_3_inverse,post_start,4,10144.569777965546
2025-05-09,bucket_core_screener,incumbent,27,3092509.119047165
2025-05-09,bucket_core_screener,post_start,81,7706078.788350582
2025-05-09,bucket_whitelist,post_start,1,0.0
2025-05-12,bucket_3_inverse,incumbent,9,77604.93622207642
2025-05-12,bucket_3_inverse,post_start,4,9887.877601146698
2025-05-12,bucket_core_screener,incumbent,27,3151628.847018242
2025-05-12,bucket_core_screener,post_start,81,8001738.616024971
2025-05-12,bucket_whitelist,post_start,1,0.0
2025-05-13,bucket_3_inverse,incumbent,9,77250.79580688477
2025-05-13,bucket_3_inverse,post_start,4,8937.325067043304
2025-05-13,bucket_core_screener,incumbent,27,3220779.9719667435
2025-05-13,bucket_core_screener,post_start,81,8343367.403976917
2025-05-13,bucket_whitelist,post_start,1,0.0
2025-05-14,bucket_3_inverse,incumbent,9,78613.44455337524
2025-05-14,bucket_3_inverse,post_start,4,8781.100363254547
2025-05-14,bucket_core_screener,incumbent,27,3240650.870426178
2025-05-14,bucket_core_screener,post_start,81,8489563.108829498
2025-05-14,bucket_whitelist,post_start,1,0.0
2025-05-15,bucket_3_inverse,incumbent,9,76947.79905700684
2025-05-15,bucket_3_inverse,post_start,4,8941.240397453308
2025-05-15,bucket_core_screener,incumbent,27,3201058.467912674
2025-05-15,bucket_core_screener,post_start,81,8380091.896533012
2025-05-15,bucket_whitelist,post_start,1,0.0
2025-05-16,bucket_3_inverse,incumbent,9,75870.92724609375
2025-05-16,bucket_3_inverse,post_start,5,8881.399870872498
2025-05-16,bucket_core_screener,incumbent,27,3217314.785932541
2025-05-16,bucket_core_screener,post_start,83,8594602.466004372
2025-05-16,bucket_whitelist,post_start,2,22698.406116485596
2025-05-19,bucket_3_inverse,incumbent,9,76203.69229507446
2025-05-19,bucket_3_inverse,post_start,5,9433.336197853088
2025-05-19,bucket_core_screener,incumbent,27,2830989.6097564697
2025-05-19,bucket_core_screener,post_start,83,7612581.656238556
2025-05-19,bucket_whitelist,post_start,2,22941.753366470337
2025-05-20,bucket_3_inverse,incumbent,9,74530.73707580566
2025-05-20,bucket_3_inverse,post_start,5,9534.180275917053
2025-05-20,bucket_core_screener,incumbent,27,2855619.4969940186
2025-05-20,bucket_core_screener,post_start,83,7630688.484391212
2025-05-20,bucket_whitelist,post_start,2,23235.1718044281
2025-05-21,bucket_3_inverse,incumbent,9,76953.89026260376
2025-05-21,bucket_3_inverse,post_start,5,9570.116644859314
2025-05-21,bucket_core_screener,incumbent,27,2829352.991092682
2025-05-21,bucket_core_screener,post_start,83,7403157.734752655
2025-05-21,bucket_whitelist,post_start,2,23410.952995300293
2025-05-22,bucket_3_inverse,incumbent,9,77446.94427108765
2025-05-22,bucket_3_inverse,post_start,5,9296.02077293396
2025-05-22,bucket_core_screener,incumbent,27,2819270.364469528
2025-05-22,bucket_core_screener,post_start,83,7654786.093016624
2025-05-22,bucket_whitelist,post_start,2,23642.29355430603
2025-05-23,bucket_3_inverse,incumbent,9,77554.90665054321
2025-05-23,bucket_3_inverse,post_start,5,9456.734192848206
2025-05-23,bucket_core_screener,incumbent,27,2828473.5934505463
2025-05-23,bucket_core_screener,post_start,83,7603144.728204727
2025-05-23,bucket_whitelist,post_start,2,23491.92422389984
2025-05-27,bucket_3_inverse,incumbent,9,75713.81972503662
2025-05-27,bucket_3_inverse,post_start,5,9608.06733417511
2025-05-27,bucket_core_screener,incumbent,27,2857616.592153549
2025-05-27,bucket_core_screener,post_start,83,7959078.9769592285
2025-05-27,bucket_whitelist,post_start,2,45665.04382610321
2025-05-28,bucket_3_inverse,incumbent,9,77012.469455719
2025-05-28,bucket_3_inverse,post_start,5,9770.03209733963
2025-05-28,bucket_core_screener,incumbent,27,2842467.1680526733
2025-05-28,bucket_core_screener,post_start,83,7864899.786892891
2025-05-28,bucket_whitelist,post_start,2,44619.843952178955
2025-05-29,bucket_3_inverse,incumbent,9,75413.72379684448
2025-05-29,bucket_3_inverse,post_start,5,9473.660344600677
2025-05-29,bucket_core_screener,incumbent,27,2860191.846403122
2025-05-29,bucket_core_screener,post_start,83,7780634.396160126
2025-05-29,bucket_whitelist,post_start,2,43833.007311820984
2025-05-30,bucket_3_inverse,incumbent,9,76817.38705825806
2025-05-30,bucket_3_inverse,post_start,5,9856.188752651215
2025-05-30,bucket_core_screener,incumbent,27,2822609.659006119
2025-05-30,bucket_core_screener,post_start,84,7790200.771317482
2025-05-30,bucket_whitelist,post_start,2,43030.249897003174
2025-06-02,bucket_3_inverse,incumbent,9,73558.19932556152
2025-06-02,bucket_3_inverse,post_start,5,10304.170907497406
2025-06-02,bucket_core_screener,incumbent,27,2914203.139266968
2025-06-02,bucket_core_screener,post_start,84,7813817.069395542
2025-06-02,bucket_whitelist,post_start,2,67195.74990081787
2025-06-03,bucket_3_inverse,incumbent,9,72641.99884414673
2025-06-03,bucket_3_inverse,post_start,5,9944.631416082382
2025-06-03,bucket_core_screener,incumbent,27,2932208.9304771423
2025-06-03,bucket_core_screener,post_start,84,7947175.985090733
2025-06-03,bucket_whitelist,post_start,2,68251.71664619446
2025-06-04,bucket_3_inverse,incumbent,9,72802.09547805786
2025-06-04,bucket_3_inverse,post_start,5,9849.705077648163
2025-06-04,bucket_core_screener,incumbent,27,2968191.986623764
2025-06-04,bucket_core_screener,post_start,84,8026257.453433037
2025-06-04,bucket_whitelist,post_start,2,67745.88545799255
2025-06-05,bucket_3_inverse,incumbent,9,73690.85242080688
2025-06-05,bucket_3_inverse,post_start,5,10005.524389505386
2025-06-05,bucket_core_screener,incumbent,27,2963454.5463752747
2025-06-05,bucket_core_screener,post_start,84,7865598.225206375
2025-06-05,bucket_whitelist,post_start,2,65376.50337982178
2025-06-06,bucket_3_inverse,incumbent,9,71830.47038269043
2025-06-06,bucket_3_inverse,post_start,6,10144.00315284729
2025-06-06,bucket_core_screener,incumbent,27,2978285.2633857727
2025-06-06,bucket_core_screener,post_start,85,8105262.681297779
2025-06-06,bucket_whitelist,post_start,2,67742.47160339355
2025-06-09,bucket_3_inverse,incumbent,9,71826.67901611328
2025-06-09,bucket_3_inverse,post_start,6,10260.647254943848
2025-06-09,bucket_core_screener,incumbent,27,2794481.198568344
2025-06-09,bucket_core_screener,post_start,85,7796877.898611546
2025-06-09,bucket_whitelist,post_start,2,91246.64528274536
2025-06-10,bucket_3_inverse,incumbent,9,70582.79121780396
2025-06-10,bucket_3_inverse,post_start,6,9829.428688049316
2025-06-10,bucket_core_screener,incumbent,27,2805403.399520874
2025-06-10,bucket_core_screener,post_start,85,7865152.532192707
2025-06-10,bucket_whitelist,post_start,2,91745.55739974976
2025-06-11,bucket_3_inverse,incumbent,9,71318.75704574585
2025-06-11,bucket_3_inverse,post_start,6,9815.31554031372
2025-06-11,bucket_core_screener,incumbent,27,2809051.2702846527
2025-06-11,bucket_core_screener,post_start,85,7910900.410705566
2025-06-11,bucket_whitelist,post_start,2,91509.30699920654
2025-06-12,bucket_3_inverse,incumbent,9,70749.93688201904
2025-06-12,bucket_3_inverse,post_start,6,9930.705829620361
2025-06-12,bucket_core_screener,incumbent,27,2824460.6484031677
2025-06-12,bucket_core_screener,post_start,85,7882911.17244339
2025-06-12,bucket_whitelist,post_start,2,90894.6847000122
2025-06-13,bucket_3_inverse,incumbent,9,72448.39373397827
2025-06-13,bucket_3_inverse,post_start,6,10370.20446395874
2025-06-13,bucket_core_screener,incumbent,27,2793374.027692795
2025-06-13,bucket_core_screener,post_start,88,7790543.515472889
2025-06-13,bucket_whitelist,post_start,2,90556.10557937622
2025-06-16,bucket_3_inverse,incumbent,9,72177.20328903198
2025-06-16,bucket_3_inverse,post_start,6,10483.87782073021
2025-06-16,bucket_core_screener,incumbent,27,2831354.568666458
2025-06-16,bucket_core_screener,post_start,88,8033606.672881126
2025-06-16,bucket_whitelist,post_start,2,90334.65641593933
2025-06-17,bucket_3_inverse,incumbent,9,73624.46743011475
2025-06-17,bucket_3_inverse,post_start,6,10703.184173583984
2025-06-17,bucket_core_screener,incumbent,27,2794472.309621811
2025-06-17,bucket_core_screener,post_start,88,7911831.403054237
2025-06-17,bucket_whitelist,post_start,2,87959.92762947083
2025-06-18,bucket_3_inverse,incumbent,9,73294.6125907898
2025-06-18,bucket_3_inverse,post_start,6,10808.018065929413
2025-06-18,bucket_core_screener,incumbent,27,2804050.0549526215
2025-06-18,bucket_core_screener,post_start,88,8014518.965339661
2025-06-18,bucket_whitelist,post_start,2,87215.0080280304
2025-06-20,bucket_3_inverse,incumbent,9,74517.3182258606
2025-06-20,bucket_3_inverse,post_start,6,11111.330368995667
2025-06-20,bucket_core_screener,incumbent,27,2784370.449593544
2025-06-20,bucket_core_screener,post_start,88,7972067.85105896
2025-06-20,bucket_whitelist,post_start,2,86960.00559043884
2025-06-23,bucket_3_inverse,incumbent,9,73750.88702774048
2025-06-23,bucket_3_inverse,post_start,6,11924.059946537018
2025-06-23,bucket_core_screener,incumbent,27,2821361.16182518
2025-06-23,bucket_core_screener,post_start,88,7720638.575169086
2025-06-23,bucket_whitelist,post_start,2,87087.83511352539
2025-06-24,bucket_3_inverse,incumbent,9,71818.50559234619
2025-06-24,bucket_3_inverse,post_start,6,11371.61100101471
2025-06-24,bucket_core_screener,incumbent,27,2884385.2291355133
2025-06-24,bucket_core_screener,post_start,88,8068066.743601799
2025-06-24,bucket_whitelist,post_start,2,88973.18733119965
2025-06-25,bucket_3_inverse,incumbent,9,72189.27896118164
2025-06-25,bucket_3_inverse,post_start,6,11079.64806675911
2025-06-25,bucket_core_screener,incumbent,27,2881146.2015037537
2025-06-25,bucket_core_screener,post_start,88,8016545.314104557
2025-06-25,bucket_whitelist,post_start,2,90348.72215270996
2025-06-26,bucket_3_inverse,incumbent,9,70643.85109329224
2025-06-26,bucket_3_inverse,post_start,6,11035.682306528091
2025-06-26,bucket_core_screener,incumbent,27,2917326.635438919
2025-06-26,bucket_core_screener,post_start,88,8193164.930761337
2025-06-26,bucket_whitelist,post_start,2,90418.33316993713
2025-06-27,bucket_3_inverse,incumbent,9,71104.78265953064
2025-06-27,bucket_3_inverse,post_start,6,11048.378624677658
2025-06-27,bucket_core_screener,incumbent,27,2877488.317762375
2025-06-27,bucket_core_screener,post_start,92,8295661.82262373
2025-06-27,bucket_whitelist,post_start,2,90043.57356929779
2025-06-30,bucket_3_inverse,incumbent,9,71310.8514137268
2025-06-30,bucket_3_inverse,post_start,6,11246.648762702942
2025-06-30,bucket_core_screener,incumbent,27,2877770.903520584
2025-06-30,bucket_core_screener,post_start,92,8036986.776795387
2025-06-30,bucket_whitelist,post_start,2,86381.07257938385
2025-07-01,bucket_3_inverse,incumbent,9,71916.1471862793
2025-07-01,bucket_3_inverse,post_start,6,11567.583278417587
2025-07-01,bucket_core_screener,incumbent,27,2862607.574819565
2025-07-01,bucket_core_screener,post_start,92,7796581.903370857
2025-07-01,bucket_whitelist,post_start,2,84440.61824131012
2025-07-02,bucket_3_inverse,incumbent,9,70012.51438522339
2025-07-02,bucket_3_inverse,post_start,6,11019.993120193481
2025-07-02,bucket_core_screener,incumbent,27,2895693.4313087463
2025-07-02,bucket_core_screener,post_start,92,8036265.766352177
2025-07-02,bucket_whitelist,post_start,2,87836.29271125793
2025-07-03,bucket_3_inverse,incumbent,9,68989.33375740051
2025-07-03,bucket_3_inverse,post_start,6,10996.331367731094
2025-07-03,bucket_core_screener,incumbent,27,2906721.5194396973
2025-07-03,bucket_core_screener,post_start,92,8123037.091536045
2025-07-03,bucket_whitelist,post_start,2,87761.75814819336
2025-07-07,bucket_3_inverse,incumbent,9,72172.95403671265
2025-07-07,bucket_3_inverse,post_start,6,11527.910261154175
2025-07-07,bucket_core_screener,incumbent,27,2852956.7069778442
2025-07-07,bucket_core_screener,post_start,92,7902894.967560768
2025-07-07,bucket_whitelist,post_start,2,83232.53989219666
2025-07-08,bucket_3_inverse,incumbent,9,71971.0322341919
2025-07-08,bucket_3_inverse,post_start,6,11363.203746795654
2025-07-08,bucket_core_screener,incumbent,27,2850868.045085907
2025-07-08,bucket_core_screener,post_start,92,7920017.482172489
2025-07-08,bucket_whitelist,post_start,2,83982.38488769531
2025-07-09,bucket_3_inverse,incumbent,9,70224.9437866211
2025-07-09,bucket_3_inverse,post_start,6,10895.992735385895
2025-07-09,bucket_core_screener,incumbent,27,2862705.5066070557
2025-07-09,bucket_core_screener,post_start,92,8051342.147901535
2025-07-09,bucket_whitelist,post_start,2,85807.99798965454
2025-07-10,bucket_3_inverse,incumbent,9,68822.66143798828
2025-07-10,bucket_3_inverse,post_start,6,10891.42314338684
2025-07-10,bucket_core_screener,incumbent,27,2899658.0377845764
2025-07-10,bucket_core_screener,post_start,92,8054229.837030411
2025-07-10,bucket_whitelist,post_start,2,86530.48017311096
2025-07-11,bucket_3_inverse,incumbent,9,69150.15787887573
2025-07-11,bucket_3_inverse,post_start,6,10578.483342170715
2025-07-11,bucket_core_screener,incumbent,27,2899363.0346927643
2025-07-11,bucket_core_screener,post_start,97,8113529.891728401
2025-07-11,bucket_whitelist,post_start,2,88145.0461177826
2025-07-14,bucket_3_inverse,incumbent,9,69513.48398971558
