ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,model_gross_target_usd,model_long_usd,model_short_usd,execution_policy,purgatory_reason,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,reduce_only,keep_open,hard_exit,_plan_date
NVDB,NVDA,1.995918,141,ols,0.03954,40000,0.03954,False,False,23.63999938964844,0.03954,1.0,False,True,False,False,False,False,True,False,False,False,0.719633,0.261056,0.495014,0.243541,0.253341,0.221516,0.213801,0.4989795,0.5987754,0.5,0.5987754,0.221516,net_decay_annual,0.03954,ETF_LS,2132.1215475511463,-1068.24105376631,2132.1215475511463,-1068.24105376631,17594.93209521507,0.0,-0.0,17594.93209521507,core_leveraged,0.5,1.0,3189.972315757792,2125.199409504085,-1064.7729062537064,2125.199409504085,-1064.7729062537064,3189.972315757792,2125.199409504085,-1064.7729062537064,normal,,3200.362601317456,1.0,0.0,,False,0.0,0.0,haircut,haircut,-10.390285559664337,1.0032571710758549,False,False,False,2026-04-04
PLTA,PLTR,1.991068,141,ols,0.062428,40000,0.062428,False,False,17.59000015258789,0.062428,1.0,False,True,False,False,False,False,True,False,False,False,1.021152,0.408884,0.627894,0.388984,0.400119,0.346456,0.337691,0.497767,0.5973204,0.5,0.5973204,0.346456,net_decay_annual,0.062428,ETF_LS,4664.873737315971,-2342.9002612246145,4664.873737315971,-2342.9002612246145,23780.262535658083,0.0,-0.0,23780.262535658083,core_leveraged,0.5,1.0,6985.02258501249,4649.728775238694,-2335.2938097737965,4649.728775238694,-2335.2938097737965,6985.02258501249,4649.728775238694,-2335.2938097737965,normal,,7007.773998540586,1.0,0.0,,False,0.0,0.0,haircut,haircut,-22.75141352809624,1.0032571710758549,False,False,False,2026-04-04
TSLI,TSLA,1.981157,141,ols,0.043719,15000,0.043719,False,False,21.17399978637696,0.043719,1.0,False,True,False,False,False,False,True,False,False,False,0.879275,0.314483,0.626789,0.38183,0.344148,0.270764,0.300429,0.49528925,0.5943471,0.5,0.5943471,0.270764,net_decay_annual,0.043719,ETF_LS,3062.7110843371547,-1545.920431514087,3062.7110843371547,-1545.920431514087,29092.852551169515,0.0,-0.0,29092.852551169515,core_leveraged,0.5,1.0,4593.669149565231,3052.767697690932,-1540.9014518742997,3052.767697690932,-1540.9014518742997,4593.669149565231,3052.767697690932,-1540.9014518742997,normal,,4608.631515851242,1.0,0.0,,False,0.0,0.0,haircut,haircut,-14.962366286010363,1.0032571710758549,False,False,False,2026-04-04
COIA,COIN,2.001332,141,ols,0.084429,50000,0.084429,False,False,5.210000038146973,0.084429,1.0,False,True,False,False,False,False,True,False,False,False,1.449739,0.730514,0.793345,0.630654,0.686528,0.646085,0.602099,0.500333,0.6003996,0.500333,0.6003996,0.646085,net_decay_annual,0.084429,ETF_LS,14168.412101296391,-7079.491109569222,14168.412101296391,-7079.491109569222,50328.199383637824,0.0,-0.0,50328.199383637824,core_leveraged,0.5,1.0,21178.91984572626,14122.412986196472,-7056.506859529789,14122.412986196472,-7056.506859529789,21178.91984572626,14122.412986196472,-7056.506859529789,normal,,21247.903210865614,1.0,0.0,,False,0.0,0.0,haircut,haircut,-68.98336513935283,1.003257171075855,False,False,False,2026-04-04
BITU,IBIT,1.992247,501,ols,0.054646,25000,0.054646,False,False,11.329999923706056,0.054646,1.0,False,True,False,False,False,False,True,False,False,False,0.995971,0.407546,0.499733,0.246836,0.407546,0.3529,0.3529,0.49806175,0.5976741,0.5,0.5976741,0.3529,net_decay_annual,0.054646,ETF_LS,4872.645325936428,-2445.80382148219,4872.645325936428,-2445.80382148219,16620.759506075057,0.0,-0.0,16620.759506075057,core_leveraged,0.5,1.0,7294.689097084241,4856.825813376632,-2437.863283707609,4856.825813376632,-2437.863283707609,7294.689097084241,4856.825813376632,-2437.863283707609,normal,,7318.449147418619,1.0,0.0,,False,0.0,0.0,haircut,haircut,-23.76005033437741,1.0032571710758549,False,False,False,2026-04-04
ETHT,ETHA,1.991538,425,ols,0.09089,150000,0.09089,False,False,14.510000228881836,0.09089,1.0,False,True,False,False,False,False,True,False,False,False,1.473956,0.771495,0.749864,0.555179,0.771495,0.680605,0.680605,0.4978845,0.5974614,0.5,0.5974614,0.680605,net_decay_annual,0.09089,ETF_LS,15531.187791771516,-7798.58972902928,15531.187791771516,-7798.58972902928,52771.00463232622,0.0,-0.0,52771.00463232622,core_leveraged,0.5,1.0,23254.03515011293,15480.764294080704,-7773.270856032224,15480.764294080704,-7773.270856032224,23254.03515011293,15480.764294080704,-7773.270856032224,normal,,23329.777520800795,1.0,0.0,,False,0.0,0.0,haircut,haircut,-75.74237068786533,1.003257171075855,False,False,False,2026-04-04
UXRP,XRPZ,1.999298,88,ols,0.035031,400000,0.035031,False,False,3.4800000190734863,0.035031,1.0,False,True,False,False,False,False,True,False,False,False,1.593163,0.966661,0.822292,0.675452,0.777144,0.93163,0.7421129999999999,0.4998245,0.5997894,0.5,0.5997894,0.93163,net_decay_annual,0.035031,ETF_LS,28037.546279589067,-14023.695456899906,28037.546279589067,-14023.695456899906,111840.03847834324,0.0,-0.0,111840.03847834324,core_leveraged,0.5,1.0,41924.68586233387,27946.51968400352,-13978.166178330355,27946.51968400352,-13978.166178330355,41924.68586233387,27946.51968400352,-13978.166178330355,normal,,42061.24173648897,1.0,0.0,,False,0.0,0.0,haircut,haircut,-136.55587415509945,1.0032571710758549,False,False,False,2026-04-04
SOLT,SOEZ,2.015394,82,ols,0.094412,3000,0.094412,False,False,41.15999984741211,0.094412,1.0,False,True,False,False,False,False,True,False,False,False,1.582683,0.852613,0.779777,0.622165,0.697152,0.7582009999999999,0.60274,0.5038485,0.6046182,0.5038485,0.6046182,0.7582009999999999,net_decay_annual,0.094412,ETF_LS,18744.567855993664,-9300.696467288117,18744.567855993664,-9300.696467288117,18744.567855993664,0.0,-0.0,18744.567855993664,core_leveraged,0.5,1.0,27954.212670323705,18683.71181029556,-9270.500860028144,18683.71181029556,-9270.500860028144,27954.212670323705,18683.71181029556,-9270.500860028144,normal,,28045.26432328178,1.0,0.0,,False,0.0,0.0,haircut,haircut,-91.05165295807456,1.0032571710758549,False,False,False,2026-04-04
TSLR,TSLA,1.999002,501,ols,0.060536,65000,0.060536,False,False,19.350000381469727,0.060536,1.0,False,True,False,False,False,False,True,False,False,False,1.253188,0.484852,0.626789,0.392277,0.484852,0.424316,0.424316,0.4997505,0.5997005999999999,0.5,0.5997005999999999,0.424316,net_decay_annual,0.060536,ETF_LS,6754.962210674603,-3379.167309824904,6754.962210674603,-3379.167309824904,29092.852551169515,0.0,-0.0,29092.852551169515,core_leveraged,0.5,1.0,10101.228092525917,6733.031574975772,-3368.196517550144,6733.031574975772,-3368.196517550144,10101.228092525917,6733.031574975772,-3368.196517550144,normal,,10134.129520499508,1.0,0.0,,False,0.0,0.0,haircut,haircut,-32.901427973591126,1.003257171075855,False,False,False,2026-04-04
AAPB,AAPL,1.990372,501,ols,0.030163,35000,0.030163,False,False,27.496999740600582,0.030163,1.0,False,True,False,False,False,False,True,False,False,False,0.565386,0.161012,0.283714,0.079335,0.161012,0.130849,0.130849,0.497593,0.5971116,0.5,0.5971116,0.130849,net_decay_annual,0.030163,ETF_LS,829.4439456096487,-416.7281018873099,829.4439456096487,-416.7281018873099,829.4439456096487,0.0,-0.0,829.4439456096487,core_leveraged,0.5,1.0,1242.1262298684703,826.7510759182361,-415.3751539502345,826.7510759182361,-415.3751539502345,1242.1262298684703,826.7510759182361,-415.3751539502345,normal,,1246.1720474969586,1.0,0.0,,False,0.0,0.0,haircut,haircut,-4.0458176284880665,1.0032571710758549,False,False,False,2026-04-04
AMDL,AMD,1.997175,501,ols,0.048181,1700000,0.048181,False,False,13.93000030517578,0.048181,1.0,False,True,False,False,False,False,True,False,False,False,1.121948,0.41382,0.561633,0.314096,0.41382,0.365639,0.365639,0.49929375,0.5991525,0.5,0.5991525,0.365639,net_decay_annual,0.048181,ETF_LS,5233.803394078136,-2620.603299199187,5233.803394078136,-2620.603299199187,20788.479572038064,0.0,-0.0,20788.479572038064,core_leveraged,0.5,1.0,7828.906605127532,5216.811347050332,-2612.0952580772005,5216.811347050332,-2612.0952580772005,7828.906605127532,5216.811347050332,-2612.0952580772005,normal,,7854.406693277323,1.0,0.0,,False,0.0,0.0,haircut,haircut,-25.500088149790827,1.0032571710758549,False,False,False,2026-04-04
AMZZ,AMZN,1.989943,501,ols,0.025168,30000,0.025168,False,False,24.8799991607666,0.025168,1.0,False,True,False,False,False,False,True,False,False,False,0.637732,0.183593,0.319988,0.100853,0.183593,0.158425,0.158425,0.49748575,0.5969829,0.5,0.5969829,0.158425,net_decay_annual,0.025168,ETF_LS,1198.065914168924,-602.0604178958512,1198.065914168924,-602.0604178958512,2348.795254954053,0.0,-0.0,2348.795254954053,core_leveraged,0.5,1.0,1794.2820484745578,1194.1762777376048,-600.1057707369531,1194.1762777376048,-600.1057707369531,1794.2820484745578,1194.1762777376048,-600.1057707369531,normal,,1800.126332064775,1.0,0.0,,False,0.0,0.0,haircut,haircut,-5.844283590217174,1.0032571710758549,False,False,False,2026-04-04
AVGU,AVGO,1.990346,181,ols,0.1095759999999999,20000,0.1095759999999999,False,False,26.82999992370605,0.1095759999999999,1.0,False,True,False,False,False,False,True,False,False,False,0.885044,0.282926,0.535931,0.283076,0.282968,0.17335,0.173392,0.4975865,0.5971038,0.5,0.5971038,0.17335,net_decay_annual,0.1095759999999999,ETF_LS,1114.1446561767848,-559.7743589188939,1114.1446561767848,-559.7743589188939,8760.900728671286,0.0,-0.0,8760.900728671286,core_leveraged,0.5,1.0,1668.4844757208475,1110.527478195863,-557.9569975249846,1110.527478195863,-557.9569975249846,1668.4844757208475,1110.527478195863,-557.9569975249846,normal,,1673.9190150956786,1.0,0.0,,False,0.0,0.0,haircut,haircut,-5.43453937483082,1.0032571710758549,False,False,False,2026-04-04
BABX,BABA,2.006388,501,ols,0.016332,250000,0.016332,False,False,23.299999237060547,0.016332,1.0,False,True,False,False,False,False,True,False,False,False,0.89292,0.285043,0.444906,0.199842,0.285043,0.268711,0.268711,0.501597,0.6019163999999999,0.501597,0.6019163999999999,0.268711,net_decay_annual,0.016332,ETF_LS,3145.6746479278854,-1567.8296759788664,3145.6746479278854,-1567.8296759788664,4631.84193438615,0.0,-0.0,4631.84193438615,core_leveraged,0.5,1.0,4698.2014779442525,3135.461912078418,-1562.7395658658338,3135.461912078418,-1562.7395658658338,4698.2014779442525,3135.461912078418,-1562.7395658658338,normal,,4713.504323906752,1.0,0.0,,False,0.0,0.0,haircut,haircut,-15.302845962499305,1.003257171075855,False,False,False,2026-04-04
BULX,BULL,1.97442,146,ols,0.0917009999999999,8000,0.0917009999999999,False,False,2.369999885559082,0.0917009999999999,1.0,False,True,False,False,False,False,True,False,False,False,1.098409,0.56045,0.561437,0.30322,0.45225,0.468749,0.360549,0.493605,0.592326,0.5,0.592326,0.468749,net_decay_annual,0.0917009999999999,ETF_LS,7889.2488365397885,-3995.7298024431416,7889.2488365397885,-3995.7298024431416,14090.244995621417,0.0,-0.0,14090.244995621417,core_leveraged,0.5,1.0,11846.392910641176,7863.635630014643,-3982.7572806265343,7863.635630014643,-3982.7572806265343,11846.392910641176,7863.635630014643,-3982.7572806265343,normal,,11884.97863898293,1.0,0.0,,False,0.0,0.0,haircut,haircut,-38.585728341753565,1.0032571710758549,False,False,False,2026-04-04
CONL,COIN,1.987067,501,ols,0.133336,3000000,0.133336,False,False,6.739999771118164,0.133336,1.0,False,True,False,False,False,False,True,False,False,False,1.5767,0.776999,0.793345,0.617239,0.776999,0.643663,0.643663,0.49676675,0.5961200999999999,0.5,0.5961200999999999,0.643663,net_decay_annual,0.133336,ETF_LS,13632.880728002963,-6860.805764477475,13632.880728002963,-6860.805764477475,50328.199383637824,0.0,-0.0,50328.199383637824,core_leveraged,0.5,1.0,20427.15176459071,13588.62026710816,-6838.531497482552,13588.62026710816,-6838.531497482552,20427.15176459071,13588.62026710816,-6838.531497482552,normal,,20493.68649248044,1.0,0.0,,False,0.0,0.0,haircut,haircut,-66.53472788972795,1.003257171075855,False,False,False,2026-04-04
CRWL,CRWD,1.995788,346,ols,0.120169,25000,0.120169,False,False,19.790000915527344,0.120169,1.0,False,True,False,False,False,False,True,False,False,False,0.928689,0.386088,0.469868,0.219383,0.386088,0.265919,0.265919,0.498947,0.5987364,0.5,0.5987364,0.265919,net_decay_annual,0.120169,ETF_LS,2577.857890594061,-1291.6491584246728,2577.857890594061,-1291.6491584246728,2577.857890594061,0.0,-0.0,2577.857890594061,core_leveraged,0.5,1.0,3856.944321533452,2569.488626559892,-1287.4556949735602,2569.488626559892,-1287.4556949735602,3856.944321533452,2569.488626559892,-1287.4556949735602,normal,,3869.5070490187336,1.0,0.0,,False,0.0,0.0,haircut,haircut,-12.562727485281812,1.0032571710758549,False,False,False,2026-04-04
DLLL,DELL,1.986313,283,ols,0.135497,20000,0.135497,False,False,39.42599868774414,0.135497,1.0,False,True,False,False,False,False,True,False,False,False,1.104454,0.387943,0.543158,0.288991,0.387943,0.2524459999999999,0.2524459999999999,0.49657825,0.5958939,0.5,0.5958939,0.2524459999999999,net_decay_annual,0.135497,ETF_LS,2260.5213265291186,-1138.0489009179917,2260.5213265291186,-1138.0489009179917,2260.5213265291186,0.0,-0.0,2260.5213265291186,core_leveraged,0.5,1.0,3387.536441730701,2253.182326227503,-1134.3541155031976,2253.182326227503,-1134.3541155031976,3387.536441730701,2253.182326227503,-1134.3541155031976,normal,,3398.5702274471105,1.0,0.0,,False,0.0,0.0,haircut,haircut,-11.033785716409511,1.0032571710758549,False,False,False,2026-04-04
ETRL,ETOR,1.999358,146,ols,0.097067,9000,0.097067,False,False,7.854000091552734,0.097067,1.0,False,True,False,False,False,False,True,False,False,False,1.082846,0.450447,0.650244,0.42241,0.438654,0.3533799999999999,0.341587,0.4998395,0.5998074,0.5,0.5998074,0.3533799999999999,net_decay_annual,0.097067,ETF_LS,4614.144475101446,-2307.813045538341,4614.144475101446,-2307.813045538341,4614.144475101446,0.0,-0.0,4614.144475101446,core_leveraged,0.5,1.0,6899.484718576136,4599.164210462021,-2300.3205081141155,4599.164210462021,-2300.3205081141155,6899.484718576136,4599.164210462021,-2300.3205081141155,normal,,6921.957520639787,1.0,0.0,,False,0.0,0.0,haircut,haircut,-22.472802063650303,1.003257171075855,False,False,False,2026-04-04
INTW,INTC,1.98729,284,ols,0.04919,60000,0.04919,False,False,66.72000122070312,0.04919,1.0,False,True,False,False,False,False,True,False,False,False,1.363639,0.544523,0.627066,0.385747,0.544523,0.4953329999999999,0.4953329999999999,0.4968225,0.596187,0.5,0.596187,0.4953329999999999,net_decay_annual,0.04919,ETF_LS,9053.02510092453,-4555.462514743459,9053.02510092453,-4555.462514743459,16613.968176014736,0.0,-0.0,16613.968176014736,core_leveraged,0.5,1.0,13564.30634936281,9023.633582620108,-4540.672766742703,9023.633582620108,-4540.672766742703,13564.30634936281,9023.633582620108,-4540.672766742703,normal,,13608.48761566799,1.0,0.0,,False,0.0,0.0,haircut,haircut,-44.18126630517872,1.0032571710758549,False,False,False,2026-04-04
IONL,IONQ,1.985867,256,ols,0.238057,100000,0.238057,False,False,11.119999885559082,0.238057,1.0,False,True,False,False,False,False,True,False,False,False,1.915017,1.017078,1.078788,1.139228,1.017078,0.779021,0.779021,0.49646675,0.5957601,0.5,0.5957601,0.779021,net_decay_annual,0.238057,ETF_LS,18187.397909030256,-9158.416907592631,18187.397909030256,-9158.416907592631,18187.397909030256,0.0,-0.0,18187.397909030256,core_leveraged,0.5,1.0,27257.03399388442,18128.350769251698,-9128.683224632716,18128.350769251698,-9128.683224632716,27257.03399388442,18128.350769251698,-9128.683224632716,normal,,27345.814816622893,1.0,0.0,,False,0.0,0.0,haircut,haircut,-88.78082273847394,1.0032571710758549,False,False,False,2026-04-04
ISUL,ISRG,2.000684,122,ols,0.093141,5000,0.093141,False,False,23.106000900268555,0.093141,1.0,False,True,False,False,False,False,True,False,False,False,0.646253,0.175384,0.312826,0.097961,0.135444,0.082243,0.042303,0.500171,0.6002052,0.500171,0.6002052,0.082243,net_decay_annual,0.093141,ETF_LS,227.54295825974827,-113.7325825866295,227.54295825974827,-113.7325825866295,227.54295825974827,0.0,-0.0,227.54295825974827,core_leveraged,0.5,1.0,340.1675569190369,226.804218120604,-113.36333879843292,226.804218120604,-113.36333879843292,340.1675569190369,226.804218120604,-113.36333879843292,normal,,341.2755408463778,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.107983927340911,1.0032571710758549,False,False,False,2026-04-04
LCDL,LCID,1.960866,238,ols,0.254851,40000,0.254851,False,False,2.434000015258789,0.254851,1.0,False,True,False,False,False,False,True,False,False,False,1.50026,0.712561,0.767973,0.555613,0.703842,0.45771,0.448991,0.4902165,0.5882598,0.5,0.5882598,0.45771,net_decay_annual,0.254851,ETF_LS,6373.071197751879,-3250.130910399731,6373.071197751879,-3250.130910399731,6373.071197751879,0.0,-0.0,6373.071197751879,core_leveraged,0.5,1.0,9591.959455253183,6352.380408024034,-3239.57904722915,6352.380408024034,-3239.57904722915,9591.959455253183,6352.380408024034,-3239.57904722915,normal,,9623.202108151609,1.0,0.0,,False,0.0,0.0,haircut,haircut,-31.24265289842515,1.003257171075855,False,False,False,2026-04-04
MRAL,MARA,1.978066,269,ols,0.3412449999999999,1600000,0.3412449999999999,False,False,3.2300000190734863,0.3412449999999999,1.0,False,False,True,False,False,True,False,True,False,False,1.677548,0.894409,0.896185,0.776916,0.894409,0.553164,0.553164,0.4945165,0.5934198,0.5,0.5934198,0.553164,net_decay_annual,0.3412449999999999,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,True,False,False,2026-04-04
FBL,META,1.996551,501,ols,0.024222,150000,0.024222,False,False,23.13999938964844,0.024222,1.0,False,True,False,False,False,False,True,False,False,False,0.720573,0.224699,0.360765,0.129479,0.224699,0.200477,0.200477,0.49913775,0.5989652999999999,0.5,0.5989652999999999,0.200477,net_decay_annual,0.024222,ETF_LS,1837.7794703222485,-920.4770979164812,1837.7794703222485,-920.4770979164812,3016.545560526192,0.0,-0.0,3016.545560526192,core_leveraged,0.5,1.0,2749.3016225150727,1831.8129421905687,-917.488680324504,1831.8129421905687,-917.488680324504,2749.3016225150727,1831.8129421905687,-917.488680324504,normal,,2758.25656823873,1.0,0.0,,False,0.0,0.0,haircut,haircut,-8.954945723657147,1.0032571710758549,False,False,False,2026-04-04
MVLL,MRVL,1.993656,269,ols,0.112247,200000,0.112247,False,False,30.059999465942383,0.112247,1.0,False,True,False,False,False,False,True,False,False,False,1.275776,0.56132,0.642048,0.408311,0.56132,0.449073,0.449073,0.498414,0.5980968,0.5,0.5980968,0.449073,net_decay_annual,0.112247,ETF_LS,7108.322105087399,-3565.4707256855736,7108.322105087399,-3565.4707256855736,13626.707515527933,0.0,-0.0,13626.707515527933,core_leveraged,0.5,1.0,10639.139333862724,7085.244252442974,-3553.89508141975,7085.244252442974,-3553.89508141975,10639.139333862724,7085.244252442974,-3553.89508141975,normal,,10673.792830772973,1.0,0.0,,False,0.0,0.0,haircut,haircut,-34.65349691024858,1.0032571710758549,False,False,False,2026-04-04
MSFL,MSFT,1.9922,501,ols,0.028246,100000,0.028246,False,False,15.489999771118164,0.028246,1.0,False,True,False,False,False,False,True,False,False,False,0.482423,0.143978,0.241697,0.057736,0.143978,0.1157319999999999,0.1157319999999999,0.49805,0.59766,0.5,0.59766,0.1157319999999999,net_decay_annual,0.028246,ETF_LS,664.6308413198133,-333.6165251078272,664.6308413198133,-333.6165251078272,2064.0615143992136,0.0,-0.0,2064.0615143992136,core_leveraged,0.5,1.0,995.0064601653012,662.4730532522269,-332.53340691307443,662.4730532522269,-332.53340691307443,995.0064601653012,662.4730532522269,-332.53340691307443,normal,,998.2473664276404,1.0,0.0,,False,0.0,0.0,haircut,haircut,-3.240906262339081,1.0032571710758549,False,False,False,2026-04-04
MULL,MU,1.998754,346,ols,0.07994,300000,0.07994,False,False,124.0500030517578,0.07994,1.0,False,True,False,False,False,False,True,False,False,False,1.29888,0.595422,0.610565,0.372093,0.595422,0.515482,0.515482,0.4996885,0.5996262,0.5,0.5996262,0.515482,net_decay_annual,0.07994,ETF_LS,9443.071070860678,-4724.478885776179,9443.071070860678,-4724.478885776179,18224.320540753062,0.0,-0.0,18224.320540753062,core_leveraged,0.5,1.0,14121.553640572649,9412.413230731545,-4709.140409841104,9412.413230731545,-4709.140409841104,14121.553640572649,9412.413230731545,-4709.140409841104,normal,,14167.549956636854,1.0,0.0,,False,0.0,0.0,haircut,haircut,-45.99631606420735,1.0032571710758549,False,False,False,2026-04-04
NBIL,NBIS,1.998968,122,ols,0.112979,60000,0.112979,False,False,11.300000190734863,0.112979,1.0,False,True,False,False,False,False,True,False,False,False,1.963447,1.047132,1.115504,1.242424,1.147878,0.934153,1.034899,0.499742,0.5996904,0.5,0.5996904,0.934153,net_decay_annual,0.112979,ETF_LS,27143.726158577403,-13578.869776093166,27143.726158577403,-13578.869776093166,91432.06522655828,0.0,-0.0,91432.06522655828,core_leveraged,0.5,1.0,40590.38610309777,27055.601436139747,-13534.784666958025,27055.601436139747,-13534.784666958025,40590.38610309777,27055.601436139747,-13534.784666958025,normal,,40722.59593467057,1.0,0.0,,False,0.0,0.0,haircut,haircut,-132.20983157279989,1.003257171075855,False,False,False,2026-04-04
NOWL,NOW,1.995193,181,ols,0.099354,100000,0.099354,False,False,5.659999847412109,0.099354,1.0,False,True,False,False,False,False,True,False,False,False,0.775908,0.30502,0.40166,0.160169,0.264209,0.205666,0.164855,0.49879825,0.5985579,0.5,0.5985579,0.205666,net_decay_annual,0.099354,ETF_LS,1619.2977534525724,-811.5995562597565,1619.2977534525724,-811.5995562597565,1619.2977534525724,0.0,-0.0,1619.2977534525724,core_leveraged,0.5,1.0,2423.005167364542,1614.040547266758,-808.9646200977841,1614.040547266758,-808.9646200977841,2423.005167364542,1614.040547266758,-808.9646200977841,normal,,2430.897309712329,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.89214234778683,1.0032571710758549,False,False,False,2026-04-04
NVDL,NVDA,1.987637,501,ols,0.0503399999999999,2000000,0.0503399999999999,False,False,75.01000213623047,0.0503399999999999,1.0,False,True,False,False,False,False,True,False,False,False,0.984339,0.373061,0.495014,0.240513,0.373061,0.322721,0.322721,0.49690925,0.5962911,0.5,0.5962911,0.322721,net_decay_annual,0.0503399999999999,ETF_LS,4168.839899381794,-2097.384934664525,4168.839899381794,-2097.384934664525,17594.93209521507,0.0,-0.0,17594.93209521507,core_leveraged,0.5,1.0,6245.880931333544,4155.305358955258,-2090.5755723782854,4155.305358955258,-2090.5755723782854,6245.880931333544,4155.305358955258,-2090.5755723782854,normal,,6266.224834046318,1.0,0.0,,False,0.0,0.0,haircut,haircut,-20.34390271277425,1.003257171075855,False,False,False,2026-04-04
PDDL,PDD,2.009164,181,ols,0.362371,35000,0.362371,False,False,21.13400077819824,0.362371,1.0,False,False,True,False,False,True,False,True,False,False,0.604373,0.183189,0.474619,0.228369,0.195918,-0.179182,-0.166453,0.502291,0.6027492,0.502291,0.6027492,-0.179182,net_decay_annual,0.362371,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,True,False,False,2026-04-04
PTIR,PLTR,1.996662,395,ols,0.029417,300000,0.029417,False,False,16.84000015258789,0.029417,1.0,False,True,False,False,False,False,True,False,False,False,1.307982,0.50165,0.627894,0.392279,0.50165,0.472233,0.472233,0.4991655,0.5989985999999999,0.5,0.5989985999999999,0.472233,net_decay_annual,0.029417,ETF_LS,8449.388977516977,-4231.757291678299,8449.388977516977,-4231.757291678299,23780.262535658083,0.0,-0.0,23780.262535658083,core_leveraged,0.5,1.0,12639.975705926425,8421.957222051224,-4218.018483875199,8421.957222051224,-4218.018483875199,12639.975705926425,8421.957222051224,-4218.018483875199,normal,,12681.146269195277,1.0,0.0,,False,0.0,0.0,haircut,haircut,-41.170563268851765,1.0032571710758549,False,False,False,2026-04-04
RDTL,RDDT,1.981103,257,ols,0.082745,100000,0.082745,False,False,15.079999923706056,0.082745,1.0,False,True,False,False,False,False,True,False,False,False,1.426023,0.650126,0.779013,0.589768,0.650126,0.567381,0.567381,0.49527575,0.5943309,0.5,0.5943309,0.567381,net_decay_annual,0.082745,ETF_LS,11257.600268650876,-5682.491151974872,11257.600268650876,-5682.491151974872,11257.600268650876,0.0,-0.0,11257.600268650876,core_leveraged,0.5,1.0,16885.093781547388,11221.05138464014,-5664.042396907249,11221.05138464014,-5664.042396907249,16885.093781547388,11221.05138464014,-5664.042396907249,normal,,16940.091420625744,1.0,0.0,,False,0.0,0.0,haircut,haircut,-54.99763907835586,1.003257171075855,False,False,False,2026-04-04
SMCL,SMCI,1.763631,324,ols,0.161779,550000,0.161779,False,False,5.309999942779541,0.161779,1.0,False,True,False,False,False,False,True,False,False,False,1.636324,0.498405,0.980925,0.647937,0.498405,0.336626,0.336626,0.44090775,0.5290893,0.5,0.5290893,0.336626,net_decay_annual,0.161779,ETF_LS,4035.432330145198,-2288.138692359796,4035.432330145198,-2288.138692359796,4035.432330145198,0.0,-0.0,4035.432330145198,core_leveraged,0.5,1.0,6303.040939865733,4022.3309102468247,-2280.7100296189083,4022.3309102468247,-2280.7100296189083,6303.040939865733,4022.3309102468247,-2280.7100296189083,normal,,6323.571022504993,1.0,0.0,,False,0.0,0.0,haircut,haircut,-20.5300826392604,1.0032571710758549,False,False,False,2026-04-04
TSMU,TSM,1.992658,346,ols,0.064648,30000,0.064648,False,False,50.38999938964844,0.064648,1.0,False,True,False,False,False,False,True,False,False,False,0.80722,0.3204,0.409196,0.165602,0.3204,0.255752,0.255752,0.4981645,0.5977974,0.5,0.5977974,0.255752,net_decay_annual,0.064648,ETF_LS,2651.024656410472,-1330.396212702065,2651.024656410472,-1330.396212702065,5309.770213839081,0.0,-0.0,5309.770213839081,core_leveraged,0.5,1.0,3968.49480262674,2642.4178494210146,-1326.0769532057254,2642.4178494210146,-1326.0769532057254,3968.49480262674,2642.4178494210146,-1326.0769532057254,normal,,3981.420869112537,1.0,0.0,,False,0.0,0.0,haircut,haircut,-12.926066485797037,1.003257171075855,False,False,False,2026-04-04
