ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,keep_open,_plan_date
MVLL,MRVL,1.993974,274,ols,0.1199259999999999,150000,0.1199259999999999,False,False,42.790000915527344,0.1199259999999999,1.0,False,True,False,False,False,False,False,False,False,1.277456,0.561429,0.64532,0.412681,0.561429,0.441503,0.441503,0.4984935,0.5981922,0.5,0.5981922,0.441503,net_decay_annual,0.1199259999999999,ETF_LS,5946.147612684239,-2982.058749353923,5946.147612684239,-2982.058749353923,9811.330572554503,0.0,-0.0,9811.330572554503,core_leveraged,0.5,1.0,8928.206362038161,1.0,0.0,,False,0.0,0.0,8928.206362038158,5946.147612684236,-2982.058749353921,5946.147612684236,-2982.058749353921,haircut,haircut,-3.637978807091713e-12,1.0000000000000004,False,2026-04-11
MSFL,MSFT,1.992436,500,ols,0.029653,25000,0.029653,False,False,15.260000228881836,0.029653,1.0,False,True,False,False,False,False,False,False,False,0.481938,0.142682,0.241429,0.057628,0.142682,0.113029,0.113029,0.498109,0.5977308,0.5,0.5977308,0.113029,net_decay_annual,0.029653,ETF_LS,550.444248139675,-276.2669657342444,550.444248139675,-276.2669657342444,1648.9657684342717,0.0,-0.0,1648.9657684342717,core_leveraged,0.5,1.0,826.7112138739193,1.0,0.0,,False,0.0,0.0,826.711213873919,550.4442481396748,-276.2669657342443,550.4442481396748,-276.2669657342443,haircut,haircut,-3.410605131648481e-13,1.0000000000000004,False,2026-04-11
MSTP,MSTR,1.996471,209,ols,0.317091,250000,0.4194325494709496,False,False,1.5119999647140503,0.317091,1.322751353620726,False,False,True,False,False,True,True,False,False,1.394587,0.692795,0.87867,0.767979,0.705624,0.2733624505290504,0.2861914505290504,0.49911775,0.5989413,0.5,0.5989413,0.2733624505290504,net_decay_annual,0.4194325494709496,ETF_LS,0.0,0.0,0.0,0.0,19683.00281946252,-575.2420529435153,575.2420529435153,19107.760766519,core_leveraged,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-04-11
MULL,MU,1.998764,351,ols,0.058612,250000,0.058612,False,False,160.97999572753906,0.058612,1.0,False,True,False,False,False,False,False,False,False,1.297437,0.598653,0.613037,0.375118,0.598653,0.540041,0.540041,0.499691,0.5996292,0.5,0.5996292,0.540041,net_decay_annual,0.058612,ETF_LS,9108.67618160716,-4557.154412230339,9108.67618160716,-4557.154412230339,15955.887070906185,0.0,-0.0,15955.887070906185,core_leveraged,0.5,1.0,13665.8305938375,1.0,0.0,,False,0.0,0.0,13665.830593837492,9108.676181607156,-4557.154412230337,9108.676181607156,-4557.154412230337,haircut,haircut,-7.275957614183426e-12,1.0000000000000004,False,2026-04-11
NBIL,NBIS,1.99885,127,ols,0.112941,150000,0.112941,False,False,19.729999542236328,0.112941,1.0,False,True,False,False,False,False,False,False,False,1.961181,1.038891,1.112607,1.23576,1.136544,0.92595,1.023603,0.4997125,0.5996549999999999,0.5,0.5996549999999999,0.92595,net_decay_annual,0.112941,ETF_LS,23259.44514060405,-11636.413508069165,23259.44514060405,-11636.413508069165,80652.13504773565,0.0,-0.0,80652.13504773565,core_leveraged,0.5,1.0,34895.85864867321,1.0,0.0,,False,0.0,0.0,34895.858648673195,23259.445140604035,-11636.413508069158,23259.445140604035,-11636.413508069158,haircut,haircut,-1.4551915228366852e-11,1.0000000000000004,False,2026-04-11
NOWL,NOW,1.995407,186,ols,0.108122,5000,0.108122,False,False,3.690000057220459,0.108122,1.0,False,True,False,False,False,False,False,False,False,0.80623,0.319358,0.409176,0.166273,0.279264,0.2112359999999999,0.171142,0.49885175,0.5986220999999999,0.5,0.5986220999999999,0.2112359999999999,net_decay_annual,0.108122,ETF_LS,1456.124406792345,-729.7380468206964,1456.124406792345,-729.7380468206964,1456.124406792345,0.0,-0.0,1456.124406792345,core_leveraged,0.5,1.0,2185.862453613041,1.0,0.0,,False,0.0,0.0,2185.8624536130405,1456.1244067923446,-729.738046820696,1456.1244067923446,-729.738046820696,haircut,haircut,-9.094947017729282e-13,1.0000000000000004,False,2026-04-11
NVDL,NVDA,1.987554,500,ols,0.045437,300000,0.045437,False,False,84.61000061035156,0.045437,1.0,False,True,False,False,False,False,False,False,False,0.981965,0.371735,0.49384,0.239344,0.371735,0.326298,0.326298,0.4968885,0.5962662,0.5,0.5962662,0.326298,net_decay_annual,0.045437,ETF_LS,3728.4348188382246,-1875.8910796075097,3728.4348188382246,-1875.8910796075097,14953.579197620606,0.0,-0.0,14953.579197620606,core_leveraged,0.5,1.0,5604.325898445734,1.0,0.0,,False,0.0,0.0,5604.3258984457325,3728.4348188382232,-1875.891079607509,3728.4348188382232,-1875.891079607509,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,False,2026-04-11
PDDL,PDD,2.004854,186,ols,0.392482,45000,0.392482,False,False,20.863000869750977,0.392482,1.0,False,False,True,False,False,True,True,False,False,0.608258,0.177381,0.475876,0.228109,0.190667,-0.215101,-0.201815,0.5012135,0.6014562,0.5012135,0.6014562,-0.215101,net_decay_annual,0.392482,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-04-11
PTIR,PLTR,1.996519,400,ols,0.033302,75000,0.033302,False,False,12.399999618530272,0.033302,1.0,False,True,False,False,False,False,False,False,False,1.310441,0.502319,0.632434,0.397887,0.502319,0.4690169999999999,0.4690169999999999,0.49912975,0.5989557,0.5,0.5989557,0.4690169999999999,net_decay_annual,0.033302,ETF_LS,7240.792228521769,-3626.7084002314873,7240.792228521769,-3626.7084002314873,20324.19945128124,0.0,-0.0,20324.19945128124,core_leveraged,0.5,1.0,10867.500628753256,1.0,0.0,,False,0.0,0.0,10867.500628753252,7240.792228521766,-3626.708400231486,7240.792228521766,-3626.708400231486,haircut,haircut,-3.637978807091713e-12,1.0000000000000004,False,2026-04-11
RDTL,RDDT,1.981057,262,ols,0.092537,100000,0.092537,False,False,15.8100004196167,0.092537,1.0,False,True,False,False,False,False,False,False,False,1.417053,0.64417,0.777162,0.586927,0.64417,0.551633,0.551633,0.49526425,0.5943171,0.5,0.5943171,0.551633,net_decay_annual,0.092537,ETF_LS,9237.358764756706,-4662.843504632479,9237.358764756706,-4662.843504632479,9237.358764756706,0.0,-0.0,9237.358764756706,core_leveraged,0.5,1.0,13900.202269389183,1.0,0.0,,False,0.0,0.0,13900.20226938918,9237.358764756704,-4662.843504632479,9237.358764756704,-4662.843504632479,haircut,haircut,-3.637978807091713e-12,1.0000000000000002,False,2026-04-11
SMCL,SMCI,1.76708,329,ols,0.154588,150000,0.154588,False,False,6.2099997997283936,0.154588,1.0,False,True,False,False,False,False,False,False,False,1.635694,0.484156,0.983671,0.655793,0.484156,0.3295679999999999,0.3295679999999999,0.44177,0.5301239999999999,0.5,0.5301239999999999,0.3295679999999999,net_decay_annual,0.154588,ETF_LS,3402.245307858749,-1925.348771905488,3402.245307858749,-1925.348771905488,3402.245307858749,0.0,-0.0,3402.245307858749,core_leveraged,0.5,1.0,5327.594079764237,1.0,0.0,,False,0.0,0.0,5327.594079764236,3402.2453078587487,-1925.3487719054872,3402.2453078587487,-1925.3487719054872,haircut,haircut,-9.094947017729282e-13,1.0000000000000002,False,2026-04-11
TSMU,TSM,1.990845,351,ols,0.062642,45000,0.062642,False,False,59.97700119018555,0.062642,1.0,False,True,False,False,False,False,False,False,False,0.80707,0.317367,0.411296,0.166848,0.317367,0.254725,0.254725,0.49771125,0.5972535,0.5,0.5972535,0.254725,net_decay_annual,0.062642,ETF_LS,2300.0314489877087,-1155.3041291450158,2300.0314489877087,-1155.3041291450158,4441.705205538434,0.0,-0.0,4441.705205538434,core_leveraged,0.5,1.0,3455.3355781327245,1.0,0.0,,False,0.0,0.0,3455.3355781327227,2300.031448987708,-1155.3041291450152,2300.031448987708,-1155.3041291450152,haircut,haircut,-1.8189894035458565e-12,1.0000000000000004,False,2026-04-11
UBRL,UBER,1.997132,400,ols,0.007221,25000,0.007221,False,False,15.062999725341797,0.007221,1.0,False,True,False,False,False,False,False,False,False,0.76086,0.227917,0.38228,0.14551,0.227917,0.220696,0.220696,0.499283,0.5991396,0.5,0.5991396,0.220696,net_decay_annual,0.007221,ETF_LS,1968.6145880808024,-985.7208176929728,1968.6145880808024,-985.7208176929728,1968.6145880808024,0.0,-0.0,1968.6145880808024,core_leveraged,0.5,1.0,2954.335405773775,1.0,0.0,,False,0.0,0.0,2954.3354057737743,1968.6145880808017,-985.7208176929726,1968.6145880808017,-985.7208176929726,haircut,haircut,-9.094947017729282e-13,1.0000000000000002,False,2026-04-11
VRTL,VRT,1.981022,262,ols,0.060436,1000,0.060436,False,False,138.5279998779297,0.060436,1.0,False,True,False,False,False,False,False,False,False,1.263739,0.517521,0.661465,0.425159,0.517521,0.457085,0.457085,0.4952555,0.5943066,0.5,0.5943066,0.457085,net_decay_annual,0.060436,ETF_LS,6755.721794255713,-3410.220479255512,6755.721794255713,-3410.220479255512,6755.721794255713,0.0,-0.0,6755.721794255713,core_leveraged,0.5,1.0,10165.942273511224,1.0,0.0,,False,0.0,0.0,10165.94227351122,6755.721794255711,-3410.220479255511,6755.721794255711,-3410.220479255511,haircut,haircut,-3.637978807091713e-12,1.0000000000000004,False,2026-04-11
METW,META,1.187334,203,ols,0.488554,30000,0.488554,False,False,30.459999084472656,0.488554,1.0,False,False,True,False,False,True,True,False,False,0.423641,0.054597,0.363513,0.014696,0.046838,-0.433957,-0.441716,0.2968335,0.3562001999999999,0.5,0.5,-0.433957,net_decay_annual,0.488554,ETF_LS,0.0,0.0,0.0,0.0,2573.7011004358574,0.0,-0.0,2573.7011004358574,core_leveraged,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-04-11
UNHW,UNH,1.19915,87,ols,0.403307,3000,0.403307,False,False,40.60599899291992,0.403307,1.0,False,False,True,False,False,True,True,False,False,0.551206,0.050868,0.420708,0.021134,0.031399,-0.352439,-0.371908,0.2997875,0.359745,0.5,0.5,-0.352439,net_decay_annual,0.403307,ETF_LS,0.0,0.0,0.0,0.0,4142.244535060403,0.0,-0.0,4142.244535060403,core_leveraged,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-04-11
MSTZ,MSTR,-1.982234,390,ols,0.292592,500000,0.292592,False,False,11.5,0.292592,1.0,False,True,False,False,False,False,False,False,False,1.720728,2.432059,0.87867,2.282014,2.432059,2.139467,2.139467,0.4955585,0.5946702,0.5,0.5946702,2.139467,net_decay_annual,0.292592,ETF_LS,-575.2420529435153,-644.886362158964,-575.2420529435153,-644.886362158964,19683.00281946252,-575.2420529435153,575.2420529435153,19107.760766519,inverse_decay_bucket4,,,1220.1284151024793,1.0,0.0,,False,0.0,0.0,1220.1284151024793,-575.2420529435153,-644.886362158964,-575.2420529435153,-644.886362158964,pair_cap,pair_cap,0.0,1.0,False,2026-04-11
CORD,CRWV,-2.005853,134,ols,0.68053,200000,0.68053,False,False,8.15999984741211,0.68053,1.0,False,False,True,False,False,False,True,False,False,1.922878,2.872876,1.185257,4.235083,3.510735,2.192346,2.830205,0.50146325,0.6017559,0.50146325,0.6017559,2.192346,net_decay_annual,0.68053,ETF_LS,-578.8445363874657,-641.2838787150135,-578.8445363874657,-641.2838787150135,63657.83746158421,-578.8445363874657,578.8445363874657,63078.99292519675,inverse_decay_bucket4,,,1220.1284151024793,1.0,0.0,,False,0.0,0.0,1220.1284151024793,-578.8445363874657,-641.2838787150135,-578.8445363874657,-641.2838787150135,pair_cap,pair_cap,0.0,1.0,False,2026-04-11
TMV,TLT,-2.966158,500,ols,0.384268,200000,0.384268,False,False,37.29999923706055,0.384268,1.0,False,False,True,False,False,True,True,False,False,0.37241,-0.083632,0.125298,0.092347,-0.083632,-0.4679,-0.4679,0.7415395,0.8898474,0.7415395,0.8898474,-0.4679,net_decay_annual,0.384268,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,inverse_decay_bucket4,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-04-11
TBX,TLT,-0.423029,500,ols,0.3655279999999999,1000,0.3655279999999999,False,False,28.07999992370605,0.3655279999999999,1.0,False,False,True,False,False,True,True,False,False,0.077307,-0.023883,0.125298,0.004725,-0.023883,-0.3894109999999999,-0.3894109999999999,0.10575725,0.1269086999999999,0.5,0.5,-0.3894109999999999,net_decay_annual,0.3655279999999999,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,inverse_decay_bucket4,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-04-11
NBIZ,NBIS,-1.98736,54,ols,0.381967,3000,0.381967,False,False,5.050000190734863,0.381967,1.0,False,False,True,False,False,True,True,False,False,2.209395,3.939806,1.112607,3.674664,3.73148,3.557839,3.349513,0.49684,0.596208,0.5,0.596208,3.557839,net_decay_annual,0.381967,ETF_LS,0.0,0.0,0.0,0.0,80652.13504773565,0.0,-0.0,80652.13504773565,inverse_decay_bucket4,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-04-11
HIBS,SPHB,-3.016167,500,ols,0.3880019999999999,15000,0.3880019999999999,False,False,40.16999816894531,0.3880019999999999,1.0,False,False,True,False,False,True,True,False,False,0.8123,0.284116,0.268968,0.438166,0.284116,-0.1038859999999999,-0.1038859999999999,0.75404175,0.9048501,0.75404175,0.9048501,-0.1038859999999999,net_decay_annual,0.3880019999999999,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,inverse_decay_bucket4,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-04-11
CLSZ,CLSK,-2.038243,35,ols,0.097071,4000,0.097071,False,False,15.649999618530272,0.097071,1.0,False,True,False,False,False,False,False,False,False,1.452556,2.179847,0.953073,2.812554,2.724678,2.082776,2.627607,0.50956075,0.6114729,0.50956075,0.6114729,2.082776,net_decay_annual,0.097071,ETF_LS,-583.719868950501,-636.4085461519783,-583.719868950501,-636.4085461519783,33073.22510242872,-583.719868950501,583.719868950501,32489.505233478216,inverse_decay_bucket4,,,1220.1284151024793,1.0,0.0,,False,0.0,0.0,1220.1284151024793,-583.719868950501,-636.4085461519783,-583.719868950501,-636.4085461519783,pair_cap,pair_cap,0.0,1.0,False,2026-04-11
