ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,vol_etf_annual_legacy,gross_decay_annual,gross_decay_annual_legacy_weekly,vol_underlying_annual,vol_underlying_annual_legacy,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_annual_legacy,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,model_gross_target_usd,model_long_usd,model_short_usd,execution_policy,purgatory_reason,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,borrow_underlying,reduce_only,keep_open,hard_exit,_plan_date
KORU,EWY,2.933278,501,ols,0.029967,300000,0.029967,False,False,520.3800048828125,0.029967,1.0,False,True,False,False,False,False,False,False,False,1.095627,1.074376,0.394495,0.390574,0.370762,0.365437,0.0132,yfinance,0.0,0.03595,0.472471,0.461355,True,0.394495,0.3645279999999999,0.3645279999999999,0.7333195,0.8799834,0.7333195,0.8799834,bucket_1,,False,0.3645279999999999,net_decay_annual,0.029967,ETF_LS,3700.079863506964,-1261.4146574265935,3700.079863506964,-1261.4146574265935,3700.079863506964,0.0,-0.0,3700.079863506964,core_leveraged,0.5,1.0,4961.4945209335565,3700.079863506963,-1261.4146574265935,3700.079863506963,-1261.4146574265935,4961.4945209335565,3700.079863506963,-1261.4146574265935,normal,,4961.494520933557,1.0,0.0,,False,0.0,0.0,haircut,haircut,-9.094947017729282e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
SOXL,SOXX,2.963813,501,ols,0.016586,2200000,0.016586,False,False,102.55999755859376,0.016586,1.0,False,True,False,False,False,False,False,False,False,0.973216,0.964512,0.546283,0.543042,0.326961,0.32266,0.0075,yfinance,0.0,0.03595,0.389208,0.381077,True,0.546283,0.529697,0.529697,0.74095325,0.8891439,0.74095325,0.8891439,bucket_1,,False,0.529697,net_decay_annual,0.016586,ETF_LS,7241.119653759519,-2443.176966211944,7241.119653759519,-2443.176966211944,7241.119653759519,0.0,-0.0,7241.119653759519,core_leveraged,0.5,1.0,9684.29661997146,7241.119653759517,-2443.1769662119427,7241.119653759517,-2443.1769662119427,9684.29661997146,7241.119653759517,-2443.1769662119427,normal,,9684.296619971465,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
CWEB,KWEB,1.987759,501,ols,0.011878,1200000,0.011878,False,False,28.13010025024414,0.011878,1.0,False,True,False,False,False,False,False,False,False,0.527194,0.528578,0.191983,0.1889,0.263613,0.264428,0.0127,yfinance,0.0,0.03595,0.116431,0.116853,True,0.191983,0.180105,0.180105,0.49693975,0.5963277,0.5,0.5963277,bucket_1,,False,0.180105,net_decay_annual,0.011878,ETF_LS,1296.1673279844852,-652.0746871147282,1296.1673279844852,-652.0746871147282,1296.1673279844852,0.0,-0.0,1296.1673279844852,core_leveraged,0.5,1.0,1948.242015099213,1296.167327984485,-652.0746871147281,1296.167327984485,-652.0746871147281,1948.242015099213,1296.167327984485,-652.0746871147281,normal,,1948.2420150992132,1.0,0.0,,False,0.0,0.0,haircut,haircut,-4.547473508864641e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
NUGT,GDX,1.976481,501,ols,0.008826,150000,0.008826,False,False,199.2250061035156,0.008826,1.0,False,True,False,False,False,False,False,False,False,0.912165,0.887938,0.216764,0.215004,0.454172,0.44822,0.0113,yfinance,0.0,0.03595,0.245457,0.240274,True,0.216764,0.207938,0.207938,0.49412025,0.5929443,0.5,0.5929443,bucket_1,,False,0.207938,net_decay_annual,0.008826,ETF_LS,1688.213315725976,-854.1510471013768,1688.213315725976,-854.1510471013768,11024.490942713495,0.0,-0.0,11024.490942713495,core_leveraged,0.5,1.0,2542.364362827353,1688.213315725976,-854.1510471013768,1688.213315725976,-854.1510471013768,2542.364362827353,1688.213315725976,-854.1510471013768,normal,,2542.364362827353,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,0.0,False,False,False,2026-04-22
JNUG,GDXJ,1.973246,501,ols,0.034947,100000,0.034947,False,False,217.5200042724609,0.034947,1.0,False,True,False,False,False,False,False,False,False,1.01097,0.983201,0.253586,0.252449,0.500864,0.494122,0.0103,yfinance,0.0,0.03595,0.286175,0.279734,True,0.253586,0.2186389999999999,0.2186389999999999,0.4933115,0.5919738,0.5,0.5919738,bucket_1,,False,0.2186389999999999,net_decay_annual,0.034947,ETF_LS,1749.7470379447232,-886.735378125547,1749.7470379447232,-886.735378125547,1749.7470379447232,0.0,-0.0,1749.7470379447232,core_leveraged,0.5,1.0,2636.4824160702697,1749.747037944723,-886.7353781255468,1749.747037944723,-886.7353781255468,2636.4824160702697,1749.747037944723,-886.7353781255468,normal,,2636.48241607027,1.0,0.0,,False,0.0,0.0,haircut,haircut,-4.547473508864641e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
GUSH,XOP,2.010309,501,ols,0.032509,400000,0.032509,False,False,36.709999084472656,0.032509,1.0,False,True,False,False,False,False,False,False,False,0.544989,0.542054,0.153098,0.151764,0.271772,0.270516,0.0094,yfinance,0.0,0.03595,0.120727,0.120035,True,0.153098,0.120589,0.120589,0.50257725,0.6030926999999999,0.50257725,0.6030926999999999,bucket_1,,False,0.120589,net_decay_annual,0.032509,ETF_LS,582.564451937675,-289.7885110884322,582.564451937675,-289.7885110884322,582.564451937675,0.0,-0.0,582.564451937675,core_leveraged,0.5,1.0,872.3529630261071,582.564451937675,-289.7885110884322,582.564451937675,-289.7885110884322,872.3529630261071,582.564451937675,-289.7885110884322,normal,,872.3529630261072,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.1368683772161605e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
URAA,URA,1.927992,456,ols,0.026274,60000,0.026274,False,False,43.5,0.026274,1.0,False,True,False,False,False,False,False,False,False,0.916039,0.92009,0.398849,0.390229,0.482999,0.482942,0.013,yfinance,0.0,0.03595,0.255056,0.255007,True,0.398849,0.372575,0.372575,0.481998,0.5783976,0.5,0.5783976,bucket_1,,False,0.372575,net_decay_annual,0.026274,ETF_LS,4674.043027990357,-2424.30623570552,4674.043027990357,-2424.30623570552,4674.043027990357,0.0,-0.0,4674.043027990357,core_leveraged,0.5,1.0,7098.349263695875,4674.043027990356,-2424.30623570552,4674.043027990356,-2424.30623570552,7098.349263695875,4674.043027990356,-2424.30623570552,normal,,7098.349263695877,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
TQQQ,QQQ,2.971073,501,ols,0.008209,0,0.008209,False,False,59.459999084472656,0.008209,1.0,False,True,False,False,False,False,False,True,False,0.498288,0.496315,0.241335,0.238391,0.167683,0.166236,0.0082,yfinance,0.0,0.03595,0.161391,0.159976,True,0.241335,0.233126,0.233126,0.74276825,0.8913219,0.74276825,0.8913219,bucket_1,,False,0.233126,net_decay_annual,0.008209,ETF_LS,1716.9787481063458,-577.8985397216244,1716.9787481063458,-577.8985397216244,1716.9787481063458,0.0,-0.0,1716.9787481063458,core_leveraged,0.5,1.0,2294.8772878279697,1716.9787481063456,-577.8985397216243,1716.9787481063456,-577.8985397216243,2294.8772878279697,1716.9787481063456,-577.8985397216243,normal,no_locate,2294.87728782797,1.0,0.0,,False,0.0,0.0,haircut,haircut,-4.547473508864641e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
SPXL,SPY,2.883221,501,ols,0.026997,250000,0.026997,False,False,238.2799072265625,0.026997,1.0,False,True,False,False,False,False,False,False,False,0.386466,0.385138,0.170904,0.169513,0.130086,0.128866,0.0084,yfinance,0.0,0.03595,0.122044,0.121186,True,0.170904,0.143907,0.143907,0.72080525,0.8649663,0.72080525,0.8649663,bucket_1,,False,0.143907,net_decay_annual,0.026997,ETF_LS,699.5099234051816,-242.61404984397015,699.5099234051816,-242.61404984397015,699.5099234051816,0.0,-0.0,699.5099234051816,core_leveraged,0.5,1.0,942.1239732491516,699.5099234051814,-242.61404984397012,699.5099234051814,-242.61404984397012,942.1239732491516,699.5099234051814,-242.61404984397012,normal,,942.1239732491518,1.0,0.0,,False,0.0,0.0,haircut,haircut,-2.273736754432321e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
URTY,IWM,3.00021,501,ols,0.055662,200000,0.055662,False,False,70.70999908447266,0.055662,1.0,False,True,False,False,False,False,False,False,False,0.584207,0.584947,0.255496,0.252891,0.196373,0.195425,0.0095,yfinance,0.0,0.03595,0.197115,0.196,True,0.255496,0.199834,0.199834,0.7500525,0.900063,0.7500525,0.900063,bucket_1,,False,0.199834,net_decay_annual,0.055662,ETF_LS,1167.8863228304335,-389.26819217002594,1167.8863228304335,-389.26819217002594,1167.8863228304335,0.0,-0.0,1167.8863228304335,core_leveraged,0.5,1.0,1557.154515000459,1167.8863228304333,-389.2681921700258,1167.8863228304333,-389.2681921700258,1557.154515000459,1167.8863228304333,-389.2681921700258,normal,,1557.1545150004597,1.0,0.0,,False,0.0,0.0,haircut,haircut,-4.547473508864641e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
MSTU,MSTR,1.966529,398,ols,0.228706,100000,0.228706,False,False,8.27239990234375,0.228706,1.0,False,True,False,False,False,False,False,False,False,1.354026,1.355349,1.086156,1.070057,0.68118,0.686807,0.0105,rex_shares,0.0,0.03595,0.486217,0.493532,True,1.086156,0.8574499999999999,0.8574499999999999,0.49163225,0.5899587,0.5,0.5899587,bucket_1,,False,0.8574499999999999,net_decay_annual,0.228706,ETF_LS,18227.39653752457,-9268.816548103066,18227.39653752457,-9268.816548103066,40843.45978139954,-1463.1609940751298,1463.1609940751298,39380.29878732441,core_leveraged,0.5,1.0,27496.21308562764,18227.39653752457,-9268.816548103065,18227.39653752457,-9268.816548103065,27496.21308562764,18227.39653752457,-9268.816548103065,normal,,27496.21308562764,1.0,0.0,,False,0.0,0.0,haircut,haircut,-3.637978807091713e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
NVDX,NVDA,1.997317,501,ols,0.189577,250000,0.189577,False,False,18.350000381469727,0.189577,1.0,False,True,False,False,False,False,False,False,False,0.673753,0.674435,0.40613,0.399213,0.337567,0.336251,0.0105,rex_shares,0.0,0.03595,0.159847,0.158964,True,0.40613,0.216553,0.216553,0.49932925,0.5991951,0.5,0.5991951,bucket_1,,False,0.216553,net_decay_annual,0.189577,ETF_LS,1193.3704467697737,-597.4867518625105,1193.3704467697737,-597.4867518625105,11354.854103145364,0.0,-0.0,11354.854103145364,core_leveraged,0.5,1.0,1790.8571986322838,1193.3704467697737,-597.4867518625105,1193.3704467697737,-597.4867518625105,1790.8571986322838,1193.3704467697737,-597.4867518625105,normal,,1790.857198632284,1.0,0.0,,False,0.0,0.0,haircut,haircut,-2.273736754432321e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
TSLT,TSLA,1.993028,501,ols,0.0905509999999999,15000,0.0905509999999999,False,False,18.40999984741211,0.0905509999999999,1.0,False,True,False,False,False,False,False,False,False,0.977379,0.968977,0.535015,0.523739,0.487462,0.486128,0.0105,rex_shares,0.0,0.03595,0.281339,0.280054,True,0.535015,0.444464,0.444464,0.498257,0.5979084,0.5,0.5979084,bucket_1,,False,0.444464,net_decay_annual,0.0905509999999999,ETF_LS,5910.609427734043,-2965.6429451738973,5910.609427734043,-2965.6429451738973,23293.01730933302,0.0,-0.0,23293.01730933302,core_leveraged,0.5,1.0,8876.252372907938,5910.609427734042,-2965.642945173897,5910.609427734042,-2965.642945173897,8876.252372907938,5910.609427734042,-2965.642945173897,normal,,8876.25237290794,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
BTCL,IBIT,2.006469,447,ols,0.0426529999999999,45000,0.0426529999999999,False,False,20.380699157714844,0.0426529999999999,1.0,False,True,False,False,False,False,False,False,False,0.886354,0.876654,0.429602,0.423083,0.439246,0.438288,0.0095,rex_shares,0.0,0.03595,0.240496,0.239647,True,0.429602,0.386949,0.386949,0.50161725,0.6019407,0.50161725,0.6019407,bucket_1,,False,0.386949,net_decay_annual,0.0426529999999999,ETF_LS,4826.011719789504,-2405.2261558935147,4826.011719789504,-2405.2261558935147,13768.678326542176,0.0,-0.0,13768.678326542176,core_leveraged,0.5,1.0,7231.237875683018,4826.011719789503,-2405.2261558935143,4826.011719789503,-2405.2261558935143,7231.237875683018,4826.011719789503,-2405.2261558935143,normal,,7231.237875683018,1.0,0.0,,False,0.0,0.0,haircut,haircut,-9.094947017729282e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
ETU,ETHA,1.989797,372,ols,0.030029,70000,0.030029,False,False,7.629899978637695,0.030029,1.0,False,True,False,False,False,False,False,False,False,1.440854,1.453202,0.736329,0.72598,0.723748,0.729457,0.0095,rex_shares,0.0,0.03595,0.560905,0.569075,True,0.736329,0.7063,0.7063,0.49744925,0.5969391,0.5,0.5969391,bucket_1,,False,0.7063,net_decay_annual,0.030029,ETF_LS,14307.08188113824,-7190.221857374517,14307.08188113824,-7190.221857374517,43233.8000044053,0.0,-0.0,43233.8000044053,core_leveraged,0.5,1.0,21497.303738512757,14307.081881138238,-7190.221857374515,14307.081881138238,-7190.221857374515,21497.303738512757,14307.081881138238,-7190.221857374515,normal,,21497.30373851276,1.0,0.0,,False,0.0,0.0,haircut,haircut,-3.637978807091713e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
CCUP,CRCL,1.984956,175,ols,0.212327,550000,0.212327,False,False,5.164999961853027,0.212327,1.0,False,True,False,False,False,False,False,False,False,1.89642,1.945592,1.052185,1.005111,1.127605,1.177581,0.015,rex_shares,0.0,0.03595,1.293354,1.405971,True,1.125876,0.8398579999999999,0.913549,0.496239,0.5954868,0.5,0.5954868,bucket_1,,False,0.8398579999999999,net_decay_annual,0.212327,ETF_LS,17624.64379091504,-8879.110565128418,17624.64379091504,-8879.110565128418,70701.22633749794,0.0,-0.0,70701.22633749794,core_leveraged,0.5,1.0,26503.754356043453,17624.643790915037,-8879.110565128416,17624.643790915037,-8879.110565128416,26503.754356043453,17624.643790915037,-8879.110565128416,normal,,26503.75435604346,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
CRWU,CRWV,1.988876,185,ols,0.190975,100000,0.190975,False,False,10.15999984741211,0.190975,1.0,False,True,False,False,False,False,False,False,False,1.971817,1.938932,1.116396,1.087523,1.058953,1.073609,0.015,rex_shares,0.0,0.03595,1.15329,1.184025,True,1.126205,0.925421,0.93523,0.497219,0.5966628,0.5,0.5966628,bucket_1,,False,0.925421,net_decay_annual,0.190975,ETF_LS,21323.617783881986,-10721.441549841207,21323.617783881986,-10721.441549841207,68284.22029444636,0.0,-0.0,68284.22029444636,core_leveraged,0.5,1.0,32045.059333723184,21323.61778388198,-10721.441549841204,21323.61778388198,-10721.441549841204,32045.059333723184,21323.61778388198,-10721.441549841204,normal,,32045.05933372319,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
GOOX,GOOGL,1.977593,501,ols,0.016564,200000,0.016564,False,False,75.62449645996094,0.016564,1.0,False,True,False,False,False,False,False,False,False,0.562123,0.561696,0.210649,0.204786,0.288072,0.285707,0.0105,rex_shares,0.0,0.03595,0.125862,0.12455,True,0.210649,0.194085,0.194085,0.49439825,0.5932778999999999,0.5,0.5932778999999999,bucket_1,,False,0.194085,net_decay_annual,0.016564,ETF_LS,1467.7245092124997,-742.1772372841629,1467.7245092124997,-742.1772372841629,2698.5338345320106,0.0,-0.0,2698.5338345320106,core_leveraged,0.5,1.0,2209.901746496662,1467.7245092124992,-742.1772372841627,1467.7245092124992,-742.1772372841627,2209.901746496662,1467.7245092124992,-742.1772372841627,normal,,2209.9017464966623,1.0,0.0,,False,0.0,0.0,haircut,haircut,-4.547473508864641e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
MSFX,MSFT,2.00682,501,ols,0.072127,200000,0.072127,False,False,20.25219917297364,0.072127,1.0,False,True,False,False,False,False,False,False,False,0.496688,0.491456,0.192407,0.189367,0.244865,0.243771,0.0105,rex_shares,0.0,0.03595,0.107269,0.106729,True,0.192407,0.12028,0.12028,0.501705,0.602046,0.501705,0.602046,bucket_1,,False,0.12028,net_decay_annual,0.072127,ETF_LS,493.5127297678712,-245.9177852362799,493.5127297678712,-245.9177852362799,1523.431568688958,0.0,-0.0,1523.431568688958,core_leveraged,0.5,1.0,739.4305150041511,493.5127297678712,-245.91778523627988,493.5127297678712,-245.91778523627988,739.4305150041511,493.5127297678712,-245.91778523627988,normal,,739.4305150041512,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.1368683772161605e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
NFLU,NFLX,1.991882,391,ols,0.0464339999999999,60000,0.0464339999999999,False,False,29.350000381469727,0.0464339999999999,1.0,False,True,False,False,False,False,False,False,False,0.681416,0.678031,0.243661,0.239746,0.336698,0.337295,0.0105,rex_shares,0.0,0.03595,0.158147,0.158544,True,0.243661,0.1972269999999999,0.1972269999999999,0.4979705,0.5975646,0.5,0.5975646,bucket_1,,False,0.1972269999999999,net_decay_annual,0.0464339999999999,ETF_LS,1405.5280972712817,-705.6281934729475,1405.5280972712817,-705.6281934729475,2595.792753587909,0.0,-0.0,2595.792753587909,core_leveraged,0.5,1.0,2111.1562907442285,1405.528097271281,-705.6281934729473,1405.528097271281,-705.6281934729473,2111.1562907442285,1405.528097271281,-705.6281934729473,normal,,2111.156290744229,1.0,0.0,,False,0.0,0.0,haircut,haircut,-4.547473508864641e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
ROBN,HOOD,2.012244,306,ols,0.102044,450000,0.102044,False,False,27.049999237060547,0.102044,1.0,False,True,False,False,False,False,False,False,False,1.328712,1.338767,0.755974,0.745849,0.661678,0.665931,0.0105,rex_shares,0.0,0.03595,0.492782,0.498532,True,0.755974,0.65393,0.65393,0.503061,0.6036731999999999,0.503061,0.6036731999999999,bucket_1,,False,0.65393,net_decay_annual,0.102044,ETF_LS,11826.25361272499,-5877.146912961346,11826.25361272499,-5877.146912961346,36372.775419573896,0.0,-0.0,36372.775419573896,core_leveraged,0.5,1.0,17703.400525686327,11826.253612724984,-5877.146912961343,11826.253612724984,-5877.146912961343,17703.400525686327,11826.253612724984,-5877.146912961343,normal,,17703.400525686335,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.275957614183426e-12,1.0000000000000004,0.0,False,False,False,2026-04-22
DJTU,DJT,2.003478,285,ols,0.298906,800000,0.3475247180280252,False,False,1.7201999425888062,0.298906,1.162655543977121,False,True,False,False,False,False,False,False,False,1.256698,1.356779,0.820518,0.815219,0.641703,0.677348,0.0105,rex_shares,0.0,0.03595,0.460509,0.507772,True,0.820518,0.4729932819719747,0.4729932819719747,0.5008695,0.6010433999999999,0.5008695,0.6010433999999999,bucket_1,,False,0.4729932819719747,net_decay_annual,0.3475247180280252,ETF_LS,5051.857048386762,-2521.543559942641,5051.857048386762,-2521.543559942641,5051.857048386762,0.0,-0.0,5051.857048386762,core_leveraged,0.5,1.0,7573.400608329402,5051.857048386761,-2521.5435599426405,5051.857048386761,-2521.5435599426405,7573.400608329402,5051.857048386761,-2521.5435599426405,normal,,7573.400608329402,1.0,0.0,,False,0.0,0.0,haircut,haircut,-9.094947017729282e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
RBLU,RBLX,2.018886,285,ols,0.106476,50000,0.106476,False,False,13.510000228881836,0.106476,1.0,False,True,False,False,False,False,False,False,False,1.121396,1.094909,0.504,0.497158,0.54628,0.542555,0.0105,rex_shares,0.0,0.03595,0.354058,0.349886,True,0.504,0.397524,0.397524,0.5047215,0.6056658,0.5047215,0.6056658,bucket_1,,False,0.397524,net_decay_annual,0.106476,ETF_LS,4693.770246292103,-2324.930801586668,4693.770246292103,-2324.930801586668,4693.770246292103,0.0,-0.0,4693.770246292103,core_leveraged,0.5,1.0,7018.70104787877,4693.770246292103,-2324.930801586668,4693.770246292103,-2324.930801586668,7018.70104787877,4693.770246292103,-2324.930801586668,normal,,7018.701047878771,1.0,0.0,,False,0.0,0.0,haircut,haircut,-9.094947017729282e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
SNOU,SNOW,2.002256,249,ols,0.011009,45000,0.011009,False,False,17.649999618530273,0.011009,1.0,False,True,False,False,False,False,False,False,False,1.038335,1.041488,0.391179,0.384805,0.517544,0.522318,0.0105,rex_shares,0.0,0.03595,0.31529,0.320271,True,0.390276,0.38017,0.379267,0.500564,0.6006768,0.500564,0.6006768,bucket_1,,False,0.38017,net_decay_annual,0.011009,ETF_LS,4855.703163260459,-2425.116050725012,4855.703163260459,-2425.116050725012,4855.703163260459,0.0,-0.0,4855.703163260459,core_leveraged,0.5,1.0,7280.819213985469,4855.703163260458,-2425.116050725011,4855.703163260458,-2425.116050725011,7280.819213985469,4855.703163260458,-2425.116050725011,normal,,7280.819213985471,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
SMUP,SMR,1.979481,185,ols,0.179618,35000,0.179618,False,False,12.895000457763672,0.179618,1.0,False,True,False,False,False,False,False,False,False,2.03272,2.018008,1.271281,1.227104,1.030351,1.050625,0.015,rex_shares,0.0,0.03595,1.079384,1.120284,True,1.220261,1.091663,1.040643,0.49487025,0.5938443,0.5,0.5938443,bucket_1,,False,1.091663,net_decay_annual,0.179618,ETF_LS,29081.008981408224,-14691.22915623248,29081.008981408224,-14691.22915623248,59742.57476558225,0.0,-0.0,59742.57476558225,core_leveraged,0.5,1.0,43772.23813764069,29081.00898140822,-14691.229156232475,29081.00898140822,-14691.229156232475,43772.23813764069,29081.00898140822,-14691.229156232475,normal,,43772.2381376407,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
GLXU,GLXY,2.010478,176,ols,0.108969,50000,0.108969,False,False,9.600099563598633,0.108969,1.0,False,True,False,False,False,False,False,False,False,1.858192,1.827203,1.0557,1.036225,0.890067,0.891036,0.015,rex_shares,0.0,0.03595,0.856041,0.857794,True,0.995485,0.946731,0.886516,0.5026195,0.6031434,0.5026195,0.6031434,bucket_1,,False,0.946731,net_decay_annual,0.108969,ETF_LS,23029.07512691273,-11454.52729495808,23029.07512691273,-11454.52729495808,23029.07512691273,0.0,-0.0,23029.07512691273,core_leveraged,0.5,1.0,34483.602421870804,23029.07512691273,-11454.52729495808,23029.07512691273,-11454.52729495808,34483.602421870804,23029.07512691273,-11454.52729495808,normal,,34483.60242187081,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
AFRU,AFRM,1.958963,150,ols,0.174737,6000,0.174737,False,False,9.640199661254885,0.174737,1.0,False,True,False,False,False,False,False,False,False,1.244804,1.235991,0.608093,0.589716,0.643712,0.645395,0.015,rex_shares,0.0,0.03595,0.438682,0.44072,True,0.539522,0.4333559999999999,0.3647849999999999,0.48974075,0.5876889,0.5,0.5876889,bucket_1,,False,0.4333559999999999,net_decay_annual,0.174737,ETF_LS,5181.685202428456,-2645.116422529908,5181.685202428456,-2645.116422529908,5181.685202428456,0.0,-0.0,5181.685202428456,core_leveraged,0.5,1.0,7826.801624958362,5181.685202428455,-2645.116422529908,5181.685202428455,-2645.116422529908,7826.801624958362,5181.685202428455,-2645.116422529908,normal,,7826.801624958364,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
