ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,wrapper_utility,shared_underlying_group_size,shared_underlying_wrapper_rank,shared_underlying_group_score,shared_underlying_weight_pre_caps,shared_underlying_allocation_reason,shared_underlying_incumbent,shared_underlying_switch_blocked,shared_underlying_capacity_usd,shared_underlying_capacity_binding,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,execution_policy,reduce_only,keep_open,hard_exit,model_gross_target_usd,model_long_usd,model_short_usd,_plan_date
WDCX,WDC,2.042471,45,ols,0.121966,85000,0.121966,False,False,33.20500183105469,0.121966,1.0,False,True,False,False,False,False,True,False,False,False,1.820983,0.789761,0.55816,0.331671,0.413473,0.667795,0.2915069999999999,0.51061775,0.6127412999999999,0.51061775,0.6127412999999999,0.667795,net_decay_annual,0.121966,ETF_LS,23859.76401586757,-11681.81287071766,23859.76401586757,-11681.81287071766,23859.76401586757,0.0,-0.0,23859.76401586757,core_leveraged,0.5,1.0,35541.57688658524,0.3908645099970975,1.0,1.0,0.1932172594835691,0.0073988333948363,primary,WDCX,False,,,1.0,0.0,,False,0.0,0.0,26244.457367769523,17618.423670893026,-8626.033696876493,17618.423670893026,-8626.033696876493,haircut,haircut,-9297.119518815714,1.354250780975696,normal,False,False,False,26244.457367769523,17618.423670893026,-8626.033696876493,2026-04-01
LNOK,NOK,1.977805,49,ols,0.132791,1000,0.132791,False,False,31.93000030517578,0.132791,1.0,False,True,False,False,False,False,True,False,False,False,0.871141,0.2482,0.367948,0.130912,0.153718,0.115409,0.020927,0.49445125,0.5933415,0.5,0.5933415,0.115409,net_decay_annual,0.132791,ETF_LS,1140.6610750398556,-576.7308076579116,1140.6610750398556,-576.7308076579116,1140.6610750398556,0.0,-0.0,1140.6610750398556,core_leveraged,0.5,1.0,1717.3918826977672,0.0691993595622713,1.0,1.0,0.0093363824034334,0.0003575163942295,primary,,False,,,1.0,0.0,,False,0.0,0.0,746.5185056420778,495.8242843475076,-250.6942212945703,495.8242843475076,-250.6942212945703,haircut,haircut,-970.8733770556894,2.0,normal,False,False,False,746.5185056420778,495.8242843475076,-250.6942212945703,2026-04-01
USGG,USAR,1.997742,54,ols,0.3274479999999999,150000,0.3274479999999999,False,False,7.550000190734863,0.3274479999999999,1.0,False,False,True,False,False,True,False,True,False,False,2.286963,1.396847,1.210187,1.459596,1.44615,1.069399,1.118702,0.4994355,0.5993225999999999,0.5,0.5993225999999999,1.069399,net_decay_annual,0.3274479999999999,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-04-01
ONDG,ONDS,2.005547,54,ols,0.249159,4000,0.249159,False,False,5.256499767303467,0.249159,1.0,False,True,False,False,False,False,True,False,False,False,2.060992,1.236905,1.310128,1.730743,1.624921,0.987746,1.375762,0.50138675,0.6016640999999999,0.50138675,0.6016640999999999,0.987746,net_decay_annual,0.249159,ETF_LS,42168.62935526466,-21025.999069213867,42168.62935526466,-21025.999069213867,42168.62935526466,0.0,-0.0,42168.62935526466,core_leveraged,0.5,1.0,63194.62842447852,0.5860985494418216,1.0,1.0,0.3925984959040919,0.0150337028380466,primary,,False,,,1.0,0.0,,False,0.0,0.0,51108.91599828288,34104.0526578384,-17004.863340444477,34104.0526578384,-17004.863340444477,haircut,shares_available,-12085.71242619564,1.2364697468168115,normal,False,False,False,51108.91599828288,34104.0526578384,-17004.863340444477,2026-04-01
PLUL,PLUG,1.933318,54,ols,0.084863,100,0.084863,False,False,12.34000015258789,0.084863,1.0,False,True,False,False,False,False,True,False,True,False,1.872811,0.890896,1.040566,0.976882,0.958456,0.806033,0.873593,0.4833295,0.5799954,0.5,0.5799954,0.806033,net_decay_annual,0.084863,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,39370.04987753033,25948.37180596416,-13421.678071566168,25948.37180596416,-13421.678071566168,haircut,haircut,39370.04987753033,0.0,normal,False,False,False,39370.04987753033,25948.37180596416,-13421.678071566168,2026-04-01
UUUG,UUUU,2.001106,54,ols,0.100403,25000,0.100403,False,False,9.90999984741211,0.100403,1.0,False,True,False,False,False,False,True,False,False,False,2.130736,1.28832,0.789664,0.624604,0.766829,1.187917,0.666426,0.5002765,0.6003318,0.5002765,0.6003318,1.187917,net_decay_annual,0.100403,ETF_LS,66701.90008135875,-33332.517158690614,66701.90008135875,-33332.517158690614,66701.90008135875,0.0,-0.0,66701.90008135875,core_leveraged,0.5,1.0,100034.41724004936,0.706046861517943,1.0,1.0,0.5438243782721277,0.0208245680620892,primary,UUUG,False,,,1.0,0.0,,False,0.0,0.0,76337.92159242585,50901.32535343068,-25436.59623899517,50901.32535343068,-25436.59623899517,haircut,haircut,-23696.49564762351,1.310415782265346,normal,False,False,False,76337.92159242585,50901.32535343068,-25436.59623899517,2026-04-01
HUTG,HUT,2.002587,54,ols,0.097296,7000,0.097296,False,False,6.815000057220459,0.097296,1.0,False,True,False,False,False,False,True,False,False,False,2.149788,1.322802,1.007983,1.019976,1.084867,1.225506,0.987571,0.50064675,0.6007761,0.50064675,0.6007761,1.225506,net_decay_annual,0.097296,ETF_LS,70388.2045760435,-35148.63752538266,70388.2045760435,-35148.63752538266,70388.2045760435,0.0,-0.0,70388.2045760435,core_leveraged,0.5,1.0,105536.84210142615,0.727984105886506,1.0,1.0,0.5737376107553709,0.0219700300360147,primary,HUTG,False,,,1.0,0.0,,False,0.0,0.0,80755.17701315676,53859.97730265487,-26895.199710501896,53859.97730265487,-26895.199710501896,haircut,haircut,-24781.66508826941,1.306874011114259,normal,False,False,False,80755.17701315676,53859.97730265487,-26895.199710501896,2026-04-01
XPEG,XPEV,1.986196,52,ols,0.121966,3000,0.121966,False,False,10.010000228881836,0.121966,1.0,False,True,False,False,False,False,True,False,False,False,1.104768,0.455882,0.689976,0.466255,0.464115,0.333916,0.342149,0.496549,0.5958588,0.5,0.5958588,0.333916,net_decay_annual,0.121966,ETF_LS,7291.312450087878,-3670.9934216400975,7291.312450087878,-3670.9934216400975,7291.312450087878,0.0,-0.0,7291.312450087878,core_leveraged,0.5,1.0,10962.305871727976,0.199581669931158,1.0,1.0,0.0595951807348022,0.0022820674228094,primary,XPEG,False,,,1.0,0.0,,False,0.0,0.0,7313.420454660336,4864.344622176354,-2449.075832483981,4864.344622176354,-2449.075832483981,haircut,haircut,-3648.88541706764,1.498930075152791,normal,False,False,False,7313.420454660336,4864.344622176354,-2449.075832483981,2026-04-01
ORLG,ORLY,1.998961,52,ols,,0,0.0,False,True,13.5,,1.0,False,False,False,False,False,False,True,False,True,False,0.519515,0.170934,0.208041,0.043214,0.069569,0.170934,0.069569,0.49974025,1.0,0.5,1.0,0.170934,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,2666.2142615529087,1777.1682681062086,-889.0459934467,1777.1682681062086,-889.0459934467,haircut,haircut,2666.2142615529087,0.0,normal,False,False,False,2666.2142615529087,1777.1682681062086,-889.0459934467,2026-04-01
LUNL,LUNR,1.998207,54,ols,0.32965,7000,0.32965,False,False,14.0600004196167,0.32965,1.0,False,False,True,False,False,True,False,True,False,False,2.665045,2.142156,1.116722,1.243716,1.436239,1.812506,1.106589,0.49955175,0.5994621,0.5,0.5994621,1.812506,net_decay_annual,0.32965,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-04-01
RKTL,RKT,1.958101,54,ols,0.04981,1000,0.04981,False,False,13.1899995803833,0.04981,1.0,False,True,False,False,False,False,True,False,False,False,1.255367,0.809625,0.566803,0.301357,0.410272,0.759815,0.360462,0.48952525,0.5874303,0.5,0.5874303,0.759815,net_decay_annual,0.04981,ETF_LS,25827.35136834812,-13189.9995803833,25827.35136834812,-13189.9995803833,25827.35136834812,0.0,-0.0,25827.35136834812,core_leveraged,0.5,1.0,39017.35094873142,0.459019933892124,1.0,1.0,0.2559795113268316,0.0098021768958994,primary,RKTL,False,,,1.0,0.0,,False,0.0,0.0,35797.43864823686,23695.945613267173,-12101.493034969682,23695.945613267173,-12101.493034969682,haircut,shares_available,-3219.912300494565,1.089948119812007,normal,False,False,False,35797.43864823686,23695.945613267173,-12101.493034969682,2026-04-01
EOSU,EOSE,1.965492,53,ols,0.160806,100000,0.3408712305394621,False,False,0.9434999823570251,0.160806,2.1197668652877515,False,False,True,False,False,True,False,True,False,False,2.555862,4.231875,1.130967,1.21364,1.848428,3.8910037694605375,1.5075567694605378,0.491373,0.5896475999999999,0.5,0.5896475999999999,3.8910037694605375,net_decay_annual,0.3408712305394621,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,reduce_only,True,False,False,0.0,0.0,0.0,2026-04-01
BTFL,KEEL,2.028999,63,ols,0.337323,200,0.337323,False,False,17.960100173950195,0.337323,1.0,False,False,True,False,False,True,False,True,True,False,2.052274,1.323038,0.984925,1.012682,1.090271,0.985715,0.752948,0.50724975,0.6086997000000001,0.50724975,0.6086997000000001,0.985715,net_decay_annual,0.337323,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,,,,,,,,,,,False,0.0,0.0,48381.52520605311,32408.74832297949,-15972.776883073617,32408.74832297949,-15972.776883073617,haircut,none,48381.52520605311,0.0,reduce_only,True,False,False,48381.52520605311,32408.74832297949,-15972.776883073617,2026-04-01
FGRU,FIGR,2.005503,30,ols,0.208517,10000,0.208517,False,False,14.90999984741211,0.208517,1.0,False,True,False,False,False,False,True,False,False,False,2.842895,2.262721,1.127815,1.282485,1.39918,2.054204,1.190663,0.50137575,0.6016509,0.50137575,0.6016509,2.054204,net_decay_annual,0.208517,ETF_LS,173562.1698061311,-86542.96194327861,173562.1698061311,-86542.96194327861,173562.1698061311,0.0,-0.0,173562.1698061311,core_leveraged,0.5,1.0,260105.1317494097,1.2189224714979692,1.0,1.0,1.414028446025491,0.0541471342449697,primary,,False,,,1.0,0.0,,False,0.0,0.0,197229.3340441829,131606.59667071069,-65622.73737347224,131606.59667071069,-65622.73737347224,haircut,haircut,-62875.79770522681,1.318795365861457,normal,False,False,False,197229.3340441829,131606.59667071069,-65622.73737347224,2026-04-01
COPZ,COPX,2.036655,30,ols,0.056186,9000,0.056186,False,False,15.979999542236328,0.056186,1.0,False,True,False,False,False,False,True,False,False,False,1.19565,0.488569,0.385138,0.156587,0.196109,0.4323829999999999,0.139923,0.50916375,0.6109965,0.50916375,0.6109965,0.4323829999999999,net_decay_annual,0.056186,ETF_LS,11182.236685050664,-5490.491362086688,11182.236685050664,-5490.491362086688,11182.236685050664,0.0,-0.0,11182.236685050664,core_leveraged,0.5,1.0,16672.728047137352,0.2536182547448821,1.0,1.0,0.0906391641446449,0.0034708290364219,primary,COPZ,False,,,1.0,0.0,,False,0.0,0.0,12590.137330173084,8444.082763495906,-4146.054566677177,8444.082763495906,-4146.054566677177,haircut,haircut,-4082.5907169642687,1.3242689583043763,normal,False,False,False,12590.137330173084,8444.082763495906,-4146.054566677177,2026-04-01
LEUX,LEU,2.070667,29,ols_short_history,0.168873,3000,0.168873,False,False,18.5,0.168873,1.0,False,True,False,False,False,False,True,False,False,False,1.291288,0.452716,0.94257,0.984831,0.923596,0.283843,0.754723,0.51766675,0.6212000999999999,0.51766675,0.6212000999999999,0.283843,net_decay_annual,0.168873,ETF_LS,5266.964914621293,-2543.607887999998,5266.964914621293,-2543.607887999998,5266.964914621293,0.0,-0.0,5266.964914621293,core_leveraged,0.5,1.0,7810.572802621292,0.1644354653290478,1.0,1.0,0.0424611850153725,0.0016259584393017,primary,,False,,,1.0,0.0,,False,0.0,0.0,4758.425507542743,3208.7864527241177,-1549.639054818625,3208.7864527241177,-1549.639054818625,haircut,haircut,-3052.147295078549,1.6414195809602328,normal,False,False,False,4758.425507542743,3208.7864527241177,-1549.639054818625,2026-04-01
COHX,COHR,2.060317,29,ols_short_history,0.280804,150000,0.280804,False,False,27.239999771118164,0.280804,1.0,False,True,False,False,False,False,True,False,False,False,2.047273,0.95088,0.696559,0.529975,0.578412,0.6700759999999999,0.297608,0.51507925,0.6180951,0.51507925,0.6180951,0.6700759999999999,net_decay_annual,0.280804,ETF_LS,23797.814821836157,-11550.559851632615,23797.814821836157,-11550.559851632615,23797.814821836157,0.0,-0.0,23797.814821836157,core_leveraged,0.5,1.0,35348.37467346877,0.3896489665151048,1.0,1.0,0.1921669402401758,0.0073586137109736,primary,,False,,,1.0,0.0,,False,0.0,0.0,23453.317953748643,15789.628880443934,-7663.689073304708,15789.628880443934,-7663.689073304708,haircut,haircut,-11895.056719720124,1.5071801244999916,normal,False,False,False,23453.317953748643,15789.628880443934,-7663.689073304708,2026-04-01
FCXG,FCX,2.040634,29,ols_short_history,0.042735,2000,0.042735,False,False,13.720000267028809,0.042735,1.0,False,True,False,False,False,False,True,False,False,False,1.113234,0.423839,0.444543,0.209827,0.234455,0.381104,0.19172,0.5101585,0.6121901999999999,0.5101585,0.6121901999999999,0.381104,net_decay_annual,0.042735,ETF_LS,8948.519007469022,-4385.166084397802,8948.519007469022,-4385.166084397802,8948.519007469022,0.0,-0.0,8948.519007469022,core_leveraged,0.5,1.0,13333.685091866822,0.2232130944869975,1.0,1.0,0.0724868820674027,0.0027757269985162,primary,FCXG,False,,,1.0,0.0,,False,0.0,0.0,10161.092682896666,6819.324919036673,-3341.767763859993,6819.324919036673,-3341.767763859993,haircut,haircut,-3172.5924089701566,1.3122294528727527,normal,False,False,False,10161.092682896666,6819.324919036673,-3341.767763859993,2026-04-01
BITX,IBIT,2.004775,502,ols,0.046448,2100000,0.046448,False,False,14.895000457763672,0.046448,1.0,False,True,False,False,False,False,True,False,False,False,1.00402,0.443084,0.500574,0.252372,0.443084,0.396636,0.396636,0.50119375,0.6014324999999999,0.50119375,0.6014324999999999,0.396636,net_decay_annual,0.046448,ETF_LS,9764.938946341012,-4870.840341854329,9764.938946341012,-4870.840341854329,9764.938946341012,0.0,-0.0,9764.938946341012,core_leveraged,0.5,1.0,14635.779288195345,0.2354197538173271,3.0,1.0,0.0795655514524691,0.0030467891985351,primary,BITX,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-14635.779288195345,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-04-01
ETHU,ETHA,2.000978,424,ols,0.020877,1300000,0.020877,False,False,23.23500061035156,0.020877,1.0,False,True,False,False,False,False,True,False,False,False,1.476559,0.785687,0.750304,0.563782,0.785687,0.76481,0.76481,0.5002445,0.6002934,0.5002445,0.6002934,0.76481,net_decay_annual,0.020877,ETF_LS,30867.99817079844,-15426.455548635937,30867.99817079844,-15426.455548635937,30867.99817079844,0.0,-0.0,30867.99817079844,core_leveraged,0.5,1.0,46294.45371943437,0.4545920353724264,3.0,1.0,0.251673905901856,0.0096373031300234,primary,ETHU,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,96007.69146105244,64015.557076511,-31992.13438454146,64015.557076511,-31992.13438454146,haircut,haircut,49713.23774161808,0.4821952597226514,normal,False,False,False,96007.69146105244,64015.557076511,-31992.13438454146,2026-04-01
AALG,AAL,1.979457,182,ols,0.158781,8000,0.158781,False,False,8.470000267028809,0.158781,1.0,False,True,False,False,False,False,True,False,False,False,0.926905,0.337004,0.502982,0.245248,0.311516,0.178223,0.152735,0.49486425,0.5938371,0.5,0.5938371,0.178223,net_decay_annual,0.158781,ETF_LS,2438.2013484560234,-1231.7526212774633,2438.2013484560234,-1231.7526212774633,2438.2013484560234,0.0,-0.0,2438.2013484560234,core_leveraged,0.5,1.0,3669.953969733487,0.1067958055274542,1.0,1.0,0.0199512376934066,0.0007639891183056,primary,,False,,,1.0,0.0,,False,0.0,0.0,1859.2093820972784,1235.1999125539091,-624.0094695433693,1235.1999125539091,-624.0094695433693,haircut,haircut,-1810.7445876362085,1.9739325785854205,normal,False,False,False,1859.2093820972784,1235.1999125539091,-624.0094695433693,2026-04-01
ADBG,ADBE,1.992523,258,ols,0.068549,150000,0.068549,False,False,4.510000228881836,0.068549,1.0,False,True,False,False,False,False,True,False,False,False,0.618483,0.233551,0.332381,0.109241,0.233551,0.165002,0.165002,0.49813075,0.5977569,0.5,0.5977569,0.165002,net_decay_annual,0.068549,ETF_LS,2116.8780870046653,-1062.4108665268432,2116.8780870046653,-1062.4108665268432,2116.8780870046653,0.0,-0.0,2116.8780870046653,core_leveraged,0.5,1.0,3179.2889535315085,0.0983867695142367,1.0,1.0,0.0172837997781578,0.0006618454030975,primary,ADBG,False,,,1.0,0.0,,False,0.0,0.0,2073.763023860523,1380.7815417263764,-692.9814821341466,1380.7815417263764,-692.9814821341466,haircut,haircut,-1105.5259296709855,1.53310137993151,normal,False,False,False,2073.763023860523,1380.7815417263764,-692.9814821341466,2026-04-01
AMDG,AMD,2.003378,297,ols,0.034012,30000,0.034012,False,False,22.31999969482422,0.034012,1.0,False,True,False,False,False,False,True,False,False,False,1.249199,0.485052,0.561061,0.316386,0.485052,0.45104,0.45104,0.5008445,0.6010134,0.5008445,0.6010134,0.45104,net_decay_annual,0.034012,ETF_LS,0.0,-0.0,0.0,-0.0,12245.524851779512,0.0,-0.0,12245.524851779512,core_leveraged,0.5,1.0,0.0,0.2678507602092555,3.0,2.0,0.0997269520232893,0.0038188260457027,not_selected,AMUU,True,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,36776.4934822416,24531.450240184957,-12245.043242056645,24531.450240184957,-12245.043242056645,haircut,haircut,36776.4934822416,0.0,normal,False,False,False,36776.4934822416,24531.450240184957,-12245.043242056645,2026-04-01
ARMG,ARM,1.99603,304,ols,0.145456,100000,0.145456,False,False,10.239999771118164,0.145456,1.0,False,True,False,False,False,False,True,False,False,False,1.232466,0.477236,0.640477,0.407771,0.477236,0.3317799999999999,0.3317799999999999,0.4990075,0.5988089999999999,0.5,0.5988089999999999,0.3317799999999999,net_decay_annual,0.145456,ETF_LS,7175.138094067404,-3594.7045355367422,7175.138094067404,-3594.7045355367422,7175.138094067404,0.0,-0.0,7175.138094067404,core_leveraged,0.5,1.0,10769.842629604143,0.1975717763324886,1.0,1.0,0.0585488788131639,0.0022420015735183,primary,ARMG,False,,,1.0,0.0,,False,0.0,0.0,6953.167887902974,4632.374074789296,-2320.793813113679,4632.374074789296,-2320.793813113679,haircut,haircut,-3816.674741701171,1.5489116332630728,normal,False,False,False,6953.167887902974,4632.374074789296,-2320.793813113679,2026-04-01
AVGG,AVGO,1.9985,219,ols,0.015019,300000,0.015019,False,False,20.934999465942383,0.015019,1.0,False,True,False,False,False,False,True,False,False,False,0.847361,0.295557,0.5356,0.286222,0.294335,0.280538,0.279316,0.499625,0.5995499999999999,0.5,0.5995499999999999,0.280538,net_decay_annual,0.015019,ETF_LS,0.0,-0.0,0.0,-0.0,7296.223063460464,0.0,-0.0,7296.223063460464,core_leveraged,0.5,1.0,0.0,0.1669027844348269,3.0,2.0,0.0596285228188289,0.0022833441851721,not_selected,AVL,False,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,16326.234210278377,10881.43373995042,-5444.800470327957,10881.43373995042,-5444.800470327957,haircut,haircut,16326.234210278377,0.0,normal,False,False,False,16326.234210278377,10881.43373995042,-5444.800470327957,2026-04-01
BAIG,BBAI,2.003237,153,ols,0.17647,200000,0.17647,False,False,2.7701001167297363,0.17647,1.0,False,True,False,False,False,False,True,False,False,False,1.886489,1.0863,1.164662,1.363031,1.195016,0.90983,1.0185460000000002,0.50080925,0.6009711,0.50080925,0.6009711,0.90983,net_decay_annual,0.17647,ETF_LS,41782.099304823016,-20857.292125107026,41782.099304823016,-20857.292125107026,41782.099304823016,0.0,-0.0,41782.099304823016,core_leveraged,0.5,1.0,62639.39142993004,0.5403323913464675,1.0,1.0,0.3405310795981534,0.0130398947301328,primary,,False,,,1.0,0.0,,False,0.0,0.0,45514.85834144676,30359.591427298208,-15155.266914148557,30359.591427298208,-15155.266914148557,haircut,haircut,-17124.53308848328,1.376240500629864,normal,False,False,False,45514.85834144676,30359.591427298208,-15155.266914148557,2026-04-01
BIDG,BIDU,2.017351,70,ols,0.1897009999999999,2000,0.1897009999999999,False,False,12.014900207519531,0.1897009999999999,1.0,False,True,False,False,False,False,True,False,False,False,0.989558,0.318182,0.450994,0.20872,0.239126,0.128481,0.049425,0.50433775,0.6052053000000001,0.50433775,0.6052053000000001,0.128481,net_decay_annual,0.1897009999999999,ETF_LS,1349.8602904019433,-669.1251499624722,1349.8602904019433,-669.1251499624722,1349.8602904019433,0.0,-0.0,1349.8602904019433,core_leveraged,0.5,1.0,2018.985440364416,0.0759019279290951,1.0,1.0,0.0109759573968615,0.0004203003414149,primary,,False,,,1.0,0.0,,False,0.0,0.0,717.5201301100286,479.7220979586386,-237.79803215138995,479.7220979586386,-237.79803215138995,haircut,haircut,-1301.465310254387,2.0,normal,False,False,False,717.5201301100286,479.7220979586386,-237.79803215138995,2026-04-01
BLSG,BLSH,2.020435,107,ols,0.231256,10000,0.231256,False,False,4.71999979019165,0.231256,1.0,False,True,False,False,False,False,True,False,False,False,1.459007,0.672143,0.818348,0.690361,0.682626,0.440887,0.4513699999999999,0.50510875,0.6061305,0.50510875,0.6061305,0.440887,net_decay_annual,0.231256,ETF_LS,11661.180501852425,-5771.618736486164,11661.180501852425,-5771.618736486164,11661.180501852425,0.0,-0.0,11661.180501852425,core_leveraged,0.5,1.0,17432.799238338586,0.2601618612830577,1.0,1.0,0.0947711944438336,0.0036290561215583,primary,,False,,,1.0,0.0,,False,0.0,0.0,10856.942261035018,7262.446017601533,-3594.496243433485,7262.446017601533,-3594.496243433485,haircut,haircut,-6575.856977303569,1.605682227942205,normal,False,False,False,10856.942261035018,7262.446017601533,-3594.496243433485,2026-04-01
BULG,BULL,1.975254,161,ols,0.10615,20000,0.209162564524231,False,False,1.0149999856948853,0.10615,1.9704433775245505,False,True,False,False,False,False,True,False,False,False,1.120023,0.649144,0.56248,0.304737,0.524775,0.439981435475769,0.3156124354757689,0.4938135,0.5925762,0.5,0.5925762,0.439981435475769,net_decay_annual,0.209162564524231,ETF_LS,13638.629316249651,-6904.747093917872,13638.629316249651,-6904.747093917872,13638.629316249651,0.0,-0.0,13638.629316249651,core_leveraged,0.5,1.0,20543.37641016753,0.264068829155185,2.0,1.0,0.1116814513654894,0.0042765975159535,primary,BULG,True,60397.65534877301,shares_available,1.0,0.0,,False,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,haircut,haircut,-20543.37641016753,1.0,normal,False,False,False,0.0,0.0,-0.0,2026-04-01
CIFG,CIFR,1.991966,75,ols,0.136094,9000,0.136094,False,False,4.940000057220459,0.136094,1.0,False,True,False,False,False,False,True,False,False,False,2.055871,1.171953,1.117239,1.233221,1.214986,1.035859,1.078892,0.4979915,0.5975898,0.5,0.5975898,1.035859,net_decay_annual,0.136094,ETF_LS,52721.12228098637,-26466.87859179643,52721.12228098637,-26466.87859179643,52721.12228098637,0.0,-0.0,52721.12228098637,core_leveraged,0.5,1.0,79188.0008727828,0.6177876222715529,1.0,1.0,0.4304954887467744,0.0164848854961474,primary,,False,,,1.0,0.0,,False,0.0,0.0,59017.49597028725,39292.17289833816,-19725.323071949097,39292.17289833816,-19725.323071949097,haircut,haircut,-20170.504902495544,1.3417716148555423,normal,False,False,False,59017.49597028725,39292.17289833816,-19725.323071949097,2026-04-01
CMGG,CMG,1.969911,92,ols,0.053146,100,0.053146,False,False,14.5600004196167,0.053146,1.0,False,True,False,False,False,False,True,False,True,False,0.687429,0.245181,0.358616,0.122859,0.167516,0.192035,0.11437,0.49247775,0.5909732999999999,0.5,0.5909732999999999,0.192035,net_decay_annual,0.053146,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,2914.994550433581,1933.4854915986257,-981.5090588349552,1933.4854915986257,-981.5090588349552,haircut,haircut,2914.994550433581,0.0,normal,False,False,False,2914.994550433581,1933.4854915986257,-981.5090588349552,2026-04-01
CNCG,CNC,2.009961,69,ols,,0,0.0,False,True,9.355999946594238,,1.0,False,False,False,False,False,False,True,False,True,False,1.047968,0.429821,0.49777,0.251489,0.300318,0.429821,0.300318,0.50249025,1.0,0.50249025,1.0,0.429821,net_decay_annual,,ETF_LS,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,core_leveraged,0.5,1.0,0.0,-inf,1.0,,0.0,0.0,not_selected,,False,,,1.0,0.0,,False,0.0,0.0,13332.485513920828,8903.03094161214,-4429.454572308687,8903.03094161214,-4429.454572308687,haircut,haircut,13332.485513920828,0.0,normal,False,False,False,13332.485513920828,8903.03094161214,-4429.454572308687,2026-04-01
CRCG,CRCL,1.99114,161,ols,0.08477,1100000,0.08477,False,False,2.469799995422364,0.08477,1.0,False,True,False,False,False,False,True,False,False,False,1.959832,1.047482,1.193251,1.404981,1.176579,0.962712,1.091809,0.497785,0.5973419999999999,0.5,0.5973419999999999,0.962712,net_decay_annual,0.08477,ETF_LS,47050.06587711105,-23629.712565219445,47050.06587711105,-23629.712565219445,47050.06587711105,0.0,-0.0,47050.06587711105,core_leveraged,0.5,1.0,70679.77844233048,0.574341287625583,3.0,1.0,0.3842416203172868,0.0147136945202938,primary,CRCG,True,421650.0,pair_cap,1.0,0.0,,False,0.0,0.0,141304.09413818052,94063.21135162404,-47240.88278655647,94063.21135162404,-47240.88278655647,haircut,haircut,70624.31569585003,0.5001962531475777,normal,False,False,False,141304.09413818052,94063.21135162404,-47240.88278655647,2026-04-01
