ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,model_gross_target_usd,model_long_usd,model_short_usd,execution_policy,purgatory_reason,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,reduce_only,keep_open,hard_exit,_plan_date
AMUU,AMD,2.007615,258,ols,0.046105,15000,0.046105,False,False,67.9000015258789,0.046105,1.0,False,True,False,False,False,False,False,False,False,1.162992,0.486599,0.580238,0.340532,0.486599,0.440494,0.440494,0.50190375,0.6022845,0.50190375,0.6022845,0.440494,net_decay_annual,0.046105,ETF_LS,6717.462970063964,-3345.991621931478,6717.462970063964,-3345.991621931478,18777.04220179898,0.0,-0.0,18777.04220179898,core_leveraged,0.5,1.0,10063.454591995443,6717.462970063964,-3345.991621931478,6717.462970063964,-3345.991621931478,10063.454591995443,6717.462970063964,-3345.991621931478,normal,,10063.454591995443,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
AMZU,AMZN,1.988917,500,ols,,0,0.0,False,True,37.790000915527344,,1.0,False,False,False,False,False,False,False,True,False,0.629154,0.211393,0.315554,0.097925,0.211393,0.211393,0.211393,0.49722925,1.0,0.5,1.0,0.211393,net_decay_annual,,ETF_LS,1954.6236696285976,-982.7577870914662,1954.6236696285976,-982.7577870914662,2723.0114348922766,0.0,-0.0,2723.0114348922766,core_leveraged,0.5,1.0,2937.3814567200634,1954.6236696285976,-982.7577870914662,1954.6236696285976,-982.7577870914662,2937.3814567200634,1954.6236696285976,-982.7577870914662,normal,no_locate,2937.3814567200634,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
ASMU,ASML,2.002977,43,ols,,0,0.0,False,True,25.93000030517578,,1.0,False,False,False,False,False,False,False,True,False,0.944316,0.296442,0.387762,0.151031,0.175843,0.296442,0.175843,0.50074425,1.0,0.50074425,1.0,0.296442,net_decay_annual,,ETF_LS,3521.890186214021,-1758.3278221437497,3521.890186214021,-1758.3278221437497,4341.966186754169,0.0,-0.0,4341.966186754169,core_leveraged,0.5,1.0,5280.2180083577705,3521.890186214021,-1758.3278221437497,3521.890186214021,-1758.3278221437497,5280.2180083577705,3521.890186214021,-1758.3278221437497,normal,no_locate,5280.2180083577705,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
AVL,AVGO,1.986508,377,ols,0.051054,55000,0.051054,False,False,53.25,0.051054,1.0,False,True,False,False,False,False,False,False,False,0.854402,0.375122,0.427693,0.179236,0.375122,0.324068,0.324068,0.496627,0.5959523999999999,0.5,0.5959523999999999,0.324068,net_decay_annual,0.051054,ETF_LS,3849.883917418842,-1938.0158133865264,3849.883917418842,-1938.0158133865264,7836.762134130268,0.0,-0.0,7836.762134130268,core_leveraged,0.5,1.0,5787.8997308053695,3849.8839174188415,-1938.0158133865268,3849.8839174188415,-1938.0158133865268,5787.8997308053695,3849.8839174188415,-1938.0158133865268,normal,,5787.899730805369,1.0,0.0,,False,0.0,0.0,haircut,haircut,9.094947017729282e-13,1.0,False,False,False,2026-04-16
BOEU,BA,1.993107,245,ols,0.0559049999999999,10000,0.0559049999999999,False,False,38.3650016784668,0.0559049999999999,1.0,False,True,False,False,False,False,False,False,False,0.600565,0.188905,0.306328,0.092869,0.186237,0.133,0.130332,0.49827675,0.5979321,0.5,0.5979321,0.133,net_decay_annual,0.0559049999999999,ETF_LS,714.7160782489651,-358.5939331149633,714.7160782489651,-358.5939331149633,1227.8506401448142,0.0,-0.0,1227.8506401448142,core_leveraged,0.5,1.0,1073.3100113639289,714.7160782489653,-358.5939331149634,714.7160782489653,-358.5939331149634,1073.3100113639289,714.7160782489653,-358.5939331149634,normal,,1073.3100113639284,1.0,0.0,,False,0.0,0.0,haircut,haircut,2.273736754432321e-13,0.9999999999999998,False,False,False,2026-04-16
BABU,BABA,2.034567,42,ols,0.050105,20000,0.050105,False,False,15.220000267028809,0.050105,1.0,False,True,False,False,False,False,False,False,False,0.732624,0.215351,0.434278,0.198489,0.201299,0.1652459999999999,0.151194,0.50864175,0.6103701,0.50864175,0.6103701,0.1652459999999999,net_decay_annual,0.050105,ETF_LS,1096.1050186027517,-538.74117618282,1096.1050186027517,-538.74117618282,3933.4443258463743,0.0,-0.0,3933.4443258463743,core_leveraged,0.5,1.0,1634.8461947855717,1096.1050186027517,-538.74117618282,1096.1050186027517,-538.74117618282,1634.8461947855717,1096.1050186027517,-538.74117618282,normal,,1634.8461947855717,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
CONX,COIN,2.004311,99,ols,0.157039,40000,0.157039,False,False,10.489999771118164,0.157039,1.0,False,True,False,False,False,False,False,False,False,1.511136,0.668168,0.728767,0.534541,0.587037,0.511129,0.429998,0.50107775,0.6012932999999999,0.50107775,0.6012932999999999,0.511129,net_decay_annual,0.157039,ETF_LS,7942.342551978285,-3962.62982739619,7942.342551978285,-3962.62982739619,41674.21207414493,0.0,-0.0,41674.21207414493,core_leveraged,0.5,1.0,11904.972379374474,7942.342551978284,-3962.6298273961897,7942.342551978284,-3962.6298273961897,11904.972379374474,7942.342551978284,-3962.6298273961897,normal,,11904.972379374476,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,False,False,False,2026-04-16
GGLL,GOOGL,1.994828,500,ols,,0,0.0,False,True,106.5,,1.0,False,False,False,False,False,False,False,True,False,0.575336,0.191197,0.287429,0.081976,0.191197,0.191197,0.191197,0.498707,1.0,0.5,1.0,0.191197,net_decay_annual,,ETF_LS,1637.6106269483405,-820.928233887002,1637.6106269483405,-820.928233887002,3204.3869845188483,0.0,-0.0,3204.3869845188483,core_leveraged,0.5,1.0,2458.5388608353423,1637.6106269483405,-820.928233887002,1637.6106269483405,-820.928233887002,2458.5388608353423,1637.6106269483405,-820.928233887002,normal,no_locate,2458.5388608353423,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
HODU,HOOD,2.007897,99,ols,0.105828,20000,0.105828,False,False,10.890000343322754,0.105828,1.0,False,True,False,False,False,False,False,False,False,1.453532,0.647549,0.667884,0.451367,0.528439,0.541721,0.4226109999999999,0.50197425,0.6023690999999999,0.50197425,0.6023690999999999,0.541721,net_decay_annual,0.105828,ETF_LS,9257.395926869887,-4610.493430126092,9257.395926869887,-4610.493430126092,29954.036621836945,0.0,-0.0,29954.036621836945,core_leveraged,0.5,1.0,13867.88935699598,9257.395926869887,-4610.493430126092,9257.395926869887,-4610.493430126092,13867.88935699598,9257.395926869887,-4610.493430126092,normal,,13867.88935699598,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
LINT,INTC,1.991183,99,ols,0.130739,20000,0.130739,False,False,68.6500015258789,0.130739,1.0,False,True,False,False,False,False,False,False,False,1.453856,0.608058,0.635391,0.398398,0.480764,0.477319,0.350025,0.49779575,0.5973548999999999,0.5,0.5973548999999999,0.477319,net_decay_annual,0.130739,ETF_LS,7177.185948417592,-3604.483339008817,7177.185948417592,-3604.483339008817,15104.303653205883,0.0,-0.0,15104.303653205883,core_leveraged,0.5,1.0,10781.669287426408,7177.185948417592,-3604.483339008817,7177.185948417592,-3604.483339008817,10781.669287426408,7177.185948417592,-3604.483339008817,normal,,10781.669287426408,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
ELIL,LLY,1.992986,263,ols,0.109012,10000,0.109012,False,False,18.660999298095703,0.109012,1.0,False,True,False,False,False,False,False,False,False,0.828372,0.275102,0.415774,0.171054,0.275102,0.16609,0.16609,0.4982465,0.5978958,0.5,0.5978958,0.16609,net_decay_annual,0.109012,ETF_LS,935.7714763391248,-469.5323882551732,935.7714763391248,-469.5323882551732,935.7714763391248,0.0,-0.0,935.7714763391248,core_leveraged,0.5,1.0,1405.303864594298,935.7714763391248,-469.5323882551732,935.7714763391248,-469.5323882551732,1405.303864594298,935.7714763391248,-469.5323882551732,normal,,1405.303864594298,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
METU,META,1.998368,464,ols,0.069712,450000,0.069712,False,False,30.549999237060547,0.069712,1.0,False,True,False,False,False,False,False,False,False,0.717555,0.239618,0.358241,0.128023,0.239618,0.169906,0.169906,0.499592,0.5995104,0.5,0.5995104,0.169906,net_decay_annual,0.069712,ETF_LS,1101.3130856822331,-551.1062455374752,1101.3130856822331,-551.1062455374752,2373.9503006408186,0.0,-0.0,2373.9503006408186,core_leveraged,0.5,1.0,1652.4193312197085,1101.3130856822331,-551.1062455374752,1101.3130856822331,-551.1062455374752,1652.4193312197085,1101.3130856822331,-551.1062455374752,normal,,1652.4193312197085,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
MRVU,MRVL,2.008669,42,ols,0.3049429999999999,3000,0.3049429999999999,False,False,60.97999954223633,0.3049429999999999,1.0,False,True,False,False,False,False,False,False,False,1.441119,0.563774,0.575495,0.335514,0.373557,0.258831,0.068614,0.50216725,0.6026006999999999,0.50216725,0.6026006999999999,0.258831,net_decay_annual,0.3049429999999999,ETF_LS,1506.515330710007,-750.0067610492357,1506.515330710007,-750.0067610492357,12113.422466182476,0.0,-0.0,12113.422466182476,core_leveraged,0.5,1.0,2256.522091759243,1506.515330710007,-750.0067610492357,1506.515330710007,-750.0067610492357,2256.522091759243,1506.515330710007,-750.0067610492357,normal,,2256.522091759243,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
MSFU,MSFT,1.992325,500,ols,0.034741,350000,0.034741,False,False,28.190000534057617,0.034741,1.0,False,True,False,False,False,False,False,False,False,0.493815,0.161484,0.24614,0.059889,0.161484,0.126743,0.126743,0.49808125,0.5976975,0.5,0.5976975,0.126743,net_decay_annual,0.034741,ETF_LS,704.7108428129824,-353.7127942544426,704.7108428129824,-353.7127942544426,1527.7021919292888,0.0,-0.0,1527.7021919292888,core_leveraged,0.5,1.0,1058.423637067425,704.7108428129824,-353.7127942544426,704.7108428129824,-353.7127942544426,1058.423637067425,704.7108428129824,-353.7127942544426,normal,,1058.423637067425,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
MUU,MU,1.993861,377,ols,0.053274,10000,0.053274,False,False,213.8000030517578,0.053274,1.0,False,True,False,False,False,False,False,False,False,1.174761,0.518859,0.588503,0.343153,0.518859,0.4655849999999999,0.4655849999999999,0.49846525,0.5981583,0.5,0.5981583,0.4655849999999999,net_decay_annual,0.053274,ETF_LS,7390.036987987039,-3706.395274287946,7390.036987987039,-3706.395274287946,16683.58194737204,0.0,-0.0,16683.58194737204,core_leveraged,0.5,1.0,11096.432262274982,7390.036987987037,-3706.395274287945,7390.036987987037,-3706.395274287945,11096.432262274982,7390.036987987037,-3706.395274287945,normal,,11096.432262274984,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,False,False,False,2026-04-16
NFXL,NFLX,1.995759,382,ols,0.0428099999999999,55000,0.0428099999999999,False,False,37.470001220703125,0.0428099999999999,1.0,False,True,False,False,False,False,False,False,False,0.652685,0.226992,0.325536,0.1053,0.226992,0.184182,0.184182,0.49893975,0.5987277,0.5,0.5987277,0.184182,net_decay_annual,0.0428099999999999,ETF_LS,1381.0796452234404,-692.0072239300639,1381.0796452234404,-692.0072239300639,2817.701696005122,0.0,-0.0,2817.701696005122,core_leveraged,0.5,1.0,2073.0868691535047,1381.0796452234406,-692.007223930064,1381.0796452234406,-692.007223930064,2073.0868691535047,1381.0796452234406,-692.007223930064,normal,,2073.0868691535043,1.0,0.0,,False,0.0,0.0,haircut,haircut,4.547473508864641e-13,0.9999999999999998,False,False,False,2026-04-16
NVDU,NVDA,1.987259,500,ols,0.048581,50000,0.048581,False,False,124.56999969482422,0.048581,1.0,False,True,False,False,False,False,False,False,False,0.694219,0.34597,0.348166,0.118913,0.34597,0.297389,0.297389,0.49681475,0.5961777,0.5,0.5961777,0.297389,net_decay_annual,0.048581,ETF_LS,3303.1878338272027,-1662.1828527772186,3303.1878338272027,-1662.1828527772186,17352.679454695524,0.0,-0.0,17352.679454695524,core_leveraged,0.5,1.0,4965.370686604421,3303.1878338272027,-1662.1828527772186,3303.1878338272027,-1662.1828527772186,4965.370686604421,3303.1878338272027,-1662.1828527772186,normal,,4965.370686604421,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
ORCU,ORCL,2.004198,99,ols,0.1237299999999999,200000,0.1237299999999999,False,False,12.489999771118164,0.1237299999999999,1.0,False,True,False,False,False,False,False,False,False,1.142994,0.401458,0.614166,0.379578,0.388174,0.277728,0.264444,0.5010495,0.6012594,0.5010495,0.6012594,0.277728,net_decay_annual,0.1237299999999999,ETF_LS,2554.8244139066223,-1274.7365349664165,2554.8244139066223,-1274.7365349664165,2554.8244139066223,0.0,-0.0,2554.8244139066223,core_leveraged,0.5,1.0,3829.5609488730393,2554.8244139066223,-1274.7365349664165,2554.8244139066223,-1274.7365349664165,3829.5609488730393,2554.8244139066223,-1274.7365349664165,normal,,3829.5609488730393,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
PALU,PANW,2.005153,263,ols,,0,0.0,False,True,12.989999771118164,,1.0,False,False,False,False,False,False,False,True,False,0.695117,0.249155,0.346694,0.121127,0.249155,0.249155,0.249155,0.50128825,1.0,0.50128825,1.0,0.249155,net_decay_annual,,ETF_LS,2597.2059753587487,-1295.265735511828,2597.2059753587487,-1295.265735511828,4264.146540960364,0.0,-0.0,4264.146540960364,core_leveraged,0.5,1.0,3892.4717108705768,2597.2059753587487,-1295.265735511828,2597.2059753587487,-1295.265735511828,3892.4717108705768,2597.2059753587487,-1295.265735511828,normal,no_locate,3892.4717108705768,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
PLTU,PLTR,1.991952,334,ols,0.065026,250000,0.065026,False,False,41.18000030517578,0.065026,1.0,False,True,False,False,False,False,False,False,False,1.075583,0.501263,0.538703,0.286707,0.501263,0.436237,0.436237,0.497988,0.5975855999999999,0.5,0.5975855999999999,0.436237,net_decay_annual,0.065026,ETF_LS,6494.270238281795,-3260.254382777193,6494.270238281795,-3260.254382777193,21191.8465212748,0.0,-0.0,21191.8465212748,core_leveraged,0.5,1.0,9754.524621058988,6494.270238281795,-3260.254382777193,6494.270238281795,-3260.254382777193,9754.524621058988,6494.270238281795,-3260.254382777193,normal,,9754.524621058988,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
QCMU,QCOM,2.002249,202,ols,0.054396,40000,0.054396,False,False,15.41800022125244,0.054396,1.0,False,True,False,False,False,False,False,False,False,0.637331,0.219075,0.322532,0.104378,0.196318,0.164679,0.141922,0.50056225,0.6006747,0.50056225,0.6006747,0.164679,net_decay_annual,0.054396,ETF_LS,1082.8275849734152,-540.8056565259442,1082.8275849734152,-540.8056565259442,1082.8275849734152,0.0,-0.0,1082.8275849734152,core_leveraged,0.5,1.0,1623.6332414993594,1082.8275849734152,-540.8056565259442,1082.8275849734152,-540.8056565259442,1623.6332414993594,1082.8275849734152,-540.8056565259442,normal,,1623.6332414993594,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
SHPU,SHOP,2.010871,173,ols,0.085638,15000,0.085638,False,False,15.68000030517578,0.085638,1.0,False,True,False,False,False,False,False,False,False,1.036481,0.352655,0.550563,0.30808,0.338681,0.267017,0.253043,0.50271775,0.6032612999999999,0.50271775,0.6032612999999999,0.267017,net_decay_annual,0.085638,ETF_LS,2529.828244810224,-1258.0758511163688,2529.828244810224,-1258.0758511163688,2529.828244810224,0.0,-0.0,2529.828244810224,core_leveraged,0.5,1.0,3787.9040959265926,2529.828244810224,-1258.0758511163688,2529.828244810224,-1258.0758511163688,3787.9040959265926,2529.828244810224,-1258.0758511163688,normal,,3787.9040959265926,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
SOFA,SOFI,1.98377,43,ols,0.050213,700,0.050213,False,False,18.40999984741211,0.050213,1.0,False,True,False,False,False,False,False,True,False,0.91155,0.317446,0.536948,0.281332,0.287494,0.267233,0.237281,0.4959425,0.595131,0.5,0.595131,0.267233,net_decay_annual,0.050213,ETF_LS,2710.8906683568066,-1366.534763786531,2710.8906683568066,-1366.534763786531,2710.8906683568066,0.0,-0.0,2710.8906683568066,core_leveraged,0.5,1.0,4077.4254321433377,2710.890668356807,-1366.5347637865311,2710.890668356807,-1366.5347637865311,4077.4254321433377,2710.890668356807,-1366.5347637865311,normal,no_locate,4077.425432143337,1.0,0.0,,False,0.0,0.0,haircut,haircut,4.547473508864641e-13,1.0,False,False,False,2026-04-16
TSLL,TSLA,1.993926,500,ols,0.060631,1600000,0.060631,False,False,13.300000190734863,0.060631,1.0,False,True,False,False,False,False,False,False,False,0.977781,0.496516,0.490768,0.238663,0.496516,0.435885,0.435885,0.4984815,0.5981778,0.5,0.5981778,0.435885,net_decay_annual,0.060631,ETF_LS,6511.808349995736,-3265.822477863138,6511.808349995736,-3265.822477863138,27084.55662465532,0.0,-0.0,27084.55662465532,core_leveraged,0.5,1.0,9777.630827858877,6511.808349995737,-3265.822477863139,6511.808349995737,-3265.822477863139,9777.630827858877,6511.808349995737,-3265.822477863139,normal,,9777.630827858871,1.0,0.0,,False,0.0,0.0,haircut,haircut,1.8189894035458565e-12,0.9999999999999998,False,False,False,2026-04-16
YINN,FXI,2.973786,500,ols,0.014176,1100000,0.014176,False,False,35.40999984741211,0.014176,1.0,False,True,False,False,False,False,False,False,False,0.591105,0.369263,0.20102,0.118593,0.369263,0.355087,0.355087,0.7434465,0.8921358,0.7434465,0.8921358,0.355087,net_decay_annual,0.014176,ETF_LS,3959.127959014009,-1331.3425912335351,3959.127959014009,-1331.3425912335351,3959.127959014009,0.0,-0.0,3959.127959014009,core_leveraged,0.5,1.0,5290.470550247544,3959.127959014009,-1331.3425912335351,3959.127959014009,-1331.3425912335351,5290.470550247544,3959.127959014009,-1331.3425912335351,normal,,5290.470550247544,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
MEXX,EWW,2.956443,500,ols,0.048216,10000,0.048216,False,False,33.939998626708984,0.048216,1.0,False,True,False,False,False,False,False,False,False,0.639684,0.29571,0.215412,0.134198,0.29571,0.2474939999999999,0.2474939999999999,0.73911075,0.8869329,0.73911075,0.8869329,0.2474939999999999,net_decay_annual,0.048216,ETF_LS,1968.7573399092116,-665.9209529523184,1968.7573399092116,-665.9209529523184,1968.7573399092116,0.0,-0.0,1968.7573399092116,core_leveraged,0.5,1.0,2634.67829286153,1968.7573399092116,-665.9209529523184,1968.7573399092116,-665.9209529523184,2634.67829286153,1968.7573399092116,-665.9209529523184,normal,,2634.67829286153,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
KORU,EWY,2.933368,500,ols,0.0606149999999999,150000,0.0606149999999999,False,False,445.8800048828125,0.0606149999999999,1.0,False,True,False,False,False,False,False,False,False,1.060355,0.387947,0.360616,0.368758,0.387947,0.327332,0.327332,0.733342,0.8800104000000001,0.733342,0.8800104000000001,0.327332,net_decay_annual,0.0606149999999999,ETF_LS,3238.14260170392,-1103.899204499374,3238.14260170392,-1103.899204499374,3238.14260170392,0.0,-0.0,3238.14260170392,core_leveraged,0.5,1.0,4342.041806203294,3238.1426017039203,-1103.899204499374,3238.1426017039203,-1103.899204499374,4342.041806203294,3238.1426017039203,-1103.899204499374,normal,,4342.041806203293,1.0,0.0,,False,0.0,0.0,haircut,haircut,9.094947017729282e-13,0.9999999999999998,False,False,False,2026-04-16
LABU,XBI,2.987089,500,ols,,0,0.0,False,True,201.1000061035156,,1.0,False,False,False,False,False,False,False,True,False,0.778462,0.322355,0.260387,0.201221,0.322355,0.322355,0.322355,0.74677225,1.0,0.74677225,1.0,0.322355,net_decay_annual,,ETF_LS,3394.342169726317,-1136.3378090596952,3394.342169726317,-1136.3378090596952,3394.342169726317,0.0,-0.0,3394.342169726317,core_leveraged,0.5,1.0,4530.679978786013,3394.342169726317,-1136.3378090596957,3394.342169726317,-1136.3378090596957,4530.679978786013,3394.342169726317,-1136.3378090596957,normal,no_locate,4530.679978786012,1.0,0.0,,False,0.0,0.0,haircut,haircut,9.094947017729282e-13,0.9999999999999998,False,False,False,2026-04-16
SOXL,SOXX,2.963149,500,ols,0.015044,3300000,0.015044,False,False,85.95999908447266,0.015044,1.0,False,True,False,False,False,False,False,False,False,0.9731,0.544632,0.325364,0.307904,0.544632,0.5295880000000001,0.5295880000000001,0.74078725,0.8889447,0.74078725,0.8889447,0.5295880000000001,net_decay_annual,0.015044,ETF_LS,8023.933232291109,-2707.907443159662,8023.933232291109,-2707.907443159662,8023.933232291109,0.0,-0.0,8023.933232291109,core_leveraged,0.5,1.0,10731.84067545077,8023.933232291109,-2707.907443159662,8023.933232291109,-2707.907443159662,10731.84067545077,8023.933232291109,-2707.907443159662,normal,,10731.84067545077,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
CWEB,KWEB,1.987571,500,ols,0.012435,900000,0.012435,False,False,28.809999465942383,0.012435,1.0,False,True,False,False,False,False,False,False,False,0.529248,0.190862,0.26502,0.068932,0.190862,0.178427,0.178427,0.49689275,0.5962713,0.5,0.5962713,0.178427,net_decay_annual,0.012435,ETF_LS,1409.2050471174812,-709.0086578630304,1409.2050471174812,-709.0086578630304,1409.2050471174812,0.0,-0.0,1409.2050471174812,core_leveraged,0.5,1.0,2118.2137049805115,1409.205047117481,-709.0086578630303,1409.205047117481,-709.0086578630303,2118.2137049805115,1409.205047117481,-709.0086578630303,normal,,2118.213704980512,1.0,0.0,,False,0.0,0.0,haircut,haircut,-4.547473508864641e-13,1.0000000000000002,False,False,False,2026-04-16
NUGT,GDX,1.976442,500,ols,0.017444,200000,0.017444,False,False,212.47000122070312,0.017444,1.0,False,True,False,False,False,False,False,False,False,0.878587,0.210714,0.443471,0.189771,0.210714,0.19327,0.19327,0.4941105,0.5929326,0.5,0.5929326,0.19327,net_decay_annual,0.017444,ETF_LS,1609.6446866399797,-814.4153416290382,1609.6446866399797,-814.4153416290382,14853.3086552662,0.0,-0.0,14853.3086552662,core_leveraged,0.5,1.0,2424.060028269017,1609.644686639979,-814.4153416290379,1609.644686639979,-814.4153416290379,2424.060028269017,1609.644686639979,-814.4153416290379,normal,,2424.060028269017,1.0,0.0,,False,0.0,0.0,haircut,haircut,-4.547473508864641e-13,1.0000000000000002,False,False,False,2026-04-16
JNUG,GDXJ,1.975281,500,ols,0.038303,70000,0.038303,False,False,230.42999267578125,0.038303,1.0,False,True,False,False,False,False,False,False,False,0.973401,0.251867,0.488674,0.230021,0.251867,0.213564,0.213564,0.49382025,0.5925843,0.5,0.5925843,0.213564,net_decay_annual,0.038303,ETF_LS,1841.6306706477317,-932.338573928333,1841.6306706477317,-932.338573928333,1841.6306706477317,0.0,-0.0,1841.6306706477317,core_leveraged,0.5,1.0,2773.9692445760643,1841.6306706477317,-932.338573928333,1841.6306706477317,-932.338573928333,2773.9692445760643,1841.6306706477317,-932.338573928333,normal,,2773.9692445760643,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
GUSH,XOP,2.010352,500,ols,0.031593,400000,0.031593,False,False,35.810001373291016,0.031593,1.0,False,True,False,False,False,False,False,False,False,0.536733,0.14858,0.26768,0.072769,0.14858,0.1169869999999999,0.1169869999999999,0.502588,0.6031056,0.502588,0.6031056,0.1169869999999999,net_decay_annual,0.031593,ETF_LS,611.4063930706601,-304.1290247034649,611.4063930706601,-304.1290247034649,611.4063930706601,0.0,-0.0,611.4063930706601,core_leveraged,0.5,1.0,915.5354177741248,611.4063930706601,-304.1290247034649,611.4063930706601,-304.1290247034649,915.5354177741248,611.4063930706601,-304.1290247034649,normal,,915.5354177741248,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
URAA,URA,1.927438,451,ols,0.028429,50000,0.028429,False,False,43.29999923706055,0.028429,1.0,False,True,False,False,False,False,False,False,False,0.916924,0.38312,0.480505,0.206363,0.38312,0.354691,0.354691,0.4818595,0.5782314,0.5,0.5782314,0.354691,net_decay_annual,0.028429,ETF_LS,4727.4370124204415,-2452.705099941187,4727.4370124204415,-2452.705099941187,4727.4370124204415,0.0,-0.0,4727.4370124204415,core_leveraged,0.5,1.0,7180.142112361628,4727.4370124204415,-2452.705099941187,4727.4370124204415,-2452.705099941187,7180.142112361628,4727.4370124204415,-2452.705099941187,normal,,7180.142112361628,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
TQQQ,QQQ,2.971202,500,ols,0.007423,0,0.007423,False,False,55.650001525878906,0.007423,1.0,False,True,False,False,False,False,False,True,False,0.508888,0.239517,0.170473,0.085103,0.239517,0.232094,0.232094,0.7428005,0.8913606,0.7428005,0.8913606,0.232094,net_decay_annual,0.007423,ETF_LS,1888.5824018613048,-635.629082728574,1888.5824018613048,-635.629082728574,1888.5824018613048,0.0,-0.0,1888.5824018613048,core_leveraged,0.5,1.0,2524.211484589878,1888.5824018613048,-635.629082728574,1888.5824018613048,-635.629082728574,2524.211484589878,1888.5824018613048,-635.629082728574,normal,no_locate,2524.211484589878,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
SPXL,SPY,2.88301,500,ols,0.029744,250000,0.029744,False,False,229.0,0.029744,1.0,False,True,False,False,False,False,False,False,False,0.396955,0.170099,0.13282,0.047885,0.170099,0.140355,0.140355,0.7207525,0.864903,0.7207525,0.864903,0.140355,net_decay_annual,0.029744,ETF_LS,732.9674395092788,-254.23687032278028,732.9674395092788,-254.23687032278028,732.9674395092788,0.0,-0.0,732.9674395092788,core_leveraged,0.5,1.0,987.2043098320592,732.9674395092788,-254.23687032278028,732.9674395092788,-254.23687032278028,987.2043098320592,732.9674395092788,-254.23687032278028,normal,,987.2043098320592,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
