ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,borrow_annual,strategy_tag,long_usd,short_usd,sleeve
VRTL,VRT,1.980621,266,ols,,0,,False,True,137.60000610351562,,1.0,False,False,False,False,False,False,False,True,False,1.146231,0.507713,0.578151,0.324605,0.507713,0.507713,0.507713,0.49515525,1.0,0.5,1.0,,ETF_LS,8398.292919273148,-4240.232189436116,core_leveraged
AZYY,AMZN,0.601629,146,ols,,0,,False,True,16.672000885009766,,1.0,True,False,False,False,False,False,False,True,False,0.231613,0.310609,0.31515,0.011902,0.184962,0.310609,0.184962,0.15040725,1.0,0.5,1.0,,ETF_LS,16121.049864265522,-26795.666206691374,whitelist_stock
XBTY,IBIT,0.540659,232,ols,0.053002,8000,0.053002,False,False,7.195000171661377,0.053002,1.0,True,True,False,True,False,False,False,False,False,0.289386,0.243103,0.434859,0.023481,0.225673,0.190101,0.172671,0.13516475,0.1621977,0.5,0.5,0.053002,ETF_LS,4931.001085218601,-9120.35328223261,whitelist_stock
COYY,COIN,0.470246,180,ols,0.288292,50000,0.288292,False,False,4.215000152587891,0.288292,1.0,True,True,False,True,False,False,False,False,False,0.384895,0.662398,0.72899,0.066193,0.492054,0.374106,0.203762,0.1175615,0.1410738,0.5,0.5,0.288292,ETF_LS,731.8169214632743,-1556.2427356389514,whitelist_stock
HMYY,HIMS,0.258667,92,ols,,0,,False,True,7.880000114440918,,1.0,True,False,False,False,False,False,False,True,False,0.35369,1.811926,1.014925,0.098763,0.724203,1.811926,0.724203,0.06466675,1.0,0.5,1.0,,ETF_LS,30826.302747271526,-119173.69725272853,whitelist_stock
IOYY,IONQ,0.307311,111,ols,0.063266,1000,0.063266,False,False,9.555999755859377,0.063266,1.0,True,True,False,True,False,False,False,False,False,0.376629,0.741876,0.962761,0.098656,0.381979,0.6786099999999999,0.318713,0.07682775,0.0921932999999999,0.5,0.5,0.063266,ETF_LS,13051.257663375749,-42469.217383613824,whitelist_stock
MAAY,MARA,0.309768,111,ols,0.072468,5000,0.072468,False,False,7.802000045776367,0.072468,1.0,True,True,False,True,False,False,False,False,False,0.327256,0.901055,0.800597,0.068522,0.435233,0.8285870000000001,0.362765,0.077442,0.0929304,0.5,0.5,0.072468,ETF_LS,14737.94347134719,-47577.359415263,whitelist_stock
FBYY,META,0.560638,120,ols,0.024089,2000,0.024089,False,False,14.149999618530272,0.024089,1.0,True,True,False,True,False,False,False,False,False,0.265853,0.627465,0.357536,0.015744,0.30704,0.603376,0.2829509999999999,0.1401595,0.1681914,0.5,0.5,0.024089,ETF_LS,19422.393371352166,-34643.376601928816,whitelist_stock
MTYY,MSTR,0.391307,141,ols,0.109981,100,0.109981,False,False,4.910999774932861,0.109981,1.0,True,True,False,True,False,False,False,True,False,0.370783,1.108918,0.668387,0.053204,0.643901,0.998937,0.53392,0.09782675,0.1173921,0.5,0.5,0.109981,ETF_LS,22166.399726630098,-56647.08202672096,whitelist_stock
PLYY,PLTR,0.533873,141,ols,0.04079,700,0.04079,False,False,11.8100004196167,0.04079,1.0,True,True,False,True,False,False,False,True,False,0.315263,0.197094,0.536934,0.035872,0.12608,0.156304,0.08529,0.13346825,0.1601619,0.5,0.5,0.04079,ETF_LS,796.3718465062861,-1491.6878105959395,whitelist_stock
QBY,QBTS,0.251656,93,ols,0.1034939999999999,100,0.1034939999999999,False,False,10.03499984741211,0.1034939999999999,1.0,True,True,False,True,False,False,False,True,False,0.351504,0.914922,1.192646,0.133937,0.422158,0.811428,0.318664,0.062914,0.0754967999999999,0.5,0.5,0.1034939999999999,ETF_LS,5965.800310931121,-23706.171563289256,whitelist_stock
DRAY,DKNG,0.797426,190,ols,0.080821,7000,0.080821,False,False,16.465999603271484,0.080821,1.0,True,True,False,True,False,False,False,False,False,0.405866,0.272107,0.459614,0.017062,0.209358,0.1912859999999999,0.1285369999999999,0.1993565,0.2392278,0.5,0.5,0.080821,ETF_LS,1015.0950637881056,-1272.96459331412,whitelist_stock
GMEY,GME,0.652514,151,ols,0.046082,400,0.046082,False,False,34.04499816894531,0.046082,1.0,True,True,False,True,False,False,False,True,False,0.263006,0.183902,0.441689,0.022117,0.11906,0.13782,0.072978,0.1631285,0.1957542,0.5,0.5,0.046082,ETF_LS,903.4664511734252,-1384.5932059288002,whitelist_stock
RDYY,RDDT,0.82173,151,ols,0.017706,900,0.017706,False,False,22.32200050354004,0.017706,1.0,True,True,False,True,False,False,False,True,False,0.540646,0.087382,0.651978,0.031135,0.064839,0.069676,0.0471329999999999,0.2054325,0.246519,0.5,0.5,0.017706,ETF_LS,1575.4517187613387,-1917.2376799695019,whitelist_stock
UNHW,UNH,1.197666,91,ols,0.4087199999999999,4000,0.4087199999999999,False,False,42.05500030517578,0.4087199999999999,1.0,False,False,True,False,False,True,True,False,False,0.541623,0.054132,0.512902,0.031139,0.039442,-0.3545879999999999,-0.369278,0.2994165,0.3592997999999999,0.5,0.5,0.4087199999999999,ETF_LS,0.0,0.0,
GLDW,GOLD,0.332131,114,ols,0.481897,50000,0.481897,False,False,54.13999938964844,0.481897,1.0,False,False,True,False,False,True,True,False,False,0.397362,-3e-06,0.520365,0.030032,0.016445,-0.4819,-0.465452,0.08303275,0.0996393,0.5,0.5,0.481897,ETF_LS,0.0,0.0,
ZSL,SLV,-2.023209,500,ols,0.54706,400000,0.54706,False,False,20.25,0.54706,1.0,True,False,True,False,True,True,False,False,False,1.148233,0.591324,0.565782,0.978988,0.591324,0.0442639999999999,0.0442639999999999,0.50580225,0.6069627,0.50580225,0.6069627,0.54706,ETF_LS,0.0,0.0,
NBIZ,NBIS,-1.987552,58,ols,0.40861,250000,0.40861,False,False,3.7799999713897705,0.40861,1.0,False,False,True,False,False,True,True,False,False,2.151822,3.733968,1.013274,3.0483,3.206112,3.325358,2.797502,0.496888,0.5962656,0.5,0.5962656,0.40861,ETF_LS,0.0,0.0,
HIBS,SPHB,-3.016371,500,ols,0.400456,20000,0.400456,False,False,33.689998626708984,0.400456,1.0,False,False,True,False,False,True,True,False,False,0.706671,0.286052,0.231511,0.324662,0.286052,-0.114404,-0.114404,0.75409275,0.9049113,0.75409275,0.9049113,0.400456,ETF_LS,0.0,0.0,
